Frame,Ball,x,y
0,1,0.458,0.013
1,1,0.459,0.019
2,2,0.0,0.0
3,1,0.466,0.036
4,2,0.0,0.0
5,1,0.49,0.068
6,1,0.505,0.087
7,1,0.518,0.111
8,1,0.536,0.139
9,1,0.553,0.164
10,1,0.574,0.199
11,1,0.595,0.233
12,1,0.619,0.281
13,1,0.645,0.329
14,1,0.673,0.382
15,1,0.698,0.385
16,1,0.724,0.39
17,1,0.753,0.394
18,2,0.0,0.0
19,1,0.817,0.422
20,1,0.853,0.439
21,1,0.892,0.464
22,1,0.935,0.489
23,1,0.978,0.518
24,0,0.0,0.0
25,0,0.0,0.0
26,0,0.0,0.0
27,0,0.0,0.0
28,1,0.951,0.464
29,1,0.889,0.406
30,1,0.835,0.357
31,1,0.79,0.324
32,1,0.751,0.294
33,1,0.716,0.272
34,1,0.685,0.256
35,1,0.661,0.242
36,1,0.638,0.231
37,2,0.0,0.0
38,2,0.0,0.0
39,1,0.583,0.214
40,1,0.57,0.21
41,1,0.558,0.208
42,1,0.546,0.208
43,1,0.535,0.212
44,1,0.526,0.21
45,1,0.519,0.193
46,1,0.511,0.181
47,1,0.505,0.168
48,2,0.0,0.0
49,1,0.495,0.147
50,1,0.49,0.143
51,1,0.484,0.139
52,1,0.48,0.131
53,1,0.474,0.128
54,1,0.472,0.124
55,1,0.47,0.124
56,1,0.467,0.121
57,1,0.465,0.124
58,1,0.465,0.119
59,1,0.462,0.121
60,1,0.46,0.126
61,1,0.458,0.129
62,1,0.454,0.133
63,1,0.452,0.143
64,1,0.45,0.149
65,1,0.447,0.164
66,1,0.445,0.174
67,1,0.44,0.188
68,1,0.438,0.206
69,2,0.0,0.0
70,1,0.433,0.244
71,1,0.429,0.269
72,1,0.426,0.297
73,1,0.421,0.326
74,1,0.419,0.36
75,1,0.412,0.399
76,1,0.41,0.426
77,1,0.407,0.429
78,1,0.402,0.429
79,2,0.0,0.0
80,1,0.398,0.439
81,1,0.392,0.447
82,1,0.391,0.457
83,1,0.386,0.472
84,1,0.383,0.486
85,1,0.38,0.506
86,1,0.374,0.532
87,1,0.371,0.556
88,1,0.366,0.59
89,1,0.362,0.626
90,1,0.357,0.672
91,1,0.352,0.717
92,1,0.349,0.738
93,1,0.362,0.649
94,1,0.372,0.569
95,1,0.383,0.501
96,1,0.39,0.447
97,1,0.399,0.397
98,1,0.406,0.354
99,1,0.412,0.318
100,1,0.418,0.287
101,1,0.423,0.256
102,1,0.429,0.229
103,1,0.434,0.208
104,1,0.437,0.194
105,1,0.443,0.176
106,1,0.445,0.161
107,1,0.448,0.15
108,1,0.453,0.14
109,1,0.455,0.132
110,1,0.459,0.121
111,1,0.463,0.118
112,1,0.466,0.114
113,1,0.468,0.111
114,1,0.47,0.11
115,1,0.473,0.108
116,1,0.475,0.11
117,1,0.478,0.107
118,1,0.48,0.108
119,1,0.481,0.111
120,1,0.484,0.113
121,1,0.485,0.117
122,1,0.487,0.119
123,1,0.489,0.125
124,1,0.49,0.131
125,1,0.494,0.136
126,1,0.495,0.142
127,1,0.495,0.146
128,1,0.498,0.153
129,2,0.0,0.0
130,1,0.501,0.165
131,1,0.502,0.172
132,1,0.503,0.168
133,1,0.503,0.163
134,1,0.505,0.153
135,1,0.503,0.147
136,1,0.506,0.136
137,1,0.507,0.133
138,1,0.507,0.129
139,1,0.508,0.128
140,1,0.508,0.124
141,1,0.508,0.119
142,1,0.509,0.117
143,1,0.509,0.114
144,1,0.509,0.117
145,1,0.51,0.115
146,1,0.51,0.117
147,1,0.502,0.111
148,1,0.494,0.115
149,1,0.484,0.119
150,1,0.477,0.124
151,1,0.466,0.128
152,1,0.455,0.136
153,1,0.446,0.146
154,1,0.434,0.16
155,1,0.422,0.174
156,1,0.409,0.192
157,1,0.395,0.208
158,1,0.38,0.233
159,1,0.364,0.264
160,1,0.347,0.296
161,2,0.0,0.0
162,2,0.0,0.0
163,2,0.0,0.0
164,2,0.0,0.0
165,2,0.0,0.0
166,1,0.216,0.578
167,1,0.192,0.588
168,1,0.169,0.601
169,1,0.141,0.624
170,1,0.113,0.643
171,1,0.077,0.672
172,1,0.045,0.707
