Frame,Ball,x,y
0,1,0.436,0.374
1,1,0.437,0.35
2,1,0.435,0.324
3,1,0.436,0.304
4,1,0.435,0.285
5,1,0.435,0.269
6,1,0.433,0.256
7,1,0.433,0.243
8,1,0.434,0.236
9,1,0.434,0.231
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,1,0.43,0.231
14,1,0.431,0.237
15,1,0.431,0.244
16,1,0.431,0.256
17,1,0.431,0.269
18,1,0.43,0.285
19,1,0.455,0.264
20,1,0.475,0.24
21,2,0.0,0.0
22,1,0.504,0.222
23,1,0.511,0.212
24,1,0.517,0.21
25,1,0.524,0.21
26,1,0.528,0.208
27,1,0.529,0.212
28,1,0.533,0.211
29,1,0.534,0.215
30,1,0.535,0.214
31,1,0.536,0.189
32,1,0.536,0.171
33,1,0.537,0.156
34,1,0.537,0.142
35,1,0.538,0.126
36,1,0.538,0.117
37,1,0.538,0.107
38,1,0.538,0.101
39,1,0.538,0.096
40,1,0.536,0.087
41,1,0.537,0.087
42,1,0.534,0.081
43,1,0.53,0.076
44,1,0.53,0.071
45,1,0.527,0.069
46,1,0.524,0.067
47,1,0.522,0.065
48,1,0.519,0.067
49,1,0.516,0.069
50,1,0.512,0.065
51,1,0.509,0.072
52,1,0.505,0.076
53,1,0.502,0.081
54,1,0.498,0.092
55,1,0.494,0.099
56,1,0.49,0.107
57,2,0.0,0.0
58,1,0.48,0.129
59,1,0.474,0.146
60,1,0.466,0.167
61,1,0.463,0.188
62,1,0.456,0.208
63,1,0.452,0.233
64,1,0.444,0.261
65,1,0.437,0.292
66,1,0.429,0.329
67,1,0.423,0.367
68,1,0.413,0.407
69,1,0.407,0.419
70,1,0.4,0.414
71,1,0.394,0.406
72,1,0.385,0.399
73,1,0.375,0.399
74,1,0.367,0.39
75,1,0.361,0.389
76,1,0.352,0.394
77,1,0.342,0.399
78,1,0.334,0.406
79,1,0.323,0.411
80,1,0.31,0.422
81,1,0.301,0.442
82,1,0.289,0.454
83,1,0.276,0.478
84,1,0.294,0.456
85,1,0.344,0.385
86,1,0.383,0.336
87,1,0.415,0.296
88,1,0.442,0.268
89,1,0.463,0.247
90,1,0.484,0.231
91,1,0.499,0.217
92,1,0.515,0.211
93,1,0.527,0.206
94,1,0.538,0.204
95,1,0.548,0.204
96,1,0.558,0.201
97,1,0.566,0.2
98,1,0.574,0.204
99,1,0.582,0.19
100,1,0.585,0.174
101,1,0.59,0.16
102,1,0.595,0.147
103,1,0.6,0.136
104,1,0.603,0.126
105,1,0.609,0.118
106,1,0.613,0.118
107,1,0.617,0.114
108,1,0.621,0.108
109,1,0.622,0.108
110,1,0.627,0.104
111,1,0.629,0.103
112,1,0.631,0.097
113,1,0.631,0.092
114,1,0.634,0.092
115,1,0.636,0.085
116,1,0.636,0.082
117,1,0.637,0.078
118,1,0.638,0.076
119,1,0.64,0.076
120,1,0.641,0.076
121,1,0.642,0.078
122,1,0.645,0.075
123,1,0.646,0.082
124,1,0.648,0.082
125,1,0.648,0.09
126,1,0.649,0.093
127,1,0.653,0.101
128,1,0.655,0.11
129,1,0.657,0.121
130,1,0.66,0.132
131,1,0.661,0.144
132,1,0.663,0.163
133,1,0.666,0.183
134,1,0.669,0.2
135,2,0.0,0.0
136,1,0.672,0.251
137,1,0.678,0.281
138,2,0.0,0.0
139,1,0.683,0.349
140,1,0.686,0.39
141,1,0.688,0.435
142,1,0.692,0.485
143,1,0.696,0.539
144,1,0.698,0.578
145,1,0.701,0.568
146,1,0.703,0.561
147,1,0.707,0.556
148,1,0.709,0.554
149,1,0.712,0.556
150,1,0.716,0.56
151,1,0.72,0.561
152,1,0.721,0.571
153,1,0.724,0.579
154,1,0.727,0.594
155,1,0.722,0.556
156,1,0.704,0.461
157,1,0.691,0.388
158,1,0.68,0.335
159,2,0.0,0.0
160,1,0.664,0.261
161,1,0.659,0.239
162,2,0.0,0.0
163,1,0.648,0.206
164,1,0.646,0.193
165,1,0.642,0.185
166,1,0.638,0.181
167,1,0.637,0.178
168,1,0.635,0.178
169,1,0.634,0.178
170,1,0.63,0.179
171,1,0.63,0.181
172,2,0.0,0.0
173,2,0.0,0.0
174,2,0.0,0.0
175,1,0.624,0.165
176,1,0.622,0.156
177,1,0.621,0.139
178,1,0.621,0.131
179,1,0.621,0.126
180,1,0.62,0.114
