Frame,Ball,x,y
0,1,0.562,0.644
1,1,0.562,0.636
2,1,0.564,0.624
3,1,0.566,0.603
4,1,0.565,0.581
5,1,0.565,0.558
6,1,0.563,0.532
7,1,0.562,0.51
8,1,0.562,0.486
9,1,0.561,0.467
10,1,0.56,0.449
11,1,0.559,0.433
12,1,0.558,0.419
13,1,0.557,0.407
14,2,0.0,0.0
15,2,0.0,0.0
16,1,0.553,0.381
17,1,0.552,0.374
18,1,0.549,0.369
19,1,0.548,0.369
20,1,0.548,0.371
21,1,0.547,0.375
22,1,0.545,0.381
23,1,0.545,0.386
24,2,0.0,0.0
25,1,0.542,0.404
26,1,0.541,0.418
27,1,0.54,0.426
28,2,0.0,0.0
29,1,0.52,0.371
30,1,0.51,0.357
31,2,0.0,0.0
32,1,0.494,0.336
33,1,0.484,0.331
34,1,0.479,0.329
35,1,0.471,0.331
36,1,0.463,0.335
37,1,0.455,0.338
38,2,0.0,0.0
39,1,0.444,0.321
40,1,0.44,0.301
41,1,0.438,0.272
42,1,0.434,0.251
43,1,0.43,0.237
44,1,0.429,0.215
45,1,0.426,0.204
46,1,0.422,0.189
47,1,0.419,0.176
48,1,0.415,0.171
49,1,0.416,0.165
50,1,0.417,0.167
51,1,0.419,0.167
52,1,0.42,0.172
53,1,0.423,0.171
54,1,0.422,0.174
55,1,0.426,0.181
56,1,0.427,0.183
57,1,0.427,0.189
58,1,0.43,0.193
59,1,0.431,0.201
60,2,0.0,0.0
61,1,0.436,0.217
62,1,0.438,0.228
63,2,0.0,0.0
64,1,0.442,0.251
65,1,0.444,0.264
66,1,0.446,0.278
67,1,0.447,0.292
68,1,0.448,0.308
69,1,0.45,0.326
70,2,0.0,0.0
71,1,0.454,0.368
72,1,0.456,0.389
73,1,0.457,0.411
74,1,0.461,0.439
75,1,0.462,0.465
76,1,0.463,0.494
77,1,0.466,0.526
78,1,0.466,0.551
79,1,0.47,0.593
80,2,0.0,0.0
81,1,0.474,0.667
82,1,0.476,0.675
83,1,0.477,0.672
84,3,0.0,0.0
85,1,0.479,0.662
86,1,0.478,0.662
87,1,0.48,0.661
88,1,0.48,0.665
89,1,0.48,0.665
90,1,0.482,0.674
91,1,0.482,0.682
92,1,0.484,0.69
93,1,0.501,0.611
94,1,0.513,0.537
95,1,0.528,0.481
96,1,0.537,0.432
97,2,0.0,0.0
98,1,0.558,0.357
99,1,0.565,0.335
100,1,0.573,0.308
101,1,0.577,0.293
102,1,0.584,0.278
103,1,0.588,0.265
104,1,0.591,0.261
105,1,0.595,0.253
106,1,0.599,0.249
107,1,0.603,0.246
108,1,0.607,0.249
109,1,0.609,0.247
110,1,0.611,0.251
111,1,0.613,0.258
112,2,0.0,0.0
113,1,0.616,0.221
114,1,0.617,0.206
115,1,0.618,0.189
116,1,0.619,0.179
117,1,0.62,0.167
118,2,0.0,0.0
119,1,0.622,0.151
120,1,0.623,0.144
121,1,0.624,0.142
122,1,0.625,0.136
123,1,0.626,0.136
124,1,0.627,0.133
125,1,0.626,0.132
