Frame,Ball,x,y
0,1,0.566,0.738
1,1,0.567,0.731
2,1,0.565,0.725
3,1,0.565,0.721
4,1,0.564,0.724
5,1,0.563,0.731
6,1,0.564,0.746
7,1,0.563,0.768
8,1,0.564,0.792
9,1,0.563,0.814
10,1,0.562,0.803
11,1,0.562,0.787
12,1,0.561,0.772
13,1,0.56,0.761
14,1,0.559,0.749
15,1,0.558,0.74
16,1,0.559,0.732
17,1,0.56,0.729
18,1,0.562,0.729
19,1,0.562,0.733
20,1,0.566,0.747
21,1,0.566,0.768
22,1,0.567,0.786
23,1,0.57,0.808
24,1,0.57,0.812
25,1,0.568,0.793
26,1,0.568,0.776
27,1,0.567,0.762
28,1,0.568,0.753
29,1,0.568,0.742
30,1,0.568,0.731
31,1,0.568,0.729
32,1,0.57,0.725
33,1,0.572,0.733
34,1,0.573,0.746
35,1,0.573,0.762
36,1,0.574,0.785
37,1,0.573,0.806
38,1,0.574,0.811
39,1,0.574,0.786
40,1,0.574,0.775
41,1,0.573,0.762
42,1,0.573,0.751
43,1,0.573,0.743
44,1,0.573,0.738
45,1,0.573,0.732
46,1,0.573,0.733
47,1,0.574,0.744
48,1,0.576,0.761
49,1,0.576,0.782
50,1,0.577,0.8
51,1,0.578,0.814
52,1,0.576,0.794
53,1,0.577,0.779
54,1,0.576,0.768
55,1,0.576,0.757
56,1,0.576,0.747
57,0,0.0,0.0
58,0,0.0,0.0
59,0,0.0,0.0
60,0,0.0,0.0
61,0,0.0,0.0
62,0,0.0,0.0
63,0,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,1,0.582,0.721
67,1,0.581,0.724
68,1,0.58,0.728
69,1,0.579,0.733
70,1,0.577,0.738
71,1,0.573,0.743
72,1,0.573,0.749
73,1,0.57,0.751
74,0,0.0,0.0
75,0,0.0,0.0
76,0,0.0,0.0
77,0,0.0,0.0
78,1,0.558,0.769
79,1,0.557,0.774
80,1,0.558,0.776
81,1,0.554,0.776
82,1,0.553,0.779
83,1,0.552,0.779
84,1,0.552,0.779
85,1,0.552,0.776
86,1,0.553,0.769
87,1,0.554,0.771
88,3,0.0,0.0
89,1,0.562,0.756
90,1,0.566,0.736
91,1,0.573,0.717
92,1,0.574,0.683
93,1,0.573,0.66
94,1,0.573,0.631
95,1,0.573,0.608
96,1,0.573,0.585
97,1,0.573,0.567
98,1,0.573,0.546
99,1,0.573,0.531
100,1,0.572,0.518
101,1,0.571,0.504
102,1,0.573,0.492
103,1,0.573,0.483
104,1,0.571,0.474
105,1,0.571,0.467
106,1,0.572,0.464
107,1,0.571,0.463
108,1,0.57,0.458
109,1,0.57,0.458
110,1,0.568,0.457
111,1,0.568,0.463
112,1,0.567,0.467
113,1,0.566,0.475
114,1,0.568,0.479
115,1,0.566,0.49
116,1,0.567,0.503
117,1,0.565,0.515
118,1,0.558,0.504
119,1,0.544,0.475
120,1,0.527,0.447
121,1,0.513,0.431
122,2,0.0,0.0
123,1,0.49,0.403
124,1,0.48,0.393
125,1,0.47,0.388
126,1,0.461,0.383
127,1,0.454,0.381
128,1,0.447,0.381
129,1,0.438,0.381
130,1,0.43,0.382
131,1,0.425,0.369
132,1,0.42,0.346
133,1,0.416,0.322
134,1,0.412,0.303
135,1,0.41,0.287
136,1,0.407,0.271
137,1,0.403,0.258
138,1,0.4,0.246
139,1,0.397,0.232
140,2,0.0,0.0
141,2,0.0,0.0
142,1,0.388,0.217
143,1,0.384,0.21
144,1,0.384,0.206
145,1,0.384,0.211
146,1,0.388,0.211
147,1,0.391,0.217
148,1,0.393,0.221
149,1,0.395,0.231
150,1,0.399,0.24
151,1,0.398,0.249
152,1,0.402,0.264
153,2,0.0,0.0
154,1,0.405,0.294
155,1,0.407,0.311
156,1,0.41,0.335
157,1,0.412,0.357
158,1,0.413,0.385
159,1,0.416,0.406
160,1,0.415,0.435
161,1,0.418,0.467
162,1,0.42,0.494
163,1,0.42,0.533
164,1,0.422,0.572
165,1,0.423,0.599
166,1,0.425,0.594
167,1,0.426,0.593
168,1,0.427,0.594
169,1,0.43,0.59
170,1,0.433,0.593
171,1,0.434,0.597
172,1,0.435,0.599
173,1,0.437,0.603
174,1,0.441,0.614
175,1,0.442,0.626
176,1,0.445,0.64
177,1,0.446,0.651
178,1,0.449,0.674
179,1,0.45,0.69
180,1,0.453,0.717
181,1,0.455,0.733
182,1,0.455,0.761
183,1,0.467,0.689
184,1,0.478,0.624
185,1,0.489,0.572
186,1,0.497,0.529
187,1,0.505,0.486
188,1,0.51,0.456
189,1,0.519,0.425
190,1,0.523,0.404
191,1,0.529,0.381
192,1,0.534,0.367
193,1,0.538,0.357
194,1,0.542,0.343
195,1,0.545,0.335
196,1,0.549,0.329
197,1,0.554,0.326
198,1,0.558,0.324
199,1,0.561,0.322
200,1,0.562,0.322
201,1,0.566,0.324
202,1,0.568,0.326
203,1,0.571,0.335
204,1,0.573,0.335
205,1,0.576,0.339
206,1,0.577,0.314
207,1,0.576,0.301
208,1,0.58,0.285
209,1,0.58,0.268
210,1,0.582,0.256
211,1,0.583,0.246
212,1,0.583,0.231
213,1,0.584,0.222
214,1,0.588,0.217
215,1,0.586,0.212
216,1,0.584,0.21
217,1,0.58,0.21
218,2,0.0,0.0
