Frame,Ball,x,y
0,1,0.57,0.664
1,1,0.566,0.64
2,1,0.564,0.624
3,1,0.562,0.601
4,1,0.56,0.585
5,1,0.558,0.572
6,1,0.556,0.56
7,1,0.554,0.547
8,1,0.552,0.537
9,1,0.551,0.529
10,1,0.548,0.522
11,1,0.546,0.517
12,1,0.544,0.514
13,1,0.542,0.512
14,1,0.54,0.512
15,1,0.537,0.515
16,1,0.536,0.518
17,1,0.535,0.522
18,1,0.531,0.529
19,1,0.53,0.539
20,1,0.528,0.547
21,1,0.525,0.56
22,1,0.524,0.569
23,1,0.516,0.537
24,1,0.506,0.51
25,1,0.498,0.487
26,1,0.491,0.468
27,1,0.484,0.453
28,1,0.476,0.443
29,1,0.468,0.435
30,1,0.461,0.431
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,1,0.436,0.425
35,1,0.428,0.431
36,1,0.422,0.432
37,1,0.419,0.418
38,1,0.416,0.392
39,1,0.412,0.371
40,1,0.409,0.353
41,1,0.407,0.335
42,1,0.404,0.319
43,1,0.4,0.306
44,1,0.398,0.293
45,1,0.395,0.287
46,1,0.391,0.275
47,1,0.391,0.281
48,1,0.39,0.293
49,1,0.389,0.31
50,1,0.388,0.324
51,2,0.0,0.0
52,1,0.386,0.362
53,1,0.385,0.381
54,1,0.384,0.404
55,1,0.382,0.429
56,2,0.0,0.0
57,1,0.379,0.485
58,1,0.377,0.514
59,1,0.375,0.549
60,1,0.373,0.583
61,1,0.37,0.624
62,1,0.368,0.662
63,1,0.366,0.697
64,1,0.365,0.699
65,1,0.363,0.704
66,1,0.362,0.708
67,1,0.362,0.714
68,1,0.36,0.726
69,1,0.358,0.739
70,1,0.357,0.753
71,1,0.355,0.768
72,1,0.354,0.787
73,1,0.353,0.808
74,1,0.352,0.828
75,1,0.366,0.775
76,1,0.379,0.731
77,1,0.388,0.689
78,1,0.401,0.644
79,1,0.409,0.615
80,1,0.418,0.579
81,1,0.427,0.551
82,1,0.437,0.522
83,2,0.0,0.0
84,1,0.449,0.481
85,1,0.458,0.457
86,1,0.466,0.435
87,2,0.0,0.0
88,1,0.477,0.404
89,1,0.485,0.39
90,1,0.49,0.375
91,1,0.495,0.367
92,1,0.501,0.356
93,1,0.505,0.349
94,1,0.51,0.343
95,1,0.516,0.335
96,1,0.52,0.329
97,1,0.525,0.325
98,1,0.53,0.322
99,1,0.534,0.321
100,1,0.537,0.321
101,1,0.541,0.319
102,1,0.545,0.321
103,1,0.548,0.321
104,1,0.552,0.322
105,1,0.556,0.326
106,1,0.559,0.333
107,1,0.562,0.333
108,1,0.566,0.339
109,2,0.0,0.0
110,1,0.572,0.353
111,1,0.575,0.358
112,1,0.578,0.36
113,2,0.0,0.0
114,1,0.58,0.335
115,1,0.582,0.325
116,1,0.583,0.317
117,1,0.585,0.31
118,1,0.588,0.303
119,1,0.588,0.296
120,1,0.589,0.293
121,1,0.59,0.287
122,1,0.588,0.287
123,1,0.572,0.297
124,1,0.559,0.304
125,1,0.545,0.312
126,1,0.529,0.325
127,1,0.513,0.338
128,1,0.498,0.356
129,1,0.483,0.372
130,1,0.466,0.393
131,1,0.448,0.414
132,1,0.434,0.436
