Frame,Ball,x,y
0,1,0.527,0.071
1,1,0.527,0.072
2,1,0.525,0.081
3,1,0.523,0.093
4,1,0.518,0.126
5,1,0.509,0.157
6,1,0.502,0.201
7,1,0.502,0.204
8,2,0.0,0.0
9,1,0.491,0.278
10,1,0.481,0.335
11,1,0.475,0.376
12,1,0.467,0.433
13,1,0.466,0.438
14,1,0.461,0.494
15,1,0.456,0.507
16,1,0.449,0.514
17,1,0.446,0.528
18,1,0.439,0.537
19,1,0.44,0.544
20,1,0.433,0.561
21,1,0.429,0.583
22,1,0.425,0.61
23,1,0.42,0.639
24,1,0.415,0.678
25,1,0.413,0.676
26,1,0.41,0.662
27,1,0.412,0.592
28,1,0.412,0.528
29,1,0.411,0.482
30,1,0.411,0.436
31,1,0.413,0.433
32,1,0.415,0.392
33,1,0.412,0.367
34,1,0.412,0.339
35,1,0.413,0.317
36,1,0.413,0.301
37,1,0.413,0.297
38,1,0.416,0.293
39,1,0.413,0.256
40,1,0.412,0.246
41,2,0.0,0.0
42,2,0.0,0.0
43,1,0.416,0.231
44,1,0.415,0.229
45,1,0.416,0.226
46,1,0.416,0.225
47,1,0.416,0.225
48,1,0.416,0.224
49,1,0.417,0.225
50,1,0.419,0.228
51,1,0.418,0.236
52,1,0.419,0.24
53,1,0.42,0.244
54,1,0.42,0.243
55,1,0.419,0.251
56,1,0.421,0.256
57,1,0.419,0.264
58,1,0.421,0.272
59,1,0.421,0.261
60,1,0.421,0.261
61,1,0.422,0.244
62,1,0.423,0.229
63,1,0.423,0.214
64,1,0.42,0.204
65,1,0.421,0.19
66,1,0.422,0.193
67,1,0.422,0.181
68,1,0.422,0.172
69,1,0.42,0.164
70,1,0.421,0.158
71,1,0.422,0.151
72,1,0.423,0.153
73,1,0.42,0.149
74,1,0.422,0.149
75,1,0.422,0.146
76,1,0.425,0.143
77,1,0.43,0.147
78,1,0.428,0.15
79,1,0.438,0.156
80,1,0.443,0.163
81,1,0.448,0.172
82,1,0.454,0.181
83,1,0.463,0.193
84,1,0.463,0.196
85,2,0.0,0.0
86,1,0.478,0.228
87,1,0.484,0.244
88,1,0.493,0.269
89,1,0.498,0.293
90,1,0.499,0.294
91,1,0.508,0.319
92,1,0.516,0.349
93,1,0.523,0.381
94,1,0.529,0.417
95,1,0.537,0.454
96,1,0.538,0.454
97,1,0.545,0.496
98,1,0.555,0.54
99,1,0.564,0.596
100,1,0.572,0.599
101,1,0.58,0.6
102,1,0.58,0.601
103,1,0.588,0.601
104,1,0.598,0.607
105,1,0.605,0.613
106,1,0.613,0.625
107,1,0.626,0.635
108,1,0.623,0.633
109,1,0.634,0.647
110,1,0.642,0.664
111,1,0.653,0.683
112,1,0.664,0.707
113,1,0.674,0.736
114,1,0.673,0.733
115,1,0.671,0.692
116,1,0.659,0.608
117,1,0.648,0.54
118,1,0.64,0.485
119,1,0.63,0.438
120,1,0.63,0.44
121,1,0.625,0.406
122,1,0.619,0.374
123,1,0.613,0.35
124,1,0.609,0.335
125,1,0.604,0.317
126,1,0.606,0.317
127,1,0.602,0.307
128,1,0.598,0.293
129,1,0.592,0.285
130,1,0.592,0.281
131,1,0.588,0.281
132,1,0.589,0.281
133,1,0.588,0.281
134,1,0.584,0.285
135,1,0.582,0.287
136,1,0.58,0.29
137,2,0.0,0.0
138,2,0.0,0.0
139,1,0.577,0.285
140,1,0.578,0.264
141,1,0.575,0.249
142,1,0.573,0.233
143,1,0.574,0.217
144,1,0.574,0.217
145,1,0.573,0.204
146,1,0.573,0.194
147,1,0.572,0.188
148,1,0.57,0.176
149,1,0.57,0.171
150,1,0.57,0.172
151,1,0.567,0.164
152,1,0.568,0.158
153,1,0.567,0.156
154,1,0.565,0.157
155,1,0.567,0.161
156,1,0.567,0.16
157,1,0.57,0.174
158,1,0.571,0.181
159,1,0.575,0.194
160,1,0.579,0.207
161,1,0.58,0.222
162,1,0.58,0.221
163,1,0.584,0.239
164,1,0.585,0.256
165,1,0.589,0.275
166,1,0.59,0.301
167,1,0.595,0.324
168,1,0.594,0.321
169,1,0.598,0.354
170,1,0.602,0.386
171,1,0.603,0.422
172,1,0.609,0.454
173,1,0.612,0.497
174,1,0.611,0.499
175,1,0.616,0.54
176,1,0.619,0.562
177,1,0.622,0.569
178,1,0.627,0.581
179,1,0.631,0.596
180,1,0.634,0.597
181,1,0.637,0.613
182,1,0.643,0.633
183,1,0.645,0.657
184,1,0.652,0.682
185,1,0.655,0.714
186,1,0.657,0.71
187,1,0.661,0.74
188,1,0.666,0.776
189,1,0.667,0.729
190,1,0.63,0.639
191,1,0.609,0.558
192,1,0.61,0.558
193,1,0.593,0.494
194,1,0.578,0.447
195,1,0.56,0.4
196,1,0.551,0.36
197,1,0.537,0.326
198,1,0.537,0.329
199,1,0.526,0.304
200,1,0.517,0.285
201,1,0.509,0.272
202,1,0.502,0.256
203,1,0.492,0.24
204,1,0.492,0.243
205,2,0.0,0.0
206,1,0.475,0.228
207,1,0.47,0.219
208,1,0.463,0.217
209,1,0.455,0.212
210,1,0.456,0.214
211,1,0.453,0.215
212,1,0.444,0.217
213,1,0.441,0.217
214,1,0.434,0.221
215,1,0.43,0.225
216,1,0.429,0.224
217,2,0.0,0.0
218,1,0.419,0.236
219,1,0.412,0.244
220,1,0.412,0.243
221,1,0.41,0.232
222,1,0.409,0.215
223,1,0.409,0.211
224,1,0.406,0.197
225,1,0.403,0.189
226,1,0.4,0.178
227,1,0.399,0.171
228,1,0.401,0.164
229,1,0.399,0.16
230,1,0.398,0.16
231,1,0.395,0.165
232,1,0.395,0.174
233,1,0.395,0.181
234,1,0.395,0.182
235,1,0.392,0.19
236,1,0.393,0.208
237,1,0.392,0.214
238,1,0.391,0.233
239,1,0.39,0.247
240,1,0.391,0.249
241,1,0.391,0.269
242,1,0.39,0.287
243,1,0.388,0.311
244,1,0.388,0.329
245,1,0.389,0.317
246,1,0.39,0.314
247,1,0.39,0.311
248,1,0.391,0.301
249,1,0.391,0.296
250,1,0.392,0.292
251,1,0.394,0.29
252,1,0.392,0.285
253,1,0.395,0.285
254,1,0.394,0.285
255,1,0.395,0.287
256,1,0.395,0.287
257,1,0.397,0.292
258,1,0.398,0.293
259,1,0.399,0.301
260,1,0.402,0.304
261,1,0.398,0.311
262,1,0.401,0.319
263,1,0.399,0.326
264,1,0.402,0.329
265,1,0.4,0.338
266,1,0.403,0.35
267,1,0.402,0.368
268,1,0.407,0.383
269,1,0.404,0.397
270,1,0.408,0.403
271,1,0.407,0.419
272,1,0.409,0.438
