Frame,Ball,x,y
0,1,0.541,0.147
1,1,0.542,0.149
2,1,0.542,0.147
3,1,0.54,0.146
4,1,0.538,0.144
5,1,0.537,0.133
6,1,0.535,0.126
7,1,0.534,0.119
8,1,0.529,0.11
9,1,0.53,0.1
10,1,0.53,0.087
11,1,0.53,0.079
12,2,0.0,0.0
13,2,0.0,0.0
14,1,0.531,0.053
15,1,0.533,0.049
16,1,0.534,0.044
17,1,0.534,0.037
18,1,0.534,0.035
19,1,0.535,0.035
20,1,0.534,0.028
21,1,0.535,0.026
22,1,0.534,0.026
23,1,0.536,0.024
24,1,0.536,0.022
25,1,0.537,0.029
26,1,0.536,0.029
27,1,0.536,0.032
28,1,0.537,0.035
29,1,0.537,0.04
30,1,0.537,0.043
31,1,0.534,0.058
32,1,0.524,0.069
33,1,0.515,0.085
34,1,0.505,0.103
35,1,0.495,0.121
36,1,0.484,0.147
37,1,0.474,0.174
38,1,0.463,0.204
39,1,0.452,0.239
40,1,0.441,0.272
41,1,0.429,0.318
42,1,0.417,0.365
43,1,0.405,0.417
44,1,0.392,0.419
45,1,0.38,0.421
46,1,0.366,0.426
47,1,0.355,0.435
48,1,0.34,0.447
49,1,0.326,0.461
50,1,0.307,0.481
51,1,0.291,0.5
52,1,0.271,0.531
53,1,0.252,0.562
54,1,0.228,0.604
55,1,0.212,0.632
56,1,0.263,0.539
57,1,0.301,0.463
58,1,0.334,0.407
59,1,0.362,0.357
60,1,0.386,0.319
61,1,0.408,0.289
62,1,0.424,0.264
63,1,0.438,0.246
64,1,0.454,0.228
65,1,0.464,0.217
66,1,0.475,0.207
67,1,0.485,0.201
68,1,0.494,0.196
69,1,0.501,0.192
70,1,0.509,0.192
71,1,0.513,0.192
72,1,0.519,0.194
73,1,0.524,0.197
74,1,0.529,0.2
75,1,0.534,0.206
76,1,0.536,0.21
77,1,0.54,0.217
78,1,0.543,0.222
79,1,0.546,0.215
80,1,0.548,0.201
81,1,0.549,0.189
82,1,0.552,0.178
83,1,0.555,0.167
84,1,0.555,0.158
85,1,0.558,0.151
86,1,0.558,0.146
87,1,0.56,0.139
88,1,0.562,0.136
89,1,0.562,0.132
90,1,0.564,0.129
91,1,0.565,0.131
92,1,0.562,0.129
93,1,0.556,0.133
94,1,0.549,0.135
95,1,0.543,0.14
96,1,0.536,0.147
97,1,0.529,0.156
98,1,0.521,0.167
99,1,0.513,0.175
100,1,0.505,0.188
101,1,0.495,0.208
102,1,0.486,0.224
103,1,0.473,0.247
104,1,0.463,0.271
105,1,0.449,0.301
106,1,0.436,0.335
107,1,0.42,0.374
108,1,0.407,0.417
109,1,0.391,0.468
110,1,0.37,0.526
111,1,0.352,0.586
112,1,0.331,0.642
113,1,0.312,0.658
114,1,0.289,0.682
115,3,0.0,0.0
116,1,0.238,0.742
117,1,0.212,0.782
118,1,0.2,0.781
119,1,0.245,0.664
120,1,0.281,0.572
121,1,0.312,0.497
122,1,0.339,0.44
123,1,0.36,0.393
124,1,0.381,0.353
125,1,0.397,0.326
126,1,0.411,0.297
127,1,0.424,0.281
128,1,0.435,0.264
129,1,0.444,0.253
130,1,0.453,0.242
131,1,0.462,0.236
132,1,0.47,0.231
133,1,0.475,0.226
134,1,0.481,0.225
135,1,0.487,0.226
136,1,0.491,0.229
137,1,0.495,0.232
138,1,0.5,0.233
139,1,0.504,0.239
140,1,0.507,0.232
141,1,0.509,0.219
142,1,0.511,0.204
143,1,0.515,0.192
144,1,0.517,0.181
145,1,0.518,0.171
146,1,0.521,0.164
147,1,0.523,0.156
148,1,0.523,0.149
149,1,0.527,0.147
150,1,0.529,0.144
151,1,0.53,0.143
152,1,0.533,0.142
153,1,0.534,0.142
154,1,0.535,0.143
155,1,0.538,0.143
156,1,0.543,0.142
157,1,0.547,0.146
158,1,0.553,0.15
159,1,0.557,0.158
160,1,0.564,0.164
161,1,0.57,0.174
162,2,0.0,0.0
163,1,0.583,0.2
164,1,0.591,0.217
165,1,0.6,0.242
166,1,0.608,0.265
167,1,0.616,0.292
168,1,0.627,0.326
169,1,0.637,0.367
170,1,0.651,0.407
171,1,0.661,0.457
172,1,0.673,0.51
173,1,0.686,0.554
174,1,0.698,0.558
175,1,0.711,0.565
176,1,0.726,0.581
177,1,0.741,0.596
178,1,0.758,0.613
179,1,0.776,0.636
180,1,0.795,0.665
181,1,0.815,0.701
182,1,0.838,0.744
183,1,0.863,0.793
184,1,0.86,0.781
185,1,0.802,0.64
186,1,0.752,0.531
187,1,0.709,0.446
188,1,0.672,0.381
189,1,0.643,0.322
190,1,0.616,0.285
191,1,0.596,0.249
192,1,0.574,0.224
193,1,0.559,0.204
194,1,0.545,0.19
195,1,0.53,0.178
196,1,0.519,0.168
197,2,0.0,0.0
198,2,0.0,0.0
199,2,0.0,0.0
200,2,0.0,0.0
201,2,0.0,0.0
202,2,0.0,0.0
203,2,0.0,0.0
204,1,0.455,0.176
205,1,0.452,0.182
206,1,0.446,0.189
207,1,0.442,0.196
208,1,0.438,0.201
209,1,0.433,0.211
210,1,0.43,0.204
211,1,0.429,0.188
212,1,0.426,0.175
213,1,0.424,0.158
214,1,0.42,0.146
215,1,0.419,0.142
216,1,0.416,0.131
217,1,0.413,0.125
218,1,0.412,0.117
219,1,0.411,0.111
220,1,0.409,0.108
221,1,0.41,0.107
222,1,0.421,0.107
223,2,0.0,0.0
224,1,0.448,0.118
225,1,0.462,0.124
226,1,0.475,0.136
227,1,0.491,0.15
228,1,0.508,0.164
229,1,0.523,0.182
230,1,0.542,0.201
231,1,0.561,0.222
232,1,0.58,0.247
233,1,0.602,0.281
234,1,0.625,0.311
235,1,0.648,0.353
236,1,0.674,0.397
237,1,0.702,0.446
238,1,0.728,0.486
239,1,0.753,0.489
240,1,0.778,0.497
241,1,0.807,0.507
242,1,0.835,0.518
243,1,0.87,0.535
244,1,0.9,0.553
245,1,0.934,0.578
246,1,0.97,0.607
