Frame,Ball,x,y
0,1,0.57,0.275
1,1,0.567,0.244
2,1,0.567,0.217
3,1,0.567,0.192
4,1,0.566,0.167
5,1,0.566,0.144
6,1,0.565,0.128
7,1,0.564,0.111
8,1,0.564,0.096
9,1,0.563,0.085
10,1,0.562,0.078
11,1,0.562,0.069
12,1,0.561,0.068
13,1,0.56,0.067
14,1,0.559,0.068
15,1,0.558,0.071
16,1,0.558,0.079
17,1,0.557,0.09
18,1,0.557,0.1
19,1,0.555,0.115
20,1,0.555,0.131
21,1,0.555,0.15
22,1,0.554,0.174
23,1,0.545,0.181
24,1,0.53,0.185
25,1,0.521,0.19
26,1,0.512,0.196
27,1,0.506,0.201
28,1,0.499,0.21
29,1,0.494,0.215
30,1,0.488,0.225
31,1,0.483,0.232
32,3,0.0,0.0
33,1,0.474,0.246
34,1,0.471,0.249
35,1,0.47,0.229
36,1,0.468,0.211
37,1,0.467,0.197
38,2,0.0,0.0
39,1,0.466,0.175
40,1,0.465,0.165
41,1,0.464,0.158
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,1,0.458,0.142
48,1,0.457,0.143
49,1,0.456,0.143
50,1,0.455,0.146
51,1,0.454,0.149
52,1,0.454,0.151
53,1,0.455,0.147
54,1,0.456,0.136
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,1,0.466,0.11
59,2,0.0,0.0
60,1,0.473,0.103
61,1,0.476,0.099
62,1,0.48,0.097
63,1,0.483,0.096
64,1,0.486,0.096
65,1,0.491,0.099
66,1,0.495,0.1
67,1,0.499,0.104
68,1,0.504,0.111
69,1,0.509,0.119
70,1,0.516,0.129
71,1,0.521,0.142
72,1,0.527,0.156
73,1,0.534,0.172
74,1,0.541,0.192
75,1,0.549,0.215
76,2,0.0,0.0
77,1,0.566,0.269
78,1,0.575,0.304
79,1,0.584,0.342
80,1,0.595,0.383
81,1,0.607,0.433
82,1,0.617,0.481
83,1,0.629,0.467
84,1,0.637,0.454
85,1,0.647,0.443
86,1,0.657,0.436
87,1,0.67,0.431
88,1,0.684,0.425
89,1,0.697,0.422
90,1,0.712,0.422
91,1,0.727,0.426
92,1,0.744,0.435
93,1,0.763,0.449
94,1,0.784,0.464
95,1,0.805,0.486
96,1,0.827,0.514
97,1,0.852,0.549
98,1,0.878,0.585
99,1,0.803,0.49
100,3,0.0,0.0
101,1,0.67,0.329
102,1,0.626,0.285
103,1,0.592,0.256
104,1,0.565,0.231
105,1,0.543,0.215
106,1,0.525,0.206
107,1,0.51,0.199
108,1,0.497,0.196
