Frame,Ball,x,y
0,1,0.476,0.558
1,1,0.472,0.569
2,1,0.466,0.585
3,1,0.461,0.604
4,1,0.455,0.622
5,1,0.451,0.647
6,1,0.446,0.674
7,2,0.0,0.0
8,2,0.0,0.0
9,1,0.451,0.703
10,1,0.456,0.708
11,1,0.46,0.708
12,1,0.465,0.713
13,1,0.471,0.682
14,1,0.475,0.654
15,1,0.48,0.629
16,1,0.484,0.606
17,2,0.0,0.0
18,1,0.49,0.565
19,1,0.495,0.546
20,2,0.0,0.0
21,2,0.0,0.0
22,1,0.505,0.499
23,1,0.509,0.485
24,1,0.512,0.472
25,1,0.516,0.461
26,1,0.52,0.453
27,1,0.522,0.446
28,1,0.525,0.438
29,1,0.527,0.432
30,1,0.53,0.426
31,1,0.534,0.425
32,1,0.537,0.421
33,1,0.54,0.419
34,1,0.541,0.421
35,1,0.545,0.421
36,1,0.547,0.422
37,1,0.55,0.424
38,1,0.552,0.428
39,1,0.555,0.433
40,1,0.558,0.438
41,1,0.559,0.443
42,1,0.562,0.451
43,1,0.565,0.458
44,1,0.566,0.465
45,1,0.568,0.474
46,1,0.57,0.458
47,1,0.573,0.443
48,1,0.573,0.431
