Frame,Ball,x,y
0,3,0.0,0.0
1,1,0.568,0.694
2,1,0.575,0.69
3,1,0.586,0.681
4,1,0.598,0.661
5,1,0.605,0.642
6,1,0.611,0.611
7,1,0.611,0.581
8,1,0.608,0.554
9,1,0.606,0.529
10,1,0.603,0.504
11,1,0.6,0.483
12,1,0.598,0.464
13,1,0.595,0.447
14,1,0.593,0.432
15,1,0.59,0.417
16,1,0.586,0.403
17,1,0.584,0.394
18,1,0.582,0.385
19,1,0.579,0.381
20,1,0.576,0.372
21,1,0.573,0.368
22,1,0.571,0.368
23,1,0.567,0.368
24,1,0.565,0.368
25,1,0.563,0.372
26,1,0.559,0.375
27,1,0.557,0.383
28,1,0.554,0.39
29,1,0.552,0.403
30,1,0.548,0.417
31,1,0.545,0.425
32,1,0.536,0.403
33,1,0.527,0.376
34,1,0.521,0.361
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,1,0.498,0.326
40,1,0.495,0.326
41,1,0.491,0.292
42,1,0.488,0.268
43,2,0.0,0.0
44,1,0.483,0.221
45,2,0.0,0.0
46,1,0.48,0.188
47,1,0.478,0.176
48,1,0.473,0.164
49,1,0.472,0.158
50,1,0.47,0.153
51,1,0.468,0.146
52,1,0.466,0.142
53,1,0.463,0.142
54,1,0.461,0.14
55,1,0.46,0.142
56,1,0.457,0.142
57,1,0.455,0.146
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
61,2,0.0,0.0
62,1,0.449,0.163
63,1,0.448,0.165
64,1,0.448,0.171
65,1,0.447,0.176
66,1,0.446,0.183
67,1,0.446,0.179
68,1,0.445,0.183
69,1,0.445,0.185
70,1,0.444,0.189
71,1,0.443,0.19
72,1,0.441,0.196
73,2,0.0,0.0
74,2,0.0,0.0
75,2,0.0,0.0
76,2,0.0,0.0
77,2,0.0,0.0
