Frame,Ball,x,y
0,1,0.565,0.194
1,1,0.564,0.172
2,1,0.563,0.149
3,1,0.562,0.129
4,1,0.562,0.113
5,1,0.561,0.099
6,1,0.56,0.087
7,1,0.559,0.078
8,1,0.558,0.072
9,1,0.558,0.067
10,1,0.555,0.067
11,1,0.555,0.068
12,1,0.555,0.069
13,1,0.553,0.078
14,1,0.552,0.083
15,1,0.552,0.096
16,1,0.549,0.111
17,1,0.548,0.126
18,1,0.548,0.146
19,1,0.546,0.167
20,1,0.542,0.185
21,1,0.53,0.192
22,1,0.523,0.199
23,1,0.518,0.204
24,1,0.511,0.212
25,1,0.508,0.217
26,1,0.503,0.224
27,1,0.5,0.229
28,2,0.0,0.0
29,1,0.494,0.242
30,1,0.492,0.239
31,1,0.491,0.221
32,1,0.491,0.204
33,1,0.488,0.19
34,1,0.488,0.178
35,1,0.488,0.168
36,1,0.485,0.161
37,1,0.486,0.153
38,1,0.484,0.149
39,1,0.484,0.144
40,1,0.483,0.136
41,1,0.481,0.131
42,1,0.48,0.124
43,1,0.48,0.121
44,1,0.48,0.113
45,1,0.479,0.108
46,1,0.476,0.104
47,1,0.475,0.099
48,1,0.475,0.093
49,1,0.473,0.093
50,1,0.471,0.092
51,1,0.47,0.09
52,1,0.468,0.087
53,1,0.467,0.087
54,1,0.466,0.087
55,1,0.464,0.092
56,1,0.463,0.093
57,1,0.461,0.096
58,1,0.459,0.099
59,1,0.456,0.104
60,1,0.454,0.113
61,1,0.453,0.121
62,1,0.452,0.129
63,1,0.448,0.14
64,1,0.446,0.15
65,1,0.445,0.164
66,1,0.44,0.179
67,1,0.438,0.194
68,1,0.434,0.215
69,1,0.433,0.236
70,1,0.429,0.261
71,1,0.426,0.285
72,1,0.423,0.312
73,1,0.419,0.343
74,1,0.416,0.375
75,1,0.412,0.414
76,1,0.409,0.431
77,1,0.406,0.411
78,1,0.402,0.397
79,1,0.399,0.383
80,1,0.395,0.371
81,1,0.393,0.358
82,1,0.391,0.35
83,1,0.386,0.343
84,1,0.383,0.338
85,1,0.38,0.335
86,1,0.377,0.329
87,1,0.373,0.329
88,1,0.37,0.331
89,1,0.373,0.289
90,1,0.377,0.261
91,1,0.381,0.237
92,1,0.384,0.224
93,1,0.385,0.211
94,1,0.388,0.201
95,1,0.39,0.201
96,1,0.393,0.197
97,1,0.393,0.199
98,1,0.395,0.197
99,1,0.395,0.2
100,2,0.0,0.0
101,2,0.0,0.0
102,1,0.402,0.211
103,1,0.401,0.215
104,1,0.403,0.204
105,1,0.403,0.192
106,1,0.402,0.183
107,1,0.403,0.174
108,1,0.403,0.167
109,1,0.403,0.163
110,1,0.404,0.158
111,1,0.404,0.156
