Frame,Ball,x,y
0,1,0.545,0.714
1,1,0.549,0.71
2,1,0.555,0.697
3,1,0.56,0.679
4,1,0.565,0.639
5,1,0.566,0.608
6,1,0.567,0.575
7,1,0.562,0.54
8,1,0.561,0.514
9,1,0.557,0.487
10,1,0.555,0.464
11,1,0.552,0.442
12,1,0.548,0.422
13,1,0.547,0.407
14,1,0.543,0.392
15,1,0.54,0.381
16,1,0.538,0.369
17,1,0.535,0.36
18,1,0.531,0.353
19,1,0.529,0.35
20,1,0.527,0.346
21,1,0.524,0.346
22,1,0.521,0.35
23,1,0.519,0.353
24,1,0.516,0.36
25,1,0.513,0.369
26,1,0.509,0.356
27,1,0.503,0.328
28,2,0.0,0.0
29,1,0.497,0.296
30,1,0.494,0.29
31,1,0.491,0.279
32,1,0.488,0.275
33,1,0.488,0.275
34,1,0.485,0.26
35,1,0.484,0.217
36,1,0.483,0.178
37,1,0.484,0.144
38,1,0.483,0.111
39,1,0.48,0.086
40,1,0.48,0.064
41,1,0.48,0.049
42,1,0.479,0.032
43,1,0.478,0.024
44,1,0.478,0.01
45,2,0.0,0.0
46,0,0.0,0.0
