Frame,Ball,x,y
0,1,0.583,0.481
1,1,0.583,0.463
2,1,0.583,0.442
3,1,0.583,0.422
4,1,0.581,0.404
5,1,0.582,0.39
6,1,0.58,0.381
7,1,0.58,0.367
8,1,0.58,0.354
9,1,0.58,0.349
10,1,0.58,0.34
11,2,0.0,0.0
12,1,0.58,0.329
13,1,0.579,0.329
14,1,0.579,0.328
15,1,0.578,0.331
16,1,0.578,0.335
17,2,0.0,0.0
18,1,0.576,0.344
19,1,0.575,0.35
20,1,0.576,0.358
21,1,0.575,0.372
22,1,0.574,0.386
23,1,0.574,0.399
24,1,0.573,0.414
25,1,0.573,0.432
26,1,0.572,0.449
27,1,0.572,0.467
28,1,0.558,0.419
29,1,0.549,0.394
30,1,0.543,0.372
31,1,0.537,0.354
32,1,0.53,0.336
33,1,0.526,0.324
34,1,0.521,0.312
35,1,0.518,0.307
36,1,0.512,0.304
37,2,0.0,0.0
38,2,0.0,0.0
39,1,0.505,0.258
40,1,0.504,0.242
41,1,0.502,0.217
42,1,0.499,0.194
43,1,0.498,0.175
44,1,0.495,0.161
45,1,0.495,0.149
46,1,0.493,0.136
47,1,0.493,0.128
48,1,0.488,0.118
49,1,0.489,0.108
50,1,0.488,0.108
51,1,0.484,0.103
52,1,0.484,0.1
53,1,0.482,0.099
54,1,0.482,0.097
55,1,0.481,0.094
