Frame,Ball,x,y
0,1,0.346,0.344
1,1,0.345,0.314
2,1,0.345,0.29
3,1,0.345,0.268
4,1,0.343,0.247
5,1,0.343,0.231
6,1,0.343,0.214
7,1,0.343,0.2
8,1,0.341,0.188
9,1,0.341,0.181
10,1,0.342,0.175
11,1,0.343,0.172
12,1,0.343,0.171
13,1,0.343,0.172
14,1,0.343,0.174
15,1,0.344,0.179
16,1,0.344,0.185
17,1,0.345,0.196
18,1,0.345,0.208
19,2,0.0,0.0
20,1,0.346,0.239
21,1,0.347,0.258
22,1,0.377,0.258
23,1,0.434,0.242
24,1,0.477,0.231
25,2,0.0,0.0
26,1,0.539,0.219
27,1,0.56,0.215
28,1,0.578,0.217
29,1,0.592,0.215
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,1,0.64,0.19
35,1,0.645,0.172
36,1,0.651,0.157
37,1,0.655,0.143
38,1,0.657,0.132
39,1,0.664,0.121
40,1,0.667,0.115
41,1,0.67,0.11
42,1,0.673,0.103
43,1,0.675,0.099
44,1,0.671,0.096
45,1,0.667,0.093
46,1,0.663,0.09
47,1,0.657,0.086
48,2,0.0,0.0
49,1,0.648,0.083
50,1,0.644,0.085
51,1,0.637,0.082
52,1,0.634,0.083
53,1,0.627,0.083
54,1,0.622,0.085
55,1,0.616,0.087
56,1,0.61,0.087
57,1,0.604,0.092
58,1,0.598,0.097
59,1,0.591,0.103
60,1,0.584,0.113
61,1,0.578,0.117
62,1,0.57,0.125
63,1,0.562,0.136
64,1,0.555,0.147
65,1,0.548,0.16
66,1,0.538,0.175
67,1,0.529,0.19
68,1,0.522,0.207
69,2,0.0,0.0
70,2,0.0,0.0
71,1,0.492,0.264
72,1,0.482,0.289
73,1,0.473,0.312
74,1,0.462,0.338
75,1,0.452,0.374
76,1,0.442,0.394
77,1,0.436,0.388
78,1,0.428,0.382
79,1,0.419,0.381
80,1,0.412,0.374
81,1,0.404,0.374
82,1,0.395,0.372
83,1,0.388,0.376
84,1,0.38,0.381
85,1,0.372,0.386
86,1,0.362,0.393
87,1,0.354,0.403
88,1,0.345,0.411
89,1,0.355,0.357
90,1,0.364,0.312
91,1,0.371,0.281
92,1,0.377,0.253
93,1,0.382,0.231
94,1,0.388,0.214
95,1,0.391,0.201
96,1,0.395,0.189
97,1,0.398,0.185
98,1,0.399,0.178
99,1,0.403,0.175
100,1,0.404,0.171
101,1,0.407,0.172
102,1,0.409,0.175
103,1,0.41,0.175
104,1,0.411,0.179
105,1,0.412,0.174
106,1,0.412,0.158
107,1,0.412,0.147
108,1,0.412,0.136
109,1,0.416,0.131
