Frame,Ball,x,y
0,1,0.458,0.096
1,1,0.457,0.083
2,1,0.459,0.076
3,1,0.458,0.062
4,1,0.457,0.054
5,1,0.459,0.049
6,1,0.459,0.044
7,1,0.459,0.035
8,1,0.461,0.032
9,1,0.461,0.029
10,1,0.46,0.022
11,1,0.461,0.022
12,1,0.46,0.019
13,1,0.461,0.019
14,1,0.46,0.021
15,1,0.463,0.022
16,1,0.462,0.024
17,1,0.462,0.026
18,1,0.463,0.029
19,1,0.463,0.036
20,1,0.464,0.043
21,1,0.463,0.047
22,1,0.463,0.053
23,1,0.463,0.064
24,1,0.465,0.075
25,1,0.464,0.082
26,1,0.466,0.093
27,1,0.466,0.113
28,1,0.472,0.129
29,1,0.477,0.15
30,1,0.481,0.165
31,1,0.484,0.183
32,1,0.493,0.214
33,1,0.5,0.236
34,1,0.509,0.264
35,1,0.515,0.29
36,1,0.523,0.322
37,1,0.533,0.357
38,1,0.539,0.385
39,1,0.552,0.433
40,1,0.562,0.469
41,1,0.573,0.511
42,1,0.58,0.524
43,1,0.588,0.522
44,1,0.598,0.522
45,1,0.608,0.524
46,1,0.616,0.524
47,1,0.623,0.533
48,1,0.634,0.54
49,1,0.645,0.547
50,1,0.655,0.561
51,1,0.666,0.568
52,1,0.676,0.585
53,1,0.688,0.603
54,1,0.695,0.611
55,1,0.656,0.54
56,1,0.627,0.483
57,1,0.607,0.449
58,1,0.589,0.419
59,1,0.565,0.381
60,1,0.552,0.358
61,1,0.536,0.338
62,1,0.521,0.318
63,2,0.0,0.0
64,1,0.498,0.285
65,1,0.485,0.275
66,1,0.477,0.265
67,1,0.466,0.258
68,1,0.458,0.256
69,1,0.449,0.253
70,1,0.444,0.246
71,1,0.438,0.246
72,1,0.43,0.247
73,1,0.424,0.244
74,1,0.417,0.247
75,1,0.412,0.237
76,1,0.41,0.221
77,1,0.406,0.207
78,1,0.404,0.192
79,1,0.398,0.175
80,1,0.397,0.167
81,1,0.393,0.158
82,1,0.395,0.157
83,1,0.395,0.158
84,1,0.398,0.16
85,1,0.398,0.161
86,1,0.398,0.167
87,1,0.4,0.172
88,2,0.0,0.0
89,1,0.402,0.19
90,1,0.402,0.199
91,1,0.403,0.207
92,1,0.405,0.221
93,1,0.405,0.232
94,1,0.407,0.249
95,1,0.409,0.265
96,1,0.409,0.281
97,1,0.409,0.307
98,1,0.409,0.324
99,1,0.411,0.353
100,1,0.412,0.376
101,1,0.412,0.399
102,1,0.412,0.432
103,1,0.412,0.461
104,1,0.412,0.49
105,1,0.415,0.526
106,1,0.415,0.537
107,1,0.416,0.533
108,1,0.418,0.529
109,1,0.418,0.528
110,1,0.42,0.529
111,1,0.421,0.529
112,1,0.422,0.533
113,1,0.425,0.535
114,1,0.426,0.544
115,1,0.428,0.551
116,1,0.429,0.558
117,1,0.43,0.572
118,1,0.431,0.586
119,1,0.436,0.6
120,1,0.437,0.615
121,1,0.439,0.635
122,1,0.438,0.617
123,1,0.437,0.568
124,1,0.436,0.526
125,1,0.434,0.485
126,1,0.433,0.449
127,1,0.431,0.417
128,1,0.431,0.4
129,1,0.43,0.381
130,1,0.43,0.361
131,1,0.429,0.349
132,1,0.429,0.336
133,1,0.429,0.331
134,1,0.428,0.321
135,1,0.427,0.318
136,1,0.427,0.312
137,1,0.427,0.311
138,1,0.427,0.297
139,1,0.427,0.275
140,1,0.425,0.256
141,1,0.425,0.246
142,1,0.425,0.232
143,1,0.423,0.221
144,1,0.421,0.208
145,1,0.421,0.199
146,1,0.421,0.192
147,1,0.421,0.185
148,1,0.42,0.182
149,1,0.42,0.178
150,1,0.419,0.175
151,1,0.42,0.172
152,1,0.419,0.172
153,1,0.419,0.174
154,1,0.428,0.175
155,1,0.431,0.178
156,1,0.436,0.176
157,2,0.0,0.0
158,1,0.447,0.183
159,1,0.455,0.197
160,1,0.459,0.204
161,1,0.465,0.21
162,1,0.473,0.224
163,1,0.481,0.233
164,1,0.491,0.256
165,1,0.498,0.268
166,1,0.505,0.281
167,1,0.512,0.301
168,1,0.524,0.329
169,1,0.53,0.346
170,1,0.541,0.375
171,1,0.549,0.4
172,1,0.56,0.432
173,1,0.572,0.465
174,1,0.581,0.494
175,1,0.592,0.537
176,1,0.602,0.572
177,1,0.619,0.621
178,1,0.627,0.649
179,1,0.635,0.647
180,1,0.644,0.644
181,1,0.652,0.649
182,1,0.662,0.65
183,1,0.671,0.651
184,1,0.68,0.661
185,1,0.69,0.668
186,1,0.698,0.678
187,1,0.71,0.694
188,1,0.684,0.644
189,1,0.655,0.596
190,1,0.613,0.529
191,1,0.594,0.489
192,1,0.565,0.45
193,1,0.548,0.421
194,1,0.522,0.388
195,1,0.508,0.365
196,2,0.0,0.0
197,1,0.476,0.335
198,1,0.462,0.318
199,1,0.448,0.301
200,1,0.441,0.296
201,1,0.428,0.287
202,1,0.42,0.285
203,1,0.41,0.274
204,1,0.4,0.272
205,1,0.393,0.268
206,1,0.384,0.271
207,1,0.38,0.268
208,2,0.0,0.0
209,1,0.367,0.244
210,1,0.362,0.229
211,1,0.356,0.217
212,1,0.352,0.208
213,1,0.346,0.194
214,1,0.344,0.189
215,1,0.338,0.181
216,1,0.332,0.176
217,1,0.329,0.172
218,1,0.325,0.168
219,1,0.32,0.165
220,1,0.317,0.164
221,1,0.315,0.165
222,1,0.312,0.163
