Frame,Ball,x,y
0,1,0.412,0.768
1,1,0.41,0.774
2,3,0.0,0.0
3,1,0.404,0.776
4,3,0.0,0.0
5,1,0.398,0.781
6,1,0.398,0.781
7,1,0.398,0.782
8,1,0.398,0.785
9,1,0.398,0.782
10,3,0.0,0.0
11,1,0.401,0.774
12,1,0.408,0.768
13,1,0.412,0.753
14,1,0.42,0.738
15,1,0.425,0.71
16,1,0.426,0.676
17,1,0.427,0.65
18,1,0.427,0.626
19,1,0.426,0.601
20,1,0.427,0.581
21,1,0.426,0.561
22,1,0.427,0.543
23,1,0.427,0.524
24,1,0.427,0.511
25,1,0.427,0.496
26,1,0.426,0.485
27,1,0.427,0.472
28,1,0.427,0.467
29,1,0.427,0.457
30,1,0.427,0.451
31,1,0.427,0.45
32,1,0.427,0.449
33,1,0.428,0.447
34,1,0.427,0.449
35,1,0.427,0.451
36,1,0.427,0.457
37,1,0.429,0.461
38,1,0.428,0.469
39,1,0.427,0.482
40,1,0.429,0.492
41,1,0.429,0.506
42,1,0.43,0.519
43,1,0.43,0.532
44,1,0.449,0.485
45,1,0.464,0.458
46,1,0.475,0.438
47,1,0.484,0.421
48,1,0.491,0.407
49,1,0.497,0.392
50,1,0.502,0.388
51,1,0.508,0.381
52,1,0.51,0.375
53,1,0.513,0.372
54,1,0.518,0.353
55,1,0.519,0.325
56,1,0.521,0.304
57,1,0.523,0.285
58,1,0.526,0.268
59,1,0.527,0.256
60,1,0.527,0.244
61,1,0.529,0.233
62,1,0.529,0.225
63,1,0.534,0.217
64,1,0.53,0.212
65,1,0.528,0.212
66,1,0.524,0.215
67,1,0.52,0.217
68,1,0.517,0.222
69,1,0.513,0.226
70,1,0.51,0.232
71,1,0.505,0.237
72,1,0.501,0.246
73,1,0.495,0.256
74,1,0.493,0.269
75,1,0.488,0.285
76,1,0.484,0.297
77,1,0.479,0.311
78,1,0.474,0.331
79,1,0.47,0.346
80,1,0.465,0.371
81,1,0.46,0.393
82,1,0.455,0.419
83,1,0.45,0.447
84,1,0.446,0.472
85,1,0.439,0.51
86,1,0.435,0.54
87,1,0.429,0.575
88,1,0.424,0.615
89,1,0.417,0.651
90,1,0.413,0.647
91,1,0.409,0.643
92,1,0.405,0.639
93,1,0.402,0.642
94,1,0.398,0.642
95,1,0.392,0.646
96,1,0.389,0.649
97,1,0.386,0.657
98,1,0.382,0.662
99,1,0.376,0.674
100,1,0.372,0.688
101,1,0.366,0.704
102,1,0.363,0.721
103,1,0.374,0.683
104,1,0.395,0.628
105,1,0.416,0.581
106,1,0.434,0.537
107,1,0.449,0.506
108,1,0.463,0.474
109,1,0.473,0.454
110,1,0.484,0.436
111,1,0.494,0.421
112,1,0.502,0.41
113,1,0.512,0.403
114,1,0.52,0.39
115,1,0.526,0.386
116,1,0.534,0.389
117,1,0.537,0.385
118,1,0.545,0.385
119,1,0.551,0.381
120,1,0.554,0.358
121,1,0.556,0.339
122,1,0.559,0.321
123,1,0.562,0.308
124,1,0.563,0.294
125,1,0.567,0.285
126,1,0.57,0.275
127,1,0.571,0.264
128,1,0.574,0.261
129,1,0.574,0.251
130,1,0.579,0.249
131,1,0.581,0.246
132,1,0.582,0.24
133,1,0.584,0.24
134,1,0.588,0.24
135,1,0.589,0.239
136,1,0.59,0.242
137,1,0.588,0.242
138,1,0.583,0.244
139,1,0.579,0.247
140,1,0.573,0.247
141,1,0.567,0.256
142,1,0.562,0.258
143,2,0.0,0.0
144,1,0.552,0.278
145,1,0.542,0.29
146,1,0.538,0.301
147,1,0.53,0.318
148,1,0.526,0.336
149,1,0.516,0.354
150,1,0.51,0.374
151,1,0.504,0.397
152,2,0.0,0.0
153,1,0.487,0.45
154,1,0.48,0.482
155,1,0.471,0.512
156,1,0.463,0.543
157,1,0.455,0.575
158,1,0.45,0.579
159,1,0.441,0.579
160,1,0.435,0.581
161,1,0.427,0.581
162,1,0.42,0.583
163,1,0.413,0.59
164,1,0.406,0.592
165,1,0.399,0.604
166,1,0.393,0.611
