Frame,Ball,x,y
0,0,0.0,0.0
1,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,3,0.0,0.0
5,3,0.0,0.0
6,3,0.0,0.0
7,3,0.0,0.0
8,3,0.0,0.0
9,1,0.467,0.644
10,3,0.0,0.0
11,3,0.0,0.0
12,3,0.0,0.0
13,0,0.0,0.0
14,0,0.0,0.0
15,0,0.0,0.0
16,3,0.0,0.0
17,3,0.0,0.0
18,3,0.0,0.0
19,3,0.0,0.0
20,3,0.0,0.0
21,3,0.0,0.0
22,3,0.0,0.0
23,3,0.0,0.0
24,3,0.0,0.0
25,3,0.0,0.0
26,3,0.0,0.0
27,3,0.0,0.0
28,3,0.0,0.0
29,1,0.488,0.567
30,1,0.483,0.537
31,1,0.481,0.51
32,1,0.479,0.481
33,1,0.478,0.454
34,1,0.472,0.439
35,1,0.472,0.418
36,1,0.467,0.404
37,1,0.466,0.389
38,1,0.463,0.374
39,1,0.461,0.367
40,1,0.46,0.356
41,1,0.458,0.35
42,1,0.455,0.344
43,1,0.452,0.343
44,1,0.45,0.344
45,1,0.447,0.346
46,1,0.445,0.351
47,1,0.442,0.358
48,1,0.439,0.367
49,1,0.455,0.361
50,1,0.487,0.333
51,2,0.0,0.0
52,1,0.539,0.293
53,1,0.561,0.287
54,2,0.0,0.0
55,1,0.595,0.269
56,1,0.609,0.265
57,1,0.62,0.268
58,1,0.631,0.269
59,1,0.641,0.274
60,1,0.648,0.281
61,1,0.657,0.287
62,1,0.663,0.285
63,1,0.67,0.247
64,1,0.679,0.215
65,1,0.688,0.189
66,1,0.692,0.163
67,1,0.698,0.139
68,1,0.706,0.118
69,1,0.71,0.1
70,1,0.716,0.083
71,1,0.718,0.071
72,1,0.706,0.076
73,1,0.696,0.086
74,1,0.685,0.092
75,2,0.0,0.0
76,1,0.662,0.11
77,1,0.651,0.119
78,1,0.639,0.133
79,1,0.629,0.147
80,1,0.617,0.158
81,1,0.605,0.171
82,1,0.596,0.181
83,1,0.583,0.206
84,1,0.572,0.217
85,1,0.56,0.24
86,1,0.546,0.26
87,1,0.535,0.276
88,1,0.523,0.303
89,1,0.509,0.328
90,1,0.495,0.351
91,1,0.483,0.375
92,1,0.47,0.408
93,1,0.456,0.442
94,1,0.443,0.469
95,1,0.43,0.5
96,1,0.416,0.536
97,1,0.403,0.572
98,1,0.394,0.568
99,1,0.384,0.564
100,1,0.375,0.562
101,1,0.366,0.564
102,3,0.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,2,0.0,0.0
106,1,0.316,0.593
107,1,0.306,0.601
108,1,0.293,0.619
109,1,0.316,0.576
110,2,0.0,0.0
111,1,0.37,0.475
112,1,0.395,0.431
113,1,0.413,0.399
114,1,0.435,0.371
115,1,0.47,0.319
116,1,0.472,0.319
117,1,0.487,0.301
118,1,0.502,0.287
119,1,0.516,0.274
120,1,0.53,0.261
121,1,0.54,0.257
122,1,0.552,0.253
123,1,0.563,0.249
124,1,0.574,0.247
125,1,0.583,0.247
126,1,0.594,0.251
127,1,0.602,0.257
128,1,0.608,0.231
129,1,0.616,0.21
130,1,0.622,0.193
131,1,0.629,0.176
132,2,0.0,0.0
133,1,0.639,0.149
134,1,0.644,0.14
135,1,0.652,0.128
136,1,0.657,0.121
137,1,0.662,0.117
138,1,0.665,0.114
139,1,0.655,0.111
140,1,0.646,0.115
141,1,0.635,0.124
142,1,0.624,0.128
143,1,0.613,0.14
144,1,0.606,0.15
145,1,0.594,0.164
146,1,0.584,0.179
147,1,0.573,0.206
148,1,0.561,0.221
149,1,0.551,0.247
150,1,0.538,0.278
151,1,0.527,0.304
152,1,0.516,0.336
153,1,0.504,0.376
154,1,0.491,0.414
155,1,0.48,0.454
156,1,0.466,0.5
157,1,0.455,0.536
158,1,0.443,0.59
159,2,0.0,0.0
160,1,0.424,0.576
161,1,0.412,0.575
162,1,0.402,0.571
163,1,0.391,0.575
164,1,0.379,0.581
165,2,0.0,0.0
166,1,0.357,0.594
167,1,0.346,0.61
168,1,0.335,0.617
169,1,0.323,0.639
170,1,0.312,0.66
171,1,0.323,0.619
172,1,0.355,0.564
173,1,0.38,0.503
174,1,0.404,0.446
175,1,0.429,0.404
176,1,0.448,0.368
177,1,0.466,0.335
178,1,0.483,0.317
179,1,0.499,0.293
180,1,0.516,0.276
181,1,0.529,0.26
182,1,0.54,0.249
183,1,0.554,0.242
184,1,0.562,0.236
185,1,0.571,0.233
186,1,0.581,0.236
187,1,0.59,0.239
188,1,0.598,0.242
189,1,0.604,0.244
190,1,0.613,0.251
191,1,0.616,0.219
192,1,0.622,0.197
193,1,0.628,0.176
194,1,0.633,0.16
195,1,0.637,0.135
196,1,0.64,0.117
197,1,0.645,0.107
198,1,0.649,0.092
199,1,0.654,0.082
200,1,0.657,0.072
201,1,0.647,0.082
202,1,0.64,0.094
203,2,0.0,0.0
204,2,0.0,0.0
205,1,0.612,0.132
206,1,0.601,0.149
207,1,0.593,0.168
208,1,0.584,0.181
209,1,0.573,0.212
210,1,0.564,0.237
211,1,0.553,0.272
212,1,0.544,0.297
213,1,0.537,0.333
214,1,0.524,0.367
215,1,0.516,0.414
216,1,0.501,0.451
217,1,0.494,0.501
218,1,0.484,0.544
219,1,0.475,0.596
220,1,0.467,0.613
221,1,0.46,0.608
222,1,0.452,0.608
223,1,0.445,0.601
224,1,0.434,0.607
225,1,0.426,0.614
226,1,0.418,0.618
227,1,0.408,0.631
228,1,0.399,0.644
229,1,0.391,0.662
230,1,0.38,0.681
231,1,0.376,0.628
232,1,0.377,0.567
233,1,0.375,0.514
234,1,0.372,0.465
235,1,0.371,0.432
236,1,0.37,0.397
237,1,0.366,0.371
238,1,0.365,0.351
239,1,0.363,0.333
240,1,0.362,0.317
241,1,0.36,0.307
242,1,0.355,0.296
243,1,0.354,0.296
244,1,0.35,0.293
245,1,0.35,0.293
246,1,0.349,0.296
247,1,0.347,0.29
248,1,0.345,0.256
249,1,0.345,0.236
250,1,0.343,0.211
251,1,0.343,0.19
252,1,0.344,0.168
253,1,0.344,0.153
254,1,0.342,0.143
255,1,0.341,0.131
256,1,0.341,0.119
257,1,0.341,0.114
258,1,0.341,0.11
259,1,0.339,0.103
260,1,0.338,0.1
261,1,0.34,0.099
262,1,0.336,0.1
263,1,0.332,0.103
264,1,0.334,0.11
265,1,0.329,0.132
266,1,0.329,0.129
267,1,0.326,0.14
268,2,0.0,0.0
269,1,0.323,0.179
270,1,0.324,0.2
271,2,0.0,0.0
272,1,0.32,0.246
273,1,0.32,0.276
274,1,0.319,0.312
275,1,0.319,0.351
276,1,0.318,0.381
277,1,0.316,0.426
278,1,0.317,0.475
279,1,0.317,0.519
280,1,0.318,0.571
281,1,0.316,0.621
282,1,0.315,0.619
283,1,0.315,0.615
284,1,0.312,0.617
285,1,0.315,0.615
286,1,0.313,0.625
287,1,0.313,0.625
288,1,0.313,0.635
289,1,0.312,0.649
290,1,0.312,0.665
291,1,0.31,0.681
292,1,0.322,0.672
293,1,0.348,0.603
294,1,0.376,0.546
295,1,0.401,0.499
296,1,0.42,0.45
297,1,0.444,0.417
298,1,0.463,0.382
299,1,0.479,0.354
300,1,0.494,0.329
301,1,0.511,0.303
302,1,0.527,0.287
303,1,0.541,0.265
304,1,0.552,0.257
305,1,0.566,0.247
306,1,0.576,0.237
307,1,0.588,0.232
308,1,0.599,0.229
309,1,0.607,0.226
310,1,0.618,0.228
311,1,0.627,0.228
312,1,0.636,0.229
313,1,0.646,0.232
314,1,0.652,0.24
315,1,0.662,0.249
316,1,0.667,0.256
317,1,0.672,0.229
318,1,0.676,0.208
319,2,0.0,0.0
320,1,0.683,0.172
321,1,0.688,0.157
322,1,0.69,0.146
323,1,0.697,0.131
324,1,0.697,0.121
325,1,0.702,0.113
326,1,0.704,0.104
327,1,0.706,0.104
328,1,0.711,0.099
329,1,0.716,0.097
330,1,0.716,0.097
331,1,0.717,0.1
332,1,0.707,0.101
333,1,0.698,0.108
334,0,0.0,0.0
335,1,0.678,0.118
336,1,0.664,0.128
337,1,0.655,0.136
338,1,0.643,0.15
339,1,0.634,0.157
340,1,0.622,0.167
341,1,0.61,0.178
342,1,0.601,0.192
343,1,0.586,0.204
344,1,0.573,0.221
345,1,0.566,0.239
346,1,0.555,0.254
347,1,0.542,0.274
348,1,0.529,0.29
349,1,0.517,0.317
350,1,0.507,0.333
351,1,0.491,0.357
352,1,0.482,0.382
353,1,0.467,0.401
354,1,0.457,0.435
355,1,0.443,0.461
356,1,0.43,0.49
357,1,0.416,0.521
358,1,0.402,0.553
359,1,0.388,0.592
360,1,0.379,0.593
361,1,0.37,0.593
362,1,0.359,0.592
363,1,0.348,0.596
364,1,0.337,0.597
365,1,0.327,0.603
366,1,0.316,0.61
367,1,0.308,0.619
368,1,0.297,0.628
369,1,0.283,0.642
370,1,0.273,0.66
371,1,0.263,0.674
372,1,0.266,0.64
373,1,0.294,0.569
374,1,0.313,0.504
375,1,0.331,0.458
376,1,0.347,0.408
377,1,0.362,0.375
378,1,0.372,0.343
379,1,0.382,0.312
380,1,0.392,0.29
