Frame,Ball,x,y
0,1,0.473,0.54
1,1,0.47,0.518
2,1,0.468,0.496
3,1,0.466,0.472
4,1,0.466,0.454
5,1,0.463,0.438
6,1,0.462,0.422
7,1,0.461,0.41
8,1,0.459,0.399
9,1,0.456,0.389
10,1,0.455,0.383
11,1,0.454,0.374
12,1,0.45,0.368
13,1,0.449,0.367
14,1,0.448,0.367
15,1,0.447,0.367
16,1,0.445,0.368
17,1,0.443,0.371
18,1,0.442,0.376
19,1,0.44,0.383
20,1,0.439,0.394
21,1,0.437,0.406
22,1,0.436,0.418
23,1,0.452,0.394
24,1,0.47,0.376
25,1,0.479,0.361
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,1,0.508,0.329
30,1,0.512,0.328
31,1,0.516,0.329
32,2,0.0,0.0
33,1,0.52,0.278
34,1,0.52,0.253
35,1,0.521,0.232
36,1,0.52,0.208
37,1,0.523,0.192
38,1,0.522,0.182
39,1,0.522,0.168
40,1,0.521,0.163
41,1,0.523,0.164
42,1,0.522,0.164
43,1,0.523,0.167
44,1,0.522,0.171
45,1,0.524,0.174
46,1,0.524,0.179
47,1,0.525,0.189
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,1,0.526,0.249
53,1,0.525,0.264
54,1,0.525,0.287
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,1,0.526,0.411
59,1,0.529,0.417
60,1,0.535,0.388
61,1,0.541,0.368
62,1,0.545,0.353
63,1,0.548,0.336
64,1,0.553,0.325
65,1,0.557,0.314
66,2,0.0,0.0
67,1,0.565,0.301
68,1,0.568,0.293
69,1,0.573,0.29
70,1,0.574,0.289
71,1,0.576,0.289
72,1,0.58,0.287
73,1,0.582,0.287
74,1,0.584,0.271
75,1,0.585,0.256
76,2,0.0,0.0
77,1,0.59,0.229
78,1,0.591,0.221
79,1,0.594,0.212
80,1,0.594,0.206
81,1,0.596,0.199
82,1,0.596,0.197
83,1,0.594,0.193
84,1,0.591,0.188
85,1,0.588,0.183
86,2,0.0,0.0
87,2,0.0,0.0
88,2,0.0,0.0
89,2,0.0,0.0
90,2,0.0,0.0
91,2,0.0,0.0
92,2,0.0,0.0
93,2,0.0,0.0
94,2,0.0,0.0
95,2,0.0,0.0
96,1,0.544,0.231
97,2,0.0,0.0
98,1,0.534,0.258
99,1,0.529,0.275
100,1,0.523,0.289
101,1,0.52,0.296
102,1,0.516,0.297
103,2,0.0,0.0
104,2,0.0,0.0
105,2,0.0,0.0
106,2,0.0,0.0
107,2,0.0,0.0
108,2,0.0,0.0
109,1,0.494,0.322
110,2,0.0,0.0
111,1,0.491,0.285
112,1,0.49,0.268
113,1,0.488,0.256
114,2,0.0,0.0
115,1,0.486,0.233
116,1,0.483,0.224
117,1,0.481,0.214
118,2,0.0,0.0
119,2,0.0,0.0
120,1,0.479,0.196
121,1,0.476,0.194
122,1,0.475,0.192
123,1,0.474,0.19
124,1,0.473,0.19
125,1,0.473,0.19
126,1,0.471,0.193
127,1,0.472,0.194
128,1,0.47,0.197
129,2,0.0,0.0
130,2,0.0,0.0
131,1,0.47,0.219
132,1,0.472,0.233
133,1,0.474,0.249
134,1,0.476,0.268
135,1,0.477,0.287
136,2,0.0,0.0
137,1,0.483,0.338
138,1,0.484,0.365
139,1,0.479,0.392
140,1,0.464,0.408
141,1,0.448,0.429
142,1,0.434,0.454
143,1,0.42,0.479
144,1,0.404,0.506
145,1,0.373,0.571
146,1,0.356,0.608
147,1,0.342,0.65
148,1,0.327,0.688
149,1,0.312,0.692
150,1,0.299,0.697
151,1,0.286,0.706
152,1,0.272,0.714
153,1,0.257,0.729
154,2,0.0,0.0
155,1,0.228,0.762
156,1,0.213,0.785
157,1,0.198,0.808
158,1,0.18,0.839
159,0,0.0,0.0
