Frame,Ball,x,y
0,1,0.45,0.181
1,2,0.0,0.0
2,1,0.448,0.153
3,1,0.448,0.14
4,2,0.0,0.0
5,2,0.0,0.0
6,1,0.452,0.103
7,1,0.453,0.092
8,1,0.453,0.082
9,1,0.455,0.075
10,1,0.456,0.068
11,1,0.457,0.061
12,1,0.457,0.058
13,1,0.459,0.05
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,1,0.47,0.056
24,1,0.471,0.064
25,1,0.473,0.069
26,1,0.473,0.078
27,1,0.474,0.092
28,1,0.477,0.131
29,1,0.48,0.167
30,2,0.0,0.0
31,2,0.0,0.0
32,1,0.489,0.296
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,1,0.508,0.533
37,1,0.511,0.546
38,2,0.0,0.0
39,1,0.52,0.572
40,1,0.527,0.593
41,1,0.533,0.618
42,1,0.539,0.646
43,1,0.546,0.672
44,1,0.547,0.621
45,1,0.548,0.575
46,1,0.548,0.529
47,1,0.548,0.489
48,1,0.548,0.454
49,1,0.549,0.422
50,2,0.0,0.0
51,1,0.552,0.368
52,1,0.552,0.35
53,1,0.553,0.325
54,2,0.0,0.0
55,1,0.554,0.292
56,1,0.555,0.278
57,1,0.556,0.264
58,1,0.556,0.256
59,2,0.0,0.0
60,1,0.559,0.236
61,1,0.56,0.231
62,1,0.561,0.224
63,1,0.562,0.219
64,1,0.562,0.215
65,1,0.563,0.214
66,1,0.564,0.215
67,1,0.564,0.214
68,1,0.565,0.214
69,1,0.566,0.217
70,1,0.566,0.219
71,1,0.568,0.224
72,1,0.568,0.226
73,1,0.57,0.232
74,2,0.0,0.0
75,1,0.574,0.256
76,1,0.58,0.264
77,1,0.588,0.281
78,1,0.597,0.293
79,2,0.0,0.0
80,1,0.61,0.328
81,1,0.62,0.35
82,1,0.627,0.372
83,1,0.636,0.397
84,1,0.645,0.421
85,1,0.652,0.446
86,1,0.662,0.474
87,1,0.672,0.506
88,1,0.68,0.537
89,1,0.691,0.575
90,1,0.701,0.608
91,1,0.711,0.649
92,1,0.72,0.66
93,1,0.729,0.667
94,2,0.0,0.0
95,1,0.748,0.685
96,1,0.757,0.7
97,1,0.767,0.717
98,1,0.779,0.736
99,2,0.0,0.0
100,1,0.8,0.779
101,1,0.812,0.808
102,1,0.822,0.838
103,1,0.834,0.869
104,1,0.847,0.908
105,1,0.861,0.95
106,1,0.873,0.994
107,0,0.0,0.0
108,0,0.0,0.0
