Frame,Ball,x,y
0,1,0.552,0.34
1,1,0.552,0.338
2,1,0.553,0.339
3,1,0.552,0.339
4,1,0.551,0.344
5,1,0.548,0.351
6,1,0.548,0.36
7,1,0.547,0.372
8,1,0.548,0.371
9,1,0.547,0.383
10,1,0.548,0.394
11,1,0.547,0.407
12,1,0.53,0.374
13,1,0.523,0.354
14,1,0.521,0.353
15,1,0.513,0.338
16,2,0.0,0.0
17,1,0.501,0.321
18,1,0.497,0.317
19,1,0.492,0.311
20,1,0.493,0.311
21,1,0.488,0.308
22,1,0.484,0.307
23,1,0.483,0.289
24,1,0.48,0.261
25,1,0.477,0.239
26,1,0.477,0.237
27,1,0.477,0.231
28,2,0.0,0.0
29,1,0.47,0.188
30,1,0.466,0.172
31,1,0.466,0.167
32,1,0.466,0.165
33,1,0.466,0.161
34,1,0.47,0.157
35,1,0.472,0.149
36,1,0.473,0.142
37,1,0.475,0.14
38,1,0.476,0.143
39,1,0.475,0.14
40,1,0.475,0.14
41,1,0.482,0.132
42,1,0.483,0.133
43,1,0.485,0.131
44,1,0.484,0.132
45,1,0.488,0.132
46,1,0.489,0.133
47,1,0.491,0.132
48,1,0.493,0.136
49,1,0.494,0.143
50,1,0.494,0.144
51,1,0.495,0.144
52,1,0.497,0.15
53,1,0.499,0.156
54,1,0.5,0.16
55,1,0.499,0.167
56,1,0.501,0.168
57,1,0.502,0.175
58,1,0.504,0.185
59,1,0.503,0.2
60,1,0.504,0.199
61,1,0.509,0.219
62,1,0.509,0.222
63,1,0.509,0.232
64,1,0.509,0.246
65,1,0.511,0.264
66,1,0.511,0.287
67,1,0.512,0.304
68,1,0.511,0.304
69,1,0.512,0.325
70,1,0.512,0.344
71,1,0.515,0.371
72,1,0.515,0.394
73,1,0.515,0.421
74,1,0.516,0.425
75,1,0.516,0.45
76,1,0.516,0.481
77,1,0.516,0.512
78,1,0.517,0.546
79,1,0.517,0.578
80,1,0.518,0.581
81,1,0.517,0.571
82,1,0.516,0.561
83,1,0.513,0.551
84,1,0.513,0.54
85,1,0.512,0.536
86,1,0.513,0.535
87,1,0.512,0.529
88,1,0.51,0.526
89,1,0.509,0.524
90,1,0.509,0.526
91,1,0.508,0.526
92,1,0.509,0.526
93,1,0.506,0.529
94,1,0.506,0.533
95,1,0.52,0.472
96,1,0.534,0.429
97,1,0.545,0.386
98,1,0.545,0.386
99,1,0.554,0.358
100,1,0.563,0.335
101,1,0.57,0.317
102,1,0.576,0.297
103,1,0.582,0.285
104,1,0.584,0.285
105,1,0.588,0.275
106,1,0.593,0.269
107,1,0.598,0.265
108,1,0.601,0.258
109,1,0.604,0.258
110,1,0.605,0.258
111,1,0.609,0.258
112,1,0.612,0.261
113,1,0.617,0.261
114,1,0.62,0.247
115,2,0.0,0.0
116,2,0.0,0.0
117,1,0.622,0.221
118,1,0.622,0.206
119,1,0.627,0.192
120,1,0.627,0.182
121,1,0.628,0.176
122,1,0.63,0.178
123,1,0.63,0.167
124,1,0.634,0.164
125,1,0.631,0.157
126,1,0.635,0.156
127,1,0.637,0.151
128,1,0.637,0.153
129,1,0.637,0.15
130,1,0.636,0.151
131,1,0.641,0.151
132,1,0.641,0.153
