Frame,Ball,x,y
0,1,0.362,0.408
1,1,0.359,0.381
2,1,0.358,0.35
3,1,0.359,0.324
4,1,0.356,0.303
5,1,0.356,0.281
6,1,0.356,0.264
7,1,0.356,0.244
8,1,0.355,0.229
9,1,0.355,0.214
10,1,0.355,0.21
11,1,0.355,0.201
12,1,0.355,0.196
13,1,0.355,0.197
14,1,0.355,0.194
15,1,0.356,0.197
16,1,0.355,0.2
17,1,0.356,0.208
18,1,0.356,0.215
19,1,0.356,0.228
20,1,0.358,0.242
21,2,0.0,0.0
22,1,0.367,0.268
23,1,0.435,0.247
24,1,0.484,0.233
25,2,0.0,0.0
26,1,0.549,0.221
27,1,0.57,0.217
28,1,0.588,0.217
29,1,0.602,0.219
30,2,0.0,0.0
31,2,0.0,0.0
32,1,0.631,0.214
33,1,0.637,0.189
34,1,0.642,0.168
35,1,0.647,0.153
36,1,0.652,0.139
37,1,0.655,0.125
38,1,0.659,0.115
39,1,0.662,0.108
40,1,0.664,0.103
41,1,0.667,0.099
42,1,0.669,0.094
