Frame,Ball,x,y
0,1,0.435,0.456
1,1,0.434,0.425
2,1,0.43,0.394
3,1,0.428,0.368
4,1,0.427,0.342
5,1,0.425,0.319
6,1,0.422,0.296
7,1,0.42,0.281
8,1,0.418,0.264
9,1,0.416,0.249
10,1,0.415,0.239
11,1,0.412,0.228
12,1,0.411,0.225
13,1,0.41,0.219
14,1,0.408,0.219
15,1,0.406,0.219
16,1,0.404,0.225
17,1,0.402,0.225
18,1,0.402,0.236
19,1,0.402,0.244
20,1,0.399,0.258
21,1,0.399,0.269
22,1,0.459,0.249
23,1,0.502,0.233
24,2,0.0,0.0
25,2,0.0,0.0
26,1,0.576,0.215
27,1,0.592,0.214
28,1,0.605,0.214
29,1,0.615,0.217
30,1,0.623,0.221
31,1,0.63,0.204
32,1,0.637,0.182
33,1,0.638,0.161
34,1,0.645,0.142
35,1,0.648,0.131
