Frame,Ball,x,y
0,1,0.563,0.639
1,1,0.563,0.633
2,1,0.566,0.621
3,1,0.566,0.608
4,1,0.568,0.588
5,1,0.567,0.564
6,1,0.566,0.537
7,1,0.566,0.514
8,1,0.565,0.49
9,1,0.565,0.468
10,1,0.565,0.45
11,1,0.564,0.432
12,1,0.563,0.417
13,1,0.563,0.404
14,1,0.562,0.392
15,1,0.562,0.382
16,1,0.56,0.372
17,1,0.56,0.365
18,1,0.559,0.36
19,1,0.558,0.357
20,1,0.557,0.354
21,1,0.557,0.354
22,1,0.555,0.357
23,1,0.555,0.36
24,1,0.554,0.365
25,1,0.553,0.371
26,1,0.553,0.381
27,1,0.552,0.392
28,1,0.552,0.403
29,2,0.0,0.0
30,1,0.537,0.381
31,1,0.53,0.358
32,2,0.0,0.0
33,1,0.518,0.331
34,1,0.512,0.322
35,1,0.508,0.317
36,2,0.0,0.0
37,1,0.499,0.311
38,2,0.0,0.0
39,1,0.491,0.285
40,1,0.489,0.256
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,1,0.477,0.178
45,1,0.478,0.171
46,1,0.483,0.161
47,1,0.486,0.158
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,1,0.515,0.135
54,1,0.52,0.133
55,1,0.525,0.136
56,1,0.529,0.136
57,1,0.534,0.14
58,1,0.538,0.143
59,2,0.0,0.0
60,2,0.0,0.0
61,1,0.555,0.161
62,1,0.559,0.172
63,1,0.566,0.181
64,1,0.57,0.192
65,1,0.578,0.208
66,1,0.582,0.219
67,1,0.588,0.233
68,1,0.593,0.247
69,1,0.598,0.269
70,1,0.605,0.287
71,1,0.61,0.308
72,1,0.616,0.331
73,1,0.623,0.357
74,1,0.629,0.383
75,1,0.634,0.411
76,1,0.641,0.44
77,1,0.647,0.474
78,1,0.654,0.506
79,1,0.659,0.543
80,1,0.662,0.546
81,1,0.666,0.529
82,1,0.67,0.519
83,1,0.673,0.511
84,1,0.678,0.503
85,1,0.681,0.496
86,1,0.689,0.486
87,2,0.0,0.0
88,2,0.0,0.0
89,2,0.0,0.0
90,1,0.702,0.486
91,1,0.707,0.492
92,1,0.71,0.494
93,1,0.694,0.447
94,1,0.683,0.418
95,2,0.0,0.0
96,2,0.0,0.0
97,1,0.655,0.351
98,2,0.0,0.0
99,1,0.645,0.326
100,1,0.638,0.318
101,1,0.635,0.317
102,1,0.63,0.311
103,1,0.627,0.311
104,1,0.624,0.311
105,1,0.62,0.287
106,1,0.62,0.265
107,1,0.617,0.247
108,2,0.0,0.0
109,1,0.613,0.219
110,1,0.611,0.208
111,1,0.61,0.197
112,1,0.609,0.192
113,1,0.608,0.185
114,1,0.606,0.179
115,1,0.605,0.179
116,1,0.604,0.175
117,1,0.602,0.175
118,1,0.6,0.176
119,1,0.601,0.176
120,1,0.598,0.178
121,1,0.598,0.183
122,1,0.597,0.189
123,1,0.595,0.175
124,1,0.592,0.165
125,1,0.592,0.156
126,1,0.592,0.144
127,1,0.591,0.14
128,1,0.59,0.133
129,2,0.0,0.0
