Frame,Ball,x,y
0,1,0.448,0.422
1,1,0.444,0.41
2,1,0.443,0.403
3,1,0.445,0.392
4,1,0.442,0.386
5,1,0.441,0.383
6,1,0.439,0.381
7,1,0.438,0.376
8,1,0.437,0.382
9,1,0.434,0.381
10,1,0.434,0.386
11,1,0.434,0.393
12,1,0.43,0.403
13,1,0.429,0.41
14,1,0.429,0.421
15,1,0.427,0.436
16,1,0.427,0.451
17,1,0.452,0.415
18,1,0.475,0.381
19,1,0.495,0.357
20,1,0.512,0.335
21,1,0.525,0.317
22,1,0.537,0.304
23,1,0.548,0.294
24,1,0.558,0.287
25,1,0.566,0.281
26,1,0.57,0.281
27,1,0.578,0.281
28,1,0.581,0.285
29,1,0.584,0.285
30,1,0.588,0.287
31,1,0.594,0.269
32,1,0.598,0.239
33,1,0.602,0.214
34,1,0.605,0.188
35,1,0.61,0.168
36,1,0.613,0.149
37,1,0.62,0.129
38,1,0.621,0.111
39,1,0.624,0.101
40,1,0.627,0.09
41,1,0.629,0.079
42,1,0.631,0.071
43,2,0.0,0.0
44,1,0.637,0.054
45,1,0.639,0.051
46,1,0.641,0.051
47,1,0.635,0.051
48,1,0.622,0.061
49,1,0.61,0.068
50,1,0.599,0.081
51,1,0.589,0.094
52,1,0.577,0.108
53,1,0.567,0.121
54,1,0.555,0.142
55,1,0.545,0.161
56,1,0.534,0.188
57,1,0.521,0.208
58,1,0.51,0.233
59,1,0.498,0.258
60,1,0.486,0.292
61,1,0.475,0.322
62,1,0.463,0.358
63,1,0.45,0.393
64,1,0.438,0.432
65,1,0.425,0.474
66,1,0.412,0.518
67,1,0.398,0.565
68,1,0.388,0.614
69,1,0.38,0.624
70,1,0.366,0.619
71,1,0.358,0.621
72,1,0.348,0.619
73,1,0.341,0.625
74,1,0.33,0.629
75,1,0.319,0.639
76,1,0.309,0.646
77,1,0.3,0.66
78,1,0.317,0.607
79,1,0.343,0.549
80,1,0.364,0.494
81,1,0.384,0.446
82,1,0.404,0.403
83,1,0.42,0.362
84,1,0.437,0.328
85,1,0.449,0.304
86,1,0.463,0.281
87,1,0.474,0.258
88,1,0.486,0.24
89,1,0.497,0.226
90,1,0.504,0.214
91,1,0.512,0.204
92,1,0.522,0.197
93,1,0.53,0.19
94,1,0.538,0.185
95,2,0.0,0.0
96,2,0.0,0.0
97,2,0.0,0.0
98,1,0.565,0.182
99,1,0.57,0.183
100,1,0.576,0.188
101,1,0.581,0.193
102,1,0.584,0.182
103,1,0.588,0.165
104,1,0.59,0.147
105,1,0.593,0.128
106,1,0.598,0.118
107,1,0.599,0.103
108,1,0.603,0.093
109,1,0.606,0.082
110,1,0.609,0.072
111,1,0.612,0.065
112,1,0.609,0.064
113,1,0.6,0.068
114,1,0.589,0.076
115,1,0.578,0.081
116,1,0.567,0.094
117,1,0.557,0.103
118,1,0.548,0.119
119,1,0.537,0.139
120,1,0.525,0.157
121,1,0.516,0.175
122,1,0.506,0.193
123,1,0.495,0.217
124,1,0.484,0.243
125,1,0.473,0.272
126,1,0.464,0.304
127,1,0.452,0.338
128,1,0.441,0.372
129,1,0.428,0.411
130,1,0.415,0.458
131,1,0.403,0.499
132,1,0.391,0.547
133,1,0.38,0.596
134,1,0.367,0.65
135,1,0.358,0.66
136,1,0.347,0.66
137,1,0.338,0.658
138,1,0.33,0.657
139,1,0.317,0.664
140,1,0.308,0.672
141,1,0.298,0.681
142,1,0.286,0.692
143,1,0.277,0.701
144,1,0.32,0.619
145,1,0.348,0.56
146,1,0.372,0.514
147,1,0.398,0.471
148,1,0.417,0.435
149,1,0.438,0.399
150,1,0.455,0.376
151,1,0.47,0.35
152,1,0.483,0.331
153,1,0.498,0.314
154,1,0.511,0.296
155,1,0.522,0.285
156,1,0.534,0.275
157,2,0.0,0.0
158,1,0.553,0.264
159,1,0.561,0.258
160,1,0.57,0.258
161,1,0.576,0.258
162,1,0.585,0.249
163,1,0.591,0.226
164,1,0.595,0.208
165,1,0.6,0.189
166,1,0.605,0.178
167,1,0.61,0.165
168,1,0.615,0.156
169,1,0.62,0.144
170,1,0.625,0.139
171,1,0.628,0.133
172,1,0.63,0.128
173,1,0.634,0.126
174,1,0.633,0.125
175,1,0.627,0.117
176,1,0.616,0.111
177,1,0.61,0.107
178,1,0.601,0.103
179,1,0.592,0.104
180,1,0.585,0.104
181,1,0.577,0.108
182,1,0.568,0.115
183,1,0.559,0.119
184,1,0.552,0.128
185,1,0.541,0.136
186,1,0.533,0.15
187,1,0.524,0.165
188,1,0.515,0.179
189,1,0.505,0.197
190,1,0.493,0.222
191,1,0.484,0.242
192,1,0.474,0.264
193,1,0.464,0.292
194,1,0.453,0.317
195,1,0.443,0.35
196,1,0.434,0.385
197,1,0.424,0.418
198,1,0.411,0.458
199,1,0.398,0.5
200,1,0.388,0.546
201,1,0.377,0.583
202,1,0.365,0.632
203,1,0.356,0.672
204,1,0.345,0.664
205,1,0.335,0.66
206,1,0.327,0.658
207,1,0.319,0.658
208,1,0.309,0.657
209,1,0.299,0.66
210,1,0.29,0.664
211,1,0.28,0.674
212,1,0.268,0.681
213,1,0.279,0.64
214,1,0.302,0.578
215,1,0.322,0.522
216,1,0.338,0.472
217,1,0.355,0.429
218,1,0.368,0.394
219,1,0.381,0.367
