Frame,Ball,x,y
0,1,0.461,0.069
1,1,0.461,0.081
2,1,0.464,0.103
3,1,0.468,0.129
4,2,0.0,0.0
5,1,0.477,0.183
6,1,0.482,0.207
7,1,0.491,0.249
8,1,0.499,0.285
9,2,0.0,0.0
10,1,0.516,0.358
11,1,0.527,0.407
12,1,0.536,0.45
13,1,0.544,0.49
14,1,0.554,0.529
15,1,0.566,0.533
16,1,0.575,0.536
17,1,0.588,0.549
18,1,0.598,0.561
19,1,0.609,0.572
20,2,0.0,0.0
21,1,0.634,0.603
22,1,0.648,0.625
23,1,0.665,0.649
24,1,0.656,0.601
25,1,0.648,0.556
26,1,0.637,0.512
27,1,0.627,0.471
28,1,0.62,0.438
29,1,0.611,0.404
30,1,0.606,0.385
31,1,0.598,0.361
32,1,0.591,0.344
33,1,0.586,0.326
34,1,0.582,0.317
35,1,0.577,0.306
36,1,0.573,0.297
37,1,0.568,0.289
38,1,0.565,0.287
39,1,0.56,0.281
40,1,0.557,0.281
41,1,0.553,0.278
42,1,0.551,0.272
43,1,0.548,0.251
44,1,0.547,0.232
45,1,0.545,0.222
46,1,0.543,0.206
47,1,0.541,0.192
48,1,0.539,0.185
49,1,0.537,0.178
50,1,0.535,0.176
51,1,0.534,0.179
52,1,0.529,0.188
53,1,0.525,0.197
54,1,0.524,0.206
55,1,0.52,0.212
56,2,0.0,0.0
57,1,0.516,0.243
58,1,0.51,0.256
59,1,0.508,0.274
60,1,0.504,0.293
61,2,0.0,0.0
62,1,0.498,0.338
63,2,0.0,0.0
64,1,0.49,0.392
65,1,0.486,0.418
66,1,0.483,0.447
67,1,0.479,0.483
68,1,0.474,0.519
69,1,0.47,0.564
70,1,0.466,0.603
71,1,0.463,0.629
72,1,0.46,0.629
73,1,0.456,0.633
74,1,0.453,0.636
75,1,0.449,0.643
76,1,0.447,0.651
77,1,0.442,0.664
78,1,0.439,0.675
79,1,0.434,0.692
80,1,0.431,0.708
81,1,0.428,0.692
82,1,0.425,0.614
