Frame,Ball,x,y
0,1,0.484,0.154
1,2,0.0,0.0
2,1,0.498,0.219
3,1,0.507,0.264
4,1,0.516,0.3
5,1,0.526,0.346
6,1,0.535,0.393
7,1,0.546,0.44
8,1,0.559,0.493
9,1,0.57,0.543
10,1,0.581,0.59
11,1,0.591,0.6
12,1,0.603,0.613
13,1,0.616,0.628
14,1,0.628,0.644
15,1,0.639,0.662
16,1,0.652,0.682
17,1,0.652,0.662
18,1,0.634,0.615
19,1,0.621,0.574
20,1,0.608,0.537
21,1,0.596,0.504
22,1,0.585,0.474
23,1,0.576,0.449
24,1,0.566,0.424
25,1,0.556,0.399
26,1,0.548,0.378
27,2,0.0,0.0
28,1,0.533,0.347
29,1,0.526,0.332
30,1,0.52,0.318
31,2,0.0,0.0
32,1,0.506,0.297
33,1,0.501,0.289
34,1,0.495,0.281
35,1,0.491,0.275
36,1,0.485,0.268
37,1,0.48,0.265
38,1,0.477,0.263
39,1,0.471,0.257
40,1,0.466,0.257
41,1,0.463,0.257
42,1,0.459,0.257
43,1,0.455,0.257
44,1,0.451,0.257
45,1,0.448,0.26
46,1,0.444,0.261
47,1,0.441,0.265
48,1,0.438,0.265
49,1,0.434,0.247
50,1,0.433,0.24
51,2,0.0,0.0
52,1,0.43,0.219
53,1,0.427,0.21
54,1,0.426,0.201
55,1,0.424,0.193
56,1,0.423,0.186
57,1,0.421,0.181
58,1,0.42,0.178
59,1,0.419,0.174
60,1,0.416,0.169
61,1,0.413,0.168
62,1,0.412,0.167
63,1,0.412,0.168
64,1,0.412,0.171
65,1,0.412,0.174
66,1,0.411,0.178
67,1,0.411,0.185
68,1,0.41,0.192
69,1,0.41,0.196
70,1,0.41,0.207
71,1,0.409,0.214
72,2,0.0,0.0
73,1,0.409,0.239
74,1,0.408,0.251
75,1,0.406,0.265
76,1,0.406,0.283
77,1,0.405,0.299
78,1,0.404,0.315
79,1,0.404,0.335
80,2,0.0,0.0
81,1,0.402,0.382
82,1,0.402,0.407
83,1,0.401,0.433
84,1,0.4,0.461
85,1,0.398,0.487
86,1,0.398,0.519
87,1,0.396,0.551
88,1,0.395,0.583
89,1,0.395,0.619
90,1,0.395,0.628
91,1,0.394,0.626
92,1,0.394,0.624
93,1,0.393,0.624
94,1,0.392,0.626
95,1,0.393,0.628
96,1,0.391,0.631
97,1,0.391,0.637
98,1,0.391,0.643
99,1,0.391,0.651
100,1,0.39,0.661
101,1,0.39,0.672
102,1,0.389,0.683
103,1,0.389,0.697
104,1,0.389,0.714
105,1,0.389,0.731
106,1,0.388,0.75
107,1,0.384,0.722
108,1,0.377,0.662
109,1,0.37,0.608
110,1,0.364,0.561
111,1,0.36,0.519
112,1,0.355,0.485
113,1,0.351,0.451
114,1,0.348,0.424
115,1,0.345,0.4
116,1,0.343,0.378
117,2,0.0,0.0
118,1,0.338,0.343
119,1,0.337,0.329
120,1,0.336,0.318
121,1,0.334,0.308
122,1,0.333,0.3
123,1,0.332,0.293
124,1,0.332,0.287
125,1,0.331,0.285
126,1,0.33,0.282
127,1,0.33,0.279
128,1,0.33,0.281
129,1,0.33,0.279
130,1,0.33,0.281
131,1,0.33,0.282
132,1,0.33,0.285
133,1,0.33,0.271
134,1,0.33,0.253
135,1,0.329,0.239
136,2,0.0,0.0
137,1,0.328,0.214
138,1,0.327,0.201
139,1,0.327,0.19
140,1,0.327,0.183
141,1,0.326,0.176
142,1,0.326,0.167
143,1,0.326,0.163
144,1,0.325,0.157
145,1,0.324,0.153
146,1,0.324,0.149
147,1,0.324,0.146
148,1,0.323,0.144
149,1,0.323,0.144
150,1,0.323,0.143
151,1,0.323,0.144
152,1,0.323,0.144
153,1,0.323,0.146
154,1,0.323,0.149
155,1,0.323,0.151
156,1,0.323,0.154
157,1,0.323,0.16
158,1,0.323,0.164
159,1,0.323,0.165
160,1,0.323,0.157
161,1,0.323,0.149
162,1,0.323,0.136
163,1,0.323,0.129
164,1,0.322,0.124
165,1,0.322,0.118
