Frame,Ball,x,y
0,1,0.466,0.499
1,1,0.463,0.481
2,1,0.462,0.463
3,1,0.459,0.447
4,1,0.457,0.433
5,1,0.455,0.419
6,1,0.453,0.407
7,1,0.45,0.4
8,1,0.448,0.392
9,1,0.446,0.386
10,1,0.445,0.383
11,1,0.441,0.381
12,1,0.441,0.382
13,1,0.438,0.382
14,1,0.437,0.386
15,1,0.435,0.39
16,1,0.433,0.397
17,1,0.43,0.406
18,1,0.428,0.415
19,1,0.427,0.426
20,2,0.0,0.0
21,2,0.0,0.0
22,1,0.53,0.354
23,2,0.0,0.0
24,1,0.57,0.331
25,1,0.584,0.324
26,1,0.598,0.318
27,1,0.607,0.312
28,1,0.626,0.311
29,1,0.633,0.287
30,2,0.0,0.0
31,1,0.643,0.242
32,1,0.648,0.221
33,1,0.652,0.207
34,1,0.655,0.189
35,1,0.658,0.179
36,1,0.648,0.181
37,2,0.0,0.0
38,1,0.628,0.185
39,1,0.618,0.192
40,1,0.604,0.199
41,1,0.593,0.208
42,1,0.582,0.214
43,1,0.57,0.226
44,1,0.556,0.239
45,1,0.544,0.251
46,1,0.529,0.265
47,1,0.516,0.285
48,1,0.502,0.304
49,1,0.488,0.325
50,2,0.0,0.0
51,1,0.459,0.369
52,2,0.0,0.0
53,1,0.427,0.429
54,1,0.41,0.457
55,1,0.393,0.492
56,1,0.374,0.531
57,1,0.356,0.571
58,1,0.338,0.611
59,3,0.0,0.0
60,3,0.0,0.0
61,2,0.0,0.0
62,1,0.275,0.649
63,3,0.0,0.0
64,1,0.322,0.537
65,1,0.348,0.487
66,1,0.37,0.447
67,1,0.39,0.414
68,1,0.407,0.383
69,1,0.423,0.357
70,1,0.438,0.335
71,1,0.453,0.314
72,1,0.465,0.301
73,1,0.478,0.287
74,1,0.489,0.274
75,1,0.498,0.264
76,1,0.508,0.258
77,1,0.516,0.256
78,1,0.523,0.249
79,1,0.533,0.249
80,1,0.538,0.247
81,1,0.546,0.246
82,1,0.552,0.251
83,1,0.558,0.253
84,1,0.562,0.256
85,1,0.567,0.261
86,1,0.573,0.264
87,1,0.577,0.244
88,2,0.0,0.0
89,1,0.584,0.221
90,1,0.588,0.207
91,1,0.591,0.197
92,1,0.595,0.189
93,1,0.597,0.181
94,1,0.595,0.183
95,1,0.591,0.176
96,1,0.586,0.179
97,1,0.581,0.181
98,1,0.578,0.183
99,2,0.0,0.0
100,2,0.0,0.0
101,2,0.0,0.0
102,2,0.0,0.0
103,1,0.555,0.215
104,1,0.551,0.229
105,1,0.545,0.243
106,1,0.54,0.261
107,1,0.534,0.278
108,1,0.529,0.296
109,1,0.524,0.319
110,1,0.518,0.342
111,1,0.512,0.367
112,2,0.0,0.0
113,2,0.0,0.0
114,2,0.0,0.0
115,1,0.493,0.485
116,1,0.487,0.521
117,1,0.482,0.561
118,1,0.472,0.571
119,1,0.466,0.567
120,1,0.46,0.565
121,1,0.455,0.568
122,1,0.448,0.572
123,1,0.442,0.576
124,1,0.435,0.582
125,1,0.43,0.593
126,1,0.423,0.604
127,1,0.416,0.615
128,1,0.433,0.572
129,1,0.456,0.517
130,1,0.475,0.471
131,1,0.492,0.438
132,1,0.51,0.406
133,1,0.524,0.382
134,1,0.536,0.36
135,2,0.0,0.0
136,1,0.556,0.331
137,1,0.565,0.322
138,1,0.573,0.314
139,2,0.0,0.0
140,2,0.0,0.0
141,2,0.0,0.0
142,2,0.0,0.0
143,1,0.603,0.297
144,1,0.608,0.278
145,1,0.612,0.261
146,1,0.613,0.243
147,1,0.617,0.233
148,1,0.62,0.219
149,1,0.624,0.212
150,1,0.626,0.201
151,1,0.625,0.197
152,1,0.629,0.19
153,1,0.631,0.192
154,1,0.634,0.188
155,1,0.636,0.188
156,1,0.638,0.188
157,1,0.637,0.188
158,1,0.631,0.185
159,2,0.0,0.0
160,2,0.0,0.0
161,2,0.0,0.0
162,1,0.602,0.185
163,1,0.597,0.188
164,1,0.585,0.193
165,1,0.575,0.199
166,1,0.564,0.207
167,1,0.555,0.212
168,1,0.548,0.225
169,2,0.0,0.0
170,1,0.529,0.247
171,1,0.517,0.264
172,1,0.507,0.281
173,1,0.495,0.301
174,1,0.484,0.321
175,2,0.0,0.0
176,1,0.46,0.368
177,1,0.447,0.399
178,2,0.0,0.0
179,1,0.439,0.375
180,1,0.438,0.358
181,2,0.0,0.0
182,1,0.433,0.328
183,1,0.431,0.319
184,2,0.0,0.0
185,1,0.427,0.297
186,1,0.426,0.293
187,1,0.423,0.287
188,1,0.421,0.281
189,1,0.42,0.278
190,1,0.418,0.278
191,1,0.416,0.274
192,1,0.416,0.274
193,1,0.415,0.275
194,1,0.412,0.274
195,1,0.41,0.278
196,1,0.409,0.281
197,1,0.409,0.269
198,1,0.405,0.258
199,1,0.404,0.249
200,2,0.0,0.0
201,1,0.401,0.231
202,1,0.401,0.225
203,1,0.398,0.219
204,1,0.397,0.215
205,1,0.395,0.217
206,1,0.391,0.212
207,1,0.391,0.21
208,1,0.391,0.208
209,1,0.389,0.214
210,1,0.388,0.215
211,2,0.0,0.0
212,2,0.0,0.0
213,2,0.0,0.0
214,2,0.0,0.0
215,1,0.401,0.163
216,1,0.404,0.156
217,1,0.408,0.146
218,1,0.411,0.139
219,1,0.415,0.135
220,2,0.0,0.0
221,2,0.0,0.0
222,2,0.0,0.0
223,2,0.0,0.0
224,2,0.0,0.0
225,2,0.0,0.0
226,2,0.0,0.0
227,2,0.0,0.0
228,2,0.0,0.0
229,2,0.0,0.0
230,2,0.0,0.0
231,1,0.456,0.139
232,1,0.459,0.144
233,1,0.463,0.158
234,1,0.467,0.164
235,1,0.472,0.176
236,1,0.475,0.192
237,1,0.482,0.207
238,1,0.484,0.222
239,2,0.0,0.0
240,1,0.528,0.278
241,1,0.552,0.304
242,1,0.571,0.326
243,1,0.585,0.324
244,1,0.592,0.287
245,1,0.603,0.247
246,1,0.611,0.214
247,1,0.618,0.181
248,1,0.626,0.156
249,1,0.634,0.131
250,1,0.639,0.108
251,1,0.645,0.093
252,1,0.652,0.075
