Frame,Ball,x,y
0,1,0.409,0.625
1,1,0.406,0.626
2,1,0.407,0.625
3,1,0.409,0.619
4,1,0.416,0.611
5,1,0.423,0.596
6,1,0.431,0.571
7,1,0.438,0.54
8,1,0.439,0.507
9,1,0.439,0.474
10,1,0.438,0.44
11,1,0.438,0.411
12,1,0.438,0.385
13,1,0.44,0.358
14,1,0.438,0.336
15,1,0.438,0.314
16,1,0.438,0.296
17,1,0.438,0.281
18,1,0.439,0.265
19,1,0.439,0.256
20,1,0.439,0.244
21,1,0.44,0.236
22,1,0.441,0.232
23,1,0.441,0.231
24,1,0.441,0.231
25,1,0.442,0.232
26,1,0.442,0.239
27,1,0.441,0.244
28,1,0.444,0.256
29,1,0.445,0.265
30,1,0.445,0.281
31,1,0.445,0.296
32,1,0.464,0.281
33,1,0.48,0.265
34,2,0.0,0.0
35,1,0.5,0.246
36,1,0.506,0.243
37,2,0.0,0.0
38,1,0.513,0.239
39,1,0.516,0.239
40,1,0.518,0.243
41,1,0.519,0.244
42,1,0.52,0.243
43,1,0.52,0.221
44,1,0.52,0.199
45,1,0.52,0.182
46,1,0.52,0.167
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,1,0.507,0.111
57,1,0.504,0.113
58,1,0.501,0.115
59,1,0.498,0.117
60,1,0.495,0.121
61,1,0.492,0.128
62,1,0.487,0.136
63,1,0.485,0.147
64,1,0.482,0.158
65,1,0.479,0.168
66,1,0.474,0.185
67,1,0.471,0.204
68,1,0.466,0.226
69,2,0.0,0.0
70,1,0.457,0.274
71,1,0.452,0.304
72,1,0.447,0.338
73,1,0.44,0.376
74,1,0.434,0.419
75,1,0.427,0.465
76,1,0.422,0.504
77,1,0.417,0.506
78,1,0.411,0.512
79,1,0.406,0.518
80,1,0.401,0.528
81,1,0.393,0.536
82,1,0.386,0.554
83,1,0.38,0.572
84,1,0.372,0.593
85,1,0.375,0.588
86,1,0.412,0.504
87,1,0.442,0.436
88,1,0.467,0.383
89,1,0.489,0.34
90,1,0.506,0.307
91,1,0.521,0.281
92,1,0.534,0.261
93,2,0.0,0.0
94,1,0.556,0.233
95,1,0.566,0.224
96,1,0.574,0.215
97,1,0.58,0.215
98,1,0.589,0.212
99,1,0.595,0.212
100,1,0.6,0.211
101,1,0.605,0.215
102,1,0.61,0.215
103,1,0.616,0.217
104,1,0.62,0.222
105,1,0.62,0.206
106,1,0.624,0.192
107,1,0.628,0.179
108,1,0.628,0.171
109,1,0.631,0.161
110,1,0.635,0.156
111,1,0.636,0.149
112,1,0.638,0.146
113,1,0.639,0.136
114,1,0.643,0.135
115,1,0.644,0.135
116,1,0.645,0.133
117,1,0.645,0.136
118,1,0.646,0.132
119,1,0.646,0.132
120,1,0.646,0.128
121,1,0.645,0.126
122,1,0.644,0.125
123,1,0.643,0.126
124,1,0.643,0.126
125,1,0.642,0.128
126,2,0.0,0.0
127,2,0.0,0.0
128,2,0.0,0.0
129,1,0.637,0.142
130,1,0.637,0.146
131,1,0.636,0.156
132,1,0.634,0.164
133,1,0.634,0.171
134,1,0.633,0.181
135,1,0.631,0.193
136,1,0.63,0.206
137,1,0.627,0.219
138,1,0.626,0.236
139,2,0.0,0.0
140,1,0.622,0.272
141,1,0.62,0.293
142,1,0.619,0.314
143,1,0.617,0.34
144,1,0.615,0.368
145,1,0.61,0.397
146,1,0.609,0.415
147,1,0.608,0.411
148,1,0.607,0.41
149,1,0.606,0.411
150,1,0.603,0.417
151,1,0.602,0.415
152,1,0.601,0.425
153,1,0.598,0.433
154,1,0.597,0.443
155,1,0.594,0.457
156,1,0.583,0.432
157,1,0.562,0.386
158,1,0.544,0.344
159,1,0.529,0.312
160,1,0.516,0.289
161,1,0.504,0.269
162,2,0.0,0.0
163,1,0.485,0.24
164,1,0.477,0.231
165,1,0.47,0.225
166,1,0.463,0.221
167,1,0.455,0.221
168,1,0.449,0.219
169,1,0.444,0.219
170,1,0.439,0.221
171,1,0.434,0.224
172,1,0.43,0.228
173,1,0.427,0.212
174,1,0.425,0.2
175,1,0.422,0.188
176,1,0.419,0.175
177,1,0.418,0.165
178,1,0.416,0.157
179,1,0.412,0.151
180,2,0.0,0.0
181,2,0.0,0.0
182,2,0.0,0.0
183,1,0.405,0.14
184,1,0.403,0.139
185,1,0.402,0.14
186,1,0.399,0.14
187,1,0.398,0.142
188,1,0.398,0.143
189,1,0.395,0.147
190,1,0.394,0.151
