Frame,Ball,x,y
0,1,0.477,0.111
1,1,0.484,0.168
2,1,0.495,0.232
3,2,0.0,0.0
4,1,0.515,0.362
5,1,0.523,0.435
6,1,0.534,0.514
7,1,0.545,0.568
8,1,0.553,0.585
9,1,0.562,0.608
10,1,0.572,0.629
11,1,0.583,0.66
12,1,0.594,0.694
13,1,0.605,0.729
14,1,0.608,0.694
15,1,0.606,0.644
16,1,0.605,0.597
17,1,0.605,0.556
18,1,0.604,0.519
19,1,0.603,0.485
20,1,0.602,0.454
21,1,0.602,0.425
22,1,0.601,0.406
23,1,0.6,0.386
24,1,0.599,0.368
25,1,0.598,0.354
26,1,0.598,0.34
27,2,0.0,0.0
28,1,0.597,0.321
29,1,0.596,0.312
30,1,0.596,0.306
31,1,0.596,0.304
32,1,0.595,0.301
33,1,0.594,0.303
34,1,0.595,0.301
35,1,0.593,0.303
36,1,0.593,0.304
37,1,0.594,0.297
38,1,0.593,0.274
39,1,0.595,0.258
40,1,0.594,0.24
41,1,0.593,0.228
42,1,0.595,0.214
43,1,0.594,0.206
44,1,0.596,0.196
45,1,0.594,0.189
46,2,0.0,0.0
47,2,0.0,0.0
48,1,0.596,0.172
49,1,0.596,0.171
50,1,0.596,0.168
51,1,0.596,0.167
52,1,0.596,0.168
53,1,0.597,0.171
54,2,0.0,0.0
55,2,0.0,0.0
56,1,0.58,0.188
57,2,0.0,0.0
58,1,0.566,0.208
59,1,0.559,0.222
60,1,0.551,0.236
61,1,0.542,0.253
62,1,0.535,0.274
63,1,0.528,0.293
64,1,0.52,0.314
65,1,0.511,0.343
66,2,0.0,0.0
67,2,0.0,0.0
68,1,0.484,0.436
69,1,0.476,0.469
70,1,0.466,0.51
71,1,0.456,0.549
72,1,0.448,0.594
73,1,0.438,0.64
74,1,0.43,0.683
75,3,0.0,0.0
76,1,0.412,0.69
77,1,0.405,0.69
78,1,0.398,0.697
79,1,0.39,0.704
80,1,0.381,0.713
81,1,0.373,0.724
82,1,0.366,0.733
83,1,0.375,0.644
84,1,0.38,0.583
85,1,0.384,0.526
86,1,0.388,0.478
87,1,0.39,0.431
88,1,0.394,0.392
89,1,0.395,0.36
90,1,0.398,0.335
91,1,0.401,0.304
92,1,0.402,0.281
93,1,0.406,0.261
94,1,0.406,0.244
95,1,0.408,0.233
96,1,0.409,0.219
97,1,0.41,0.208
98,1,0.412,0.2
99,1,0.412,0.197
100,1,0.413,0.193
101,1,0.415,0.189
102,1,0.415,0.185
103,1,0.416,0.185
104,1,0.416,0.185
105,1,0.416,0.189
106,1,0.416,0.179
107,1,0.416,0.158
108,1,0.418,0.14
109,1,0.419,0.126
110,1,0.42,0.111
111,1,0.42,0.097
112,1,0.421,0.086
113,1,0.423,0.092
114,1,0.434,0.099
115,1,0.438,0.103
116,1,0.444,0.114
117,1,0.45,0.125
118,2,0.0,0.0
119,1,0.463,0.147
120,1,0.47,0.164
121,1,0.477,0.183
122,1,0.484,0.204
123,1,0.49,0.222
124,1,0.498,0.244
125,1,0.504,0.271
126,1,0.512,0.296
127,1,0.52,0.322
128,1,0.527,0.357
129,1,0.534,0.386
130,1,0.542,0.425
131,1,0.551,0.461
132,1,0.558,0.497
133,1,0.57,0.549
134,1,0.578,0.592
135,1,0.586,0.643
136,1,0.595,0.683
137,1,0.598,0.683
138,1,0.607,0.689
139,1,0.613,0.689
140,1,0.622,0.697
141,1,0.626,0.701
142,1,0.634,0.713
143,1,0.641,0.726
144,1,0.648,0.739
145,1,0.645,0.678
146,1,0.64,0.607
147,1,0.637,0.543
148,1,0.634,0.49
149,1,0.63,0.44
150,1,0.629,0.404
151,1,0.626,0.368
152,1,0.624,0.339
153,1,0.621,0.311
154,1,0.619,0.29
155,1,0.617,0.274
156,1,0.616,0.256
157,1,0.615,0.244
158,1,0.613,0.231
159,1,0.612,0.224
160,1,0.61,0.217
161,1,0.608,0.211
162,1,0.607,0.207
163,1,0.604,0.207
164,1,0.603,0.206
165,1,0.604,0.206
166,1,0.602,0.2
167,2,0.0,0.0
168,1,0.601,0.16
169,1,0.599,0.143
170,1,0.598,0.125
171,1,0.598,0.114
172,1,0.598,0.103
173,1,0.597,0.09
174,1,0.597,0.083
175,1,0.596,0.078
176,1,0.599,0.092
177,1,0.601,0.097
178,1,0.604,0.115
179,1,0.606,0.128
180,1,0.609,0.146
181,1,0.612,0.164
182,1,0.615,0.188
183,1,0.617,0.208
184,1,0.62,0.231
185,1,0.623,0.264
186,1,0.625,0.294
187,2,0.0,0.0
188,1,0.63,0.365
189,1,0.634,0.403
190,1,0.637,0.438
191,1,0.641,0.486
192,1,0.645,0.529
193,1,0.647,0.579
194,1,0.652,0.632
195,1,0.653,0.635
196,1,0.655,0.644
197,1,0.658,0.65
198,1,0.66,0.662
199,1,0.663,0.678
200,1,0.666,0.696
201,1,0.669,0.713
202,1,0.672,0.733
203,1,0.673,0.757
204,1,0.675,0.785
205,1,0.675,0.765
206,1,0.669,0.688
207,1,0.661,0.611
208,1,0.656,0.547
209,1,0.651,0.494
210,1,0.645,0.44
211,1,0.64,0.4
212,1,0.634,0.367
213,1,0.63,0.338
214,1,0.624,0.308
215,1,0.62,0.287
216,2,0.0,0.0
217,1,0.613,0.249
218,1,0.609,0.24
219,1,0.605,0.225
220,1,0.599,0.214
221,1,0.598,0.211
222,1,0.592,0.204
223,1,0.588,0.201
224,1,0.588,0.199
225,1,0.583,0.201
226,1,0.58,0.201
227,1,0.577,0.207
228,1,0.573,0.21
229,1,0.571,0.196
230,2,0.0,0.0
231,1,0.568,0.157
232,1,0.567,0.136
233,1,0.566,0.119
234,1,0.565,0.104
235,1,0.564,0.093
236,1,0.562,0.079
237,1,0.562,0.072
238,1,0.557,0.069
239,1,0.552,0.082
240,1,0.548,0.094
241,1,0.543,0.104
242,1,0.537,0.121
243,2,0.0,0.0
244,1,0.527,0.153
245,2,0.0,0.0
246,1,0.516,0.197
247,1,0.51,0.224
248,1,0.506,0.247
249,2,0.0,0.0
250,1,0.495,0.306
251,1,0.489,0.34
252,1,0.484,0.369
253,1,0.477,0.414
254,1,0.47,0.453
255,1,0.465,0.499
256,1,0.46,0.546
257,1,0.452,0.592
258,1,0.446,0.649
259,1,0.439,0.7
260,1,0.435,0.717
261,1,0.43,0.721
262,1,0.424,0.725
263,1,0.421,0.736
264,1,0.416,0.743
265,1,0.412,0.756
266,1,0.408,0.771
267,1,0.418,0.739
268,1,0.435,0.66
269,1,0.448,0.592
270,1,0.463,0.536
271,1,0.473,0.485
272,1,0.485,0.44
273,2,0.0,0.0
274,2,0.0,0.0
275,1,0.512,0.338
276,1,0.52,0.317
277,1,0.528,0.292
278,1,0.535,0.272
279,1,0.541,0.258
280,1,0.545,0.242
281,1,0.553,0.226
282,1,0.557,0.221
283,1,0.561,0.212
284,1,0.566,0.206
285,1,0.572,0.204
286,1,0.575,0.194
287,1,0.58,0.196
288,1,0.584,0.194
289,1,0.586,0.194
290,1,0.59,0.194
291,1,0.591,0.185
292,1,0.594,0.163
293,1,0.596,0.149
294,1,0.598,0.133
295,1,0.599,0.121
296,1,0.602,0.11
297,1,0.603,0.1
298,1,0.602,0.099
299,1,0.591,0.104
300,1,0.582,0.113
301,1,0.57,0.125
302,1,0.559,0.135
303,1,0.548,0.153
304,1,0.538,0.171
305,1,0.527,0.185
306,1,0.516,0.207
307,1,0.504,0.225
308,1,0.492,0.246
309,1,0.48,0.271
310,1,0.47,0.297
311,1,0.457,0.324
312,1,0.442,0.361
313,2,0.0,0.0
314,1,0.42,0.426
315,1,0.404,0.464
316,1,0.391,0.504
317,1,0.38,0.544
318,1,0.37,0.56
319,1,0.357,0.561
320,1,0.348,0.568
321,1,0.338,0.575
322,2,0.0,0.0
323,1,0.317,0.594
324,1,0.307,0.604
325,1,0.295,0.624
326,1,0.285,0.64
327,1,0.273,0.662
328,1,0.262,0.682
329,2,0.0,0.0
330,1,0.238,0.736
331,1,0.23,0.756
332,1,0.246,0.728
333,1,0.268,0.675
334,1,0.291,0.624
335,1,0.31,0.575
336,1,0.327,0.537
337,1,0.345,0.499
338,1,0.36,0.468
339,1,0.374,0.432
340,1,0.388,0.406
341,1,0.4,0.382
342,1,0.413,0.357
343,1,0.426,0.331
344,1,0.435,0.312
345,1,0.445,0.296
346,1,0.454,0.281
347,1,0.463,0.264
348,1,0.472,0.249
349,1,0.48,0.244
350,1,0.484,0.236
351,1,0.491,0.225
352,1,0.499,0.219
353,1,0.505,0.215
354,1,0.512,0.208
355,1,0.518,0.204
356,1,0.522,0.206
357,1,0.529,0.201
358,1,0.534,0.2
359,1,0.537,0.2
360,1,0.542,0.2
361,1,0.548,0.206
362,1,0.552,0.206
363,1,0.555,0.207
364,1,0.558,0.199
365,1,0.562,0.188
366,2,0.0,0.0
367,1,0.566,0.165
368,1,0.568,0.156
369,1,0.57,0.149
370,1,0.571,0.14
371,1,0.573,0.135
372,1,0.577,0.131
373,1,0.578,0.126
374,1,0.58,0.126
375,1,0.567,0.129
376,1,0.555,0.136
377,1,0.545,0.143
378,1,0.534,0.156
379,1,0.524,0.168
380,2,0.0,0.0
381,1,0.503,0.2
382,1,0.493,0.215
383,1,0.483,0.237
384,1,0.473,0.261
385,1,0.462,0.289
386,1,0.453,0.314
387,1,0.444,0.346
388,1,0.433,0.381
389,1,0.422,0.418
390,1,0.411,0.457
391,1,0.4,0.5
392,1,0.389,0.546
393,1,0.377,0.6
394,1,0.37,0.626
395,1,0.361,0.629
396,1,0.352,0.632
397,1,0.341,0.635
398,1,0.33,0.646
399,1,0.323,0.658
400,1,0.312,0.667
401,1,0.302,0.683
402,1,0.291,0.699
403,1,0.281,0.724
404,1,0.274,0.744
405,1,0.262,0.769
406,1,0.266,0.739
407,1,0.28,0.66
408,1,0.292,0.586
409,1,0.302,0.528
410,1,0.313,0.481
411,1,0.322,0.432
412,1,0.329,0.393
413,1,0.338,0.354
414,2,0.0,0.0
415,1,0.348,0.301
416,1,0.354,0.281
417,1,0.356,0.264
418,1,0.362,0.243
419,1,0.364,0.229
420,1,0.37,0.221
421,1,0.372,0.21
422,1,0.375,0.201
423,1,0.379,0.196
424,1,0.379,0.192
425,1,0.382,0.185
426,1,0.384,0.188
427,1,0.384,0.188
428,1,0.388,0.185
429,1,0.39,0.161
430,1,0.39,0.139
431,1,0.391,0.125
432,1,0.392,0.11
433,1,0.394,0.094
434,1,0.395,0.083
435,1,0.398,0.078
436,1,0.406,0.09
437,1,0.415,0.104
438,2,0.0,0.0
439,1,0.433,0.133
440,1,0.444,0.151
441,2,0.0,0.0
442,1,0.462,0.194
443,1,0.47,0.217
444,1,0.481,0.246
445,1,0.492,0.272
446,2,0.0,0.0
447,1,0.515,0.336
448,1,0.527,0.369
449,1,0.535,0.407
450,1,0.548,0.451
451,1,0.559,0.49
452,1,0.573,0.539
453,2,0.0,0.0
454,1,0.594,0.593
455,1,0.602,0.601
456,1,0.615,0.607
457,1,0.622,0.615
458,1,0.633,0.626
459,1,0.639,0.64
460,1,0.649,0.66
461,1,0.662,0.676
462,1,0.67,0.7
463,1,0.682,0.726
464,1,0.673,0.689
465,1,0.649,0.618
466,1,0.63,0.556
467,1,0.613,0.501
468,1,0.598,0.454
469,1,0.584,0.418
470,2,0.0,0.0
471,1,0.559,0.351
472,2,0.0,0.0
473,1,0.537,0.303
474,1,0.527,0.285
475,1,0.516,0.265
476,1,0.509,0.256
477,1,0.503,0.247
478,1,0.497,0.24
479,1,0.49,0.231
480,1,0.481,0.226
481,1,0.475,0.222
482,1,0.467,0.221
483,1,0.464,0.217
484,1,0.461,0.194
485,2,0.0,0.0
486,1,0.452,0.157
487,1,0.448,0.146
488,1,0.445,0.132
489,1,0.441,0.118
490,1,0.438,0.111
491,1,0.433,0.104
492,1,0.433,0.097
493,1,0.428,0.093
494,1,0.43,0.092
495,1,0.43,0.092
496,1,0.43,0.092
497,1,0.43,0.094
498,1,0.431,0.1
499,1,0.431,0.111
500,1,0.431,0.124
501,1,0.433,0.136
502,1,0.434,0.149
503,1,0.433,0.165
504,1,0.434,0.185
505,1,0.433,0.208
506,1,0.433,0.233
507,1,0.431,0.264
508,1,0.431,0.292
509,1,0.433,0.324
510,1,0.431,0.358
511,2,0.0,0.0
512,1,0.431,0.44
513,1,0.43,0.482
514,1,0.43,0.526
515,1,0.43,0.582
516,1,0.43,0.631
517,1,0.43,0.685
518,1,0.429,0.683
519,1,0.429,0.681
520,1,0.43,0.681
521,1,0.43,0.679
522,1,0.431,0.685
523,1,0.43,0.694
524,1,0.43,0.699
525,1,0.431,0.708
526,1,0.433,0.651
527,1,0.435,0.582
528,1,0.434,0.533
529,1,0.436,0.481
530,1,0.436,0.44
531,1,0.438,0.406
532,2,0.0,0.0
533,1,0.438,0.346
534,2,0.0,0.0
535,1,0.437,0.304
536,1,0.437,0.289
537,1,0.435,0.278
538,2,0.0,0.0
539,1,0.434,0.253
540,1,0.433,0.246
541,1,0.434,0.243
542,1,0.434,0.239
543,1,0.433,0.236
544,1,0.43,0.236
545,1,0.43,0.211
546,1,0.43,0.192
