Frame,Ball,x,y
0,1,0.565,0.354
1,1,0.565,0.349
2,1,0.562,0.346
3,1,0.562,0.34
4,1,0.563,0.338
5,1,0.562,0.335
6,1,0.562,0.335
7,1,0.562,0.338
8,1,0.562,0.336
9,1,0.562,0.338
10,1,0.562,0.339
11,1,0.562,0.349
12,1,0.562,0.358
13,1,0.56,0.369
14,1,0.562,0.369
15,1,0.562,0.381
16,1,0.561,0.394
17,1,0.552,0.392
18,1,0.531,0.371
19,1,0.518,0.35
20,1,0.519,0.353
21,1,0.508,0.34
22,1,0.498,0.335
23,2,0.0,0.0
24,1,0.481,0.322
25,1,0.475,0.321
26,1,0.475,0.318
27,1,0.468,0.322
28,1,0.459,0.311
29,1,0.458,0.278
30,1,0.455,0.253
31,2,0.0,0.0
32,2,0.0,0.0
33,1,0.445,0.207
34,1,0.444,0.194
35,1,0.442,0.175
36,1,0.438,0.161
37,1,0.436,0.15
38,1,0.435,0.147
39,1,0.434,0.136
40,1,0.434,0.135
41,1,0.434,0.132
42,1,0.435,0.131
43,1,0.436,0.129
44,1,0.436,0.131
45,1,0.437,0.136
46,1,0.439,0.133
47,1,0.439,0.14
48,1,0.441,0.142
49,1,0.441,0.149
50,1,0.442,0.147
51,1,0.439,0.156
52,1,0.444,0.16
53,1,0.443,0.165
54,1,0.445,0.176
55,1,0.447,0.189
56,1,0.445,0.188
57,1,0.448,0.204
58,1,0.446,0.215
59,1,0.448,0.233
60,1,0.447,0.246
61,1,0.449,0.268
62,1,0.448,0.268
63,1,0.45,0.287
64,1,0.452,0.317
65,1,0.453,0.339
66,1,0.455,0.36
67,1,0.455,0.392
68,1,0.455,0.394
69,1,0.456,0.394
70,1,0.455,0.392
71,1,0.457,0.489
72,1,0.46,0.526
73,1,0.463,0.568
74,1,0.462,0.564
75,1,0.463,0.56
76,1,0.463,0.549
77,1,0.462,0.544
78,1,0.463,0.539
79,1,0.463,0.536
80,1,0.463,0.533
81,1,0.463,0.532
82,1,0.463,0.532
83,1,0.465,0.535
84,1,0.465,0.536
85,1,0.466,0.54
86,1,0.466,0.543
87,1,0.466,0.55
88,1,0.466,0.556
89,1,0.466,0.567
90,1,0.466,0.575
91,1,0.452,0.504
92,1,0.452,0.5
93,1,0.442,0.449
94,1,0.433,0.404
95,1,0.426,0.371
96,1,0.419,0.344
97,1,0.413,0.319
98,1,0.412,0.322
99,1,0.408,0.303
100,1,0.405,0.29
101,1,0.401,0.281
102,1,0.398,0.271
103,1,0.395,0.268
104,1,0.393,0.268
105,1,0.391,0.261
106,1,0.388,0.261
107,1,0.385,0.258
108,1,0.384,0.261
109,1,0.382,0.261
110,1,0.382,0.264
111,1,0.38,0.268
112,2,0.0,0.0
113,2,0.0,0.0
114,1,0.374,0.215
115,1,0.372,0.199
116,1,0.37,0.197
117,1,0.37,0.185
118,1,0.37,0.174
119,1,0.366,0.165
120,1,0.366,0.158
121,1,0.365,0.153
122,1,0.365,0.153
123,1,0.364,0.147
124,1,0.363,0.142
125,1,0.359,0.143
126,1,0.36,0.14
127,1,0.359,0.139
128,1,0.358,0.139
129,1,0.356,0.136
130,1,0.355,0.128
131,1,0.355,0.104
132,1,0.353,0.076
133,1,0.352,0.051
134,1,0.352,0.05
135,1,0.349,0.031
136,1,0.349,0.011
137,0,0.0,0.0
138,0,0.0,0.0
139,0,0.0,0.0
140,0,0.0,0.0
141,0,0.0,0.0
142,0,0.0,0.0
143,0,0.0,0.0
144,0,0.0,0.0
145,0,0.0,0.0
146,0,0.0,0.0
147,0,0.0,0.0
148,0,0.0,0.0
149,0,0.0,0.0
150,0,0.0,0.0
151,0,0.0,0.0
152,0,0.0,0.0
153,0,0.0,0.0
154,0,0.0,0.0
155,0,0.0,0.0
156,0,0.0,0.0
157,0,0.0,0.0
158,0,0.0,0.0
159,0,0.0,0.0
160,0,0.0,0.0
161,0,0.0,0.0
162,0,0.0,0.0
163,0,0.0,0.0
164,0,0.0,0.0
165,0,0.0,0.0
166,0,0.0,0.0
167,0,0.0,0.0
168,0,0.0,0.0
169,0,0.0,0.0
170,0,0.0,0.0
171,0,0.0,0.0
172,0,0.0,0.0
173,0,0.0,0.0
174,0,0.0,0.0
175,0,0.0,0.0
176,0,0.0,0.0
177,0,0.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,0,0.0,0.0
181,0,0.0,0.0
182,0,0.0,0.0
183,0,0.0,0.0
184,0,0.0,0.0
185,0,0.0,0.0
186,0,0.0,0.0
187,0,0.0,0.0
188,0,0.0,0.0
189,0,0.0,0.0
190,0,0.0,0.0
191,0,0.0,0.0
192,0,0.0,0.0
193,0,0.0,0.0
194,0,0.0,0.0
195,0,0.0,0.0
196,1,0.345,0.004
197,1,0.345,0.031
198,1,0.347,0.064
199,1,0.348,0.094
200,1,0.348,0.099
201,1,0.349,0.133
202,1,0.35,0.168
203,1,0.352,0.197
204,1,0.354,0.239
205,1,0.379,0.253
206,1,0.383,0.256
207,1,0.418,0.256
208,1,0.452,0.258
209,1,0.478,0.261
210,1,0.502,0.268
211,1,0.523,0.272
212,1,0.522,0.274
213,1,0.543,0.281
214,1,0.556,0.281
215,1,0.568,0.256
216,2,0.0,0.0
217,1,0.588,0.199
218,1,0.586,0.2
219,1,0.596,0.188
220,1,0.606,0.165
221,1,0.612,0.156
222,1,0.621,0.144
223,1,0.63,0.131
224,1,0.629,0.131
225,1,0.637,0.124
226,1,0.643,0.117
227,1,0.649,0.11
228,1,0.655,0.104
229,1,0.66,0.101
230,1,0.66,0.1
231,1,0.663,0.093
232,1,0.664,0.078
233,1,0.665,0.061
234,1,0.662,0.044
235,1,0.662,0.031
236,1,0.663,0.031
237,1,0.663,0.015
238,0,0.0,0.0
239,0,0.0,0.0
240,0,0.0,0.0
241,0,0.0,0.0
242,0,0.0,0.0
243,0,0.0,0.0
244,0,0.0,0.0
245,0,0.0,0.0
246,0,0.0,0.0
247,0,0.0,0.0
248,0,0.0,0.0
249,0,0.0,0.0
250,0,0.0,0.0
251,0,0.0,0.0
252,0,0.0,0.0
253,0,0.0,0.0
254,0,0.0,0.0
255,0,0.0,0.0
256,0,0.0,0.0
257,0,0.0,0.0
258,0,0.0,0.0
259,0,0.0,0.0
260,0,0.0,0.0
261,0,0.0,0.0
262,0,0.0,0.0
263,0,0.0,0.0
264,0,0.0,0.0
265,0,0.0,0.0
266,0,0.0,0.0
267,0,0.0,0.0
268,0,0.0,0.0
269,0,0.0,0.0
270,0,0.0,0.0
271,0,0.0,0.0
272,0,0.0,0.0
273,0,0.0,0.0
274,0,0.0,0.0
275,0,0.0,0.0
276,0,0.0,0.0
277,1,0.602,0.011
278,1,0.602,0.011
279,1,0.598,0.032
280,1,0.595,0.05
281,1,0.591,0.072
282,1,0.588,0.093
283,1,0.584,0.117
284,1,0.584,0.119
285,1,0.582,0.146
286,1,0.577,0.168
287,1,0.574,0.196
288,1,0.57,0.224
289,1,0.548,0.246
290,1,0.549,0.244
291,1,0.524,0.261
292,1,0.5,0.281
293,1,0.484,0.294
294,1,0.463,0.303
295,1,0.445,0.311
296,1,0.446,0.306
297,1,0.437,0.269
298,2,0.0,0.0
299,2,0.0,0.0
300,1,0.409,0.194
301,1,0.402,0.175
302,1,0.402,0.174
303,1,0.394,0.156
304,1,0.386,0.133
305,1,0.381,0.125
306,1,0.374,0.113
307,1,0.366,0.101
308,1,0.367,0.101
309,1,0.36,0.093
310,1,0.355,0.085
311,1,0.35,0.078
