Frame,Ball,x,y
0,1,0.56,0.372
1,1,0.562,0.367
2,1,0.559,0.361
3,1,0.561,0.353
4,1,0.558,0.344
5,1,0.558,0.339
6,1,0.555,0.338
7,1,0.557,0.339
8,1,0.556,0.338
9,1,0.555,0.34
10,1,0.553,0.346
11,1,0.552,0.349
12,1,0.553,0.357
13,1,0.553,0.354
14,1,0.552,0.365
15,1,0.552,0.375
16,1,0.549,0.389
17,1,0.548,0.404
18,1,0.544,0.4
19,1,0.541,0.394
20,1,0.528,0.374
21,1,0.516,0.351
22,1,0.509,0.343
23,2,0.0,0.0
24,1,0.492,0.321
25,1,0.493,0.322
26,1,0.487,0.318
27,1,0.482,0.317
28,1,0.479,0.317
29,1,0.473,0.308
30,1,0.467,0.278
31,1,0.47,0.274
32,1,0.466,0.253
33,2,0.0,0.0
34,1,0.459,0.208
35,1,0.456,0.194
36,1,0.454,0.182
37,1,0.452,0.183
38,1,0.452,0.167
39,1,0.449,0.158
40,1,0.452,0.158
41,1,0.455,0.153
42,1,0.459,0.153
43,1,0.46,0.153
44,1,0.463,0.153
45,1,0.465,0.153
46,1,0.471,0.156
47,1,0.475,0.163
48,1,0.481,0.165
49,1,0.481,0.165
50,1,0.484,0.172
51,1,0.487,0.175
52,1,0.493,0.182
53,1,0.5,0.192
54,1,0.503,0.196
55,1,0.505,0.201
56,1,0.509,0.211
57,1,0.513,0.224
58,2,0.0,0.0
59,1,0.525,0.256
60,1,0.528,0.274
61,1,0.53,0.275
62,1,0.535,0.289
63,1,0.54,0.308
64,1,0.546,0.336
65,1,0.551,0.358
66,1,0.56,0.383
67,1,0.559,0.386
68,1,0.563,0.414
69,1,0.572,0.447
70,1,0.578,0.472
71,1,0.581,0.51
72,1,0.588,0.546
73,1,0.588,0.546
74,1,0.595,0.582
75,1,0.597,0.575
76,1,0.602,0.567
77,1,0.608,0.561
78,1,0.609,0.561
79,1,0.61,0.561
80,1,0.616,0.56
81,1,0.62,0.562
82,1,0.625,0.564
83,1,0.627,0.564
84,1,0.627,0.564
85,1,0.637,0.581
86,1,0.644,0.585
87,1,0.641,0.539
88,1,0.637,0.472
89,1,0.635,0.422
90,1,0.634,0.425
91,1,0.629,0.388
92,1,0.628,0.35
93,1,0.628,0.329
94,1,0.623,0.304
95,1,0.624,0.287
96,1,0.624,0.287
97,1,0.622,0.274
98,1,0.621,0.264
99,1,0.621,0.256
100,1,0.62,0.246
101,1,0.62,0.242
102,1,0.618,0.242
103,1,0.618,0.242
104,1,0.616,0.242
105,1,0.617,0.24
106,1,0.615,0.239
107,1,0.616,0.246
108,1,0.617,0.244
109,2,0.0,0.0
110,1,0.616,0.221
111,1,0.613,0.201
112,1,0.616,0.193
113,1,0.613,0.182
114,1,0.615,0.179
115,1,0.613,0.167
116,1,0.613,0.158
117,1,0.613,0.151
118,1,0.612,0.151
119,1,0.613,0.146
120,1,0.612,0.146
121,1,0.61,0.14
122,1,0.617,0.118
123,1,0.617,0.1
124,1,0.617,0.078
125,1,0.621,0.056
126,1,0.625,0.05
127,1,0.625,0.035
128,1,0.627,0.013
129,0,0.0,0.0
130,0,0.0,0.0
131,0,0.0,0.0
132,0,0.0,0.0
133,0,0.0,0.0
134,0,0.0,0.0
135,0,0.0,0.0
136,0,0.0,0.0
137,0,0.0,0.0
138,0,0.0,0.0
139,0,0.0,0.0
140,0,0.0,0.0
141,0,0.0,0.0
142,0,0.0,0.0
143,0,0.0,0.0
144,0,0.0,0.0
145,0,0.0,0.0
146,0,0.0,0.0
147,0,0.0,0.0
148,0,0.0,0.0
149,0,0.0,0.0
150,0,0.0,0.0
151,0,0.0,0.0
152,0,0.0,0.0
153,0,0.0,0.0
154,0,0.0,0.0
155,0,0.0,0.0
156,0,0.0,0.0
157,0,0.0,0.0
158,0,0.0,0.0
159,0,0.0,0.0
160,0,0.0,0.0
161,0,0.0,0.0
162,0,0.0,0.0
163,0,0.0,0.0
164,0,0.0,0.0
165,0,0.0,0.0
166,0,0.0,0.0
167,0,0.0,0.0
168,0,0.0,0.0
169,0,0.0,0.0
170,0,0.0,0.0
171,0,0.0,0.0
172,0,0.0,0.0
173,0,0.0,0.0
174,0,0.0,0.0
175,0,0.0,0.0
176,0,0.0,0.0
177,0,0.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,0,0.0,0.0
181,0,0.0,0.0
182,0,0.0,0.0
183,0,0.0,0.0
184,0,0.0,0.0
185,0,0.0,0.0
186,0,0.0,0.0
187,0,0.0,0.0
188,0,0.0,0.0
189,1,0.684,0.013
190,1,0.682,0.049
191,1,0.684,0.083
192,1,0.684,0.087
193,1,0.683,0.125
194,1,0.682,0.164
195,1,0.682,0.2
196,1,0.681,0.249
197,1,0.681,0.292
198,1,0.683,0.292
199,1,0.681,0.331
200,1,0.646,0.322
201,1,0.609,0.314
202,1,0.573,0.307
203,1,0.548,0.303
204,1,0.552,0.304
205,1,0.529,0.301
206,1,0.507,0.301
207,1,0.491,0.301
208,1,0.475,0.301
209,1,0.464,0.304
210,1,0.463,0.304
211,1,0.452,0.285
212,1,0.442,0.249
213,2,0.0,0.0
214,1,0.429,0.212
215,1,0.417,0.193
216,1,0.416,0.192
217,1,0.411,0.183
218,1,0.404,0.172
219,1,0.398,0.158
220,1,0.391,0.15
221,1,0.384,0.147
222,1,0.383,0.143
223,1,0.38,0.139
224,1,0.372,0.133
225,1,0.366,0.135
226,1,0.363,0.132
227,1,0.355,0.131
228,1,0.356,0.132
229,1,0.352,0.132
230,1,0.345,0.133
231,1,0.341,0.139
232,1,0.336,0.142
233,1,0.334,0.142
234,1,0.334,0.147
235,1,0.331,0.147
236,2,0.0,0.0
237,1,0.323,0.14
