Frame,Ball,x,y
0,1,0.593,0.528
1,1,0.602,0.532
2,1,0.615,0.539
3,1,0.625,0.544
4,1,0.637,0.553
5,1,0.652,0.565
6,1,0.666,0.575
7,1,0.681,0.589
8,1,0.696,0.604
9,2,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,1,0.68,0.539
13,1,0.669,0.51
14,1,0.658,0.483
15,1,0.648,0.463
16,1,0.638,0.443
17,1,0.629,0.422
18,1,0.621,0.404
19,1,0.614,0.39
20,1,0.607,0.376
21,1,0.602,0.365
22,2,0.0,0.0
23,1,0.59,0.346
24,1,0.584,0.338
25,1,0.58,0.332
26,1,0.576,0.326
27,1,0.571,0.321
28,1,0.568,0.317
29,1,0.565,0.317
30,1,0.562,0.314
31,1,0.558,0.312
32,1,0.555,0.312
33,1,0.553,0.312
34,2,0.0,0.0
35,1,0.549,0.292
36,1,0.547,0.276
37,1,0.546,0.265
38,1,0.545,0.254
39,1,0.544,0.243
40,1,0.543,0.235
41,2,0.0,0.0
42,1,0.541,0.219
43,1,0.54,0.212
44,2,0.0,0.0
45,1,0.537,0.201
46,1,0.537,0.199
47,1,0.537,0.194
48,1,0.536,0.193
49,1,0.534,0.189
50,1,0.535,0.192
51,1,0.534,0.192
52,1,0.535,0.193
53,1,0.534,0.197
54,1,0.534,0.203
55,1,0.534,0.208
56,1,0.534,0.215
57,2,0.0,0.0
58,1,0.534,0.236
59,1,0.534,0.246
60,1,0.534,0.258
61,1,0.534,0.271
62,1,0.534,0.286
63,1,0.534,0.301
64,1,0.534,0.319
65,1,0.534,0.338
66,1,0.534,0.358
67,1,0.534,0.379
68,1,0.534,0.401
69,1,0.535,0.426
70,1,0.534,0.451
71,1,0.535,0.478
72,1,0.535,0.508
73,1,0.535,0.536
74,1,0.536,0.553
75,1,0.537,0.554
76,1,0.537,0.556
77,1,0.537,0.56
78,1,0.538,0.564
79,1,0.539,0.569
80,1,0.54,0.576
81,1,0.541,0.585
82,1,0.541,0.596
83,1,0.542,0.607
84,1,0.543,0.618
85,1,0.544,0.632
86,1,0.545,0.649
