Frame,Ball,x,y
0,1,0.456,0.082
1,1,0.456,0.079
2,1,0.457,0.076
3,1,0.457,0.072
4,1,0.456,0.076
5,1,0.456,0.075
6,1,0.457,0.076
7,1,0.458,0.079
8,1,0.458,0.082
9,1,0.458,0.086
10,1,0.458,0.092
11,1,0.458,0.099
12,1,0.459,0.108
13,1,0.459,0.117
14,1,0.459,0.125
15,1,0.461,0.136
16,1,0.461,0.149
17,1,0.46,0.16
18,2,0.0,0.0
19,2,0.0,0.0
20,1,0.509,0.264
21,1,0.528,0.303
22,2,0.0,0.0
23,1,0.567,0.382
24,1,0.586,0.425
25,2,0.0,0.0
26,1,0.631,0.521
27,1,0.653,0.571
28,1,0.678,0.618
29,1,0.7,0.656
30,1,0.718,0.653
31,1,0.738,0.66
32,1,0.757,0.665
33,1,0.778,0.674
34,2,0.0,0.0
35,1,0.821,0.699
36,2,0.0,0.0
37,2,0.0,0.0
38,1,0.753,0.599
39,1,0.724,0.558
40,2,0.0,0.0
41,2,0.0,0.0
42,1,0.645,0.471
43,2,0.0,0.0
44,1,0.607,0.432
45,2,0.0,0.0
46,1,0.57,0.399
47,1,0.555,0.392
48,1,0.54,0.382
49,1,0.526,0.374
50,1,0.512,0.367
51,1,0.499,0.362
52,1,0.488,0.358
53,1,0.477,0.357
54,1,0.465,0.357
55,1,0.455,0.357
56,1,0.446,0.358
57,1,0.438,0.361
58,1,0.43,0.367
59,1,0.421,0.369
60,1,0.415,0.356
61,2,0.0,0.0
62,1,0.404,0.325
63,1,0.399,0.31
64,1,0.395,0.297
65,1,0.393,0.296
66,1,0.397,0.297
67,1,0.398,0.297
68,1,0.399,0.303
69,1,0.401,0.31
70,1,0.404,0.317
71,1,0.405,0.325
72,2,0.0,0.0
73,1,0.409,0.346
74,1,0.412,0.36
75,1,0.413,0.375
76,1,0.415,0.392
77,1,0.417,0.411
78,1,0.42,0.432
79,2,0.0,0.0
80,2,0.0,0.0
81,1,0.425,0.504
82,1,0.427,0.532
83,1,0.43,0.561
84,1,0.431,0.593
85,1,0.434,0.626
86,1,0.435,0.662
87,2,0.0,0.0
88,1,0.44,0.667
89,1,0.444,0.662
90,1,0.446,0.661
91,1,0.449,0.661
92,1,0.452,0.662
93,1,0.455,0.665
94,2,0.0,0.0
95,1,0.461,0.676
96,1,0.464,0.688
97,1,0.466,0.696
98,1,0.47,0.708
99,1,0.473,0.722
100,1,0.475,0.739
101,1,0.477,0.754
102,1,0.487,0.707
103,2,0.0,0.0
104,2,0.0,0.0
105,1,0.509,0.597
