Frame,Ball,x,y
0,1,0.448,0.433
1,1,0.441,0.478
2,1,0.436,0.525
3,1,0.43,0.571
4,2,0.0,0.0
5,2,0.0,0.0
6,1,0.416,0.601
7,1,0.41,0.607
8,1,0.405,0.618
9,1,0.399,0.632
10,1,0.396,0.64
11,1,0.406,0.603
12,1,0.417,0.568
13,1,0.427,0.537
14,1,0.438,0.507
15,1,0.446,0.482
16,1,0.455,0.458
17,1,0.464,0.438
18,1,0.473,0.418
19,1,0.48,0.4
20,1,0.488,0.383
21,1,0.495,0.367
22,1,0.502,0.356
23,1,0.509,0.346
24,1,0.516,0.335
25,1,0.522,0.326
26,1,0.528,0.321
27,1,0.534,0.312
28,2,0.0,0.0
29,2,0.0,0.0
30,1,0.551,0.3
31,1,0.556,0.299
32,1,0.562,0.297
33,1,0.566,0.296
34,1,0.571,0.296
35,1,0.576,0.297
36,1,0.581,0.3
37,1,0.585,0.301
38,2,0.0,0.0
39,2,0.0,0.0
40,1,0.598,0.31
41,1,0.602,0.318
42,1,0.606,0.324
43,1,0.609,0.315
44,1,0.611,0.3
45,1,0.613,0.289
46,1,0.614,0.278
47,1,0.617,0.267
48,1,0.618,0.258
49,1,0.62,0.25
50,1,0.621,0.243
51,1,0.624,0.235
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
61,2,0.0,0.0
62,2,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,2,0.0,0.0
67,2,0.0,0.0
68,2,0.0,0.0
69,1,0.593,0.25
70,1,0.58,0.263
71,1,0.568,0.275
72,1,0.555,0.289
73,1,0.542,0.303
74,1,0.529,0.319
75,1,0.516,0.336
76,1,0.502,0.357
77,1,0.488,0.376
78,1,0.474,0.397
79,1,0.459,0.422
80,1,0.445,0.447
81,1,0.429,0.474
82,1,0.412,0.503
83,1,0.398,0.532
84,1,0.381,0.565
85,2,0.0,0.0
86,1,0.354,0.596
87,1,0.34,0.599
88,1,0.327,0.606
89,1,0.312,0.613
90,1,0.297,0.621
91,1,0.282,0.629
92,1,0.267,0.643
93,1,0.252,0.657
94,1,0.234,0.672
95,1,0.22,0.686
96,1,0.202,0.706
97,1,0.186,0.724
98,1,0.168,0.746
99,1,0.152,0.768
100,1,0.161,0.746
101,1,0.18,0.704
102,1,0.197,0.671
103,1,0.216,0.636
104,1,0.23,0.611
105,1,0.245,0.583
106,1,0.257,0.56
107,1,0.27,0.536
108,1,0.281,0.517
109,1,0.292,0.494
110,1,0.301,0.481
111,1,0.312,0.461
112,1,0.321,0.45
113,2,0.0,0.0
114,1,0.338,0.424
115,1,0.345,0.415
116,1,0.353,0.404
117,1,0.36,0.394
118,1,0.366,0.388
119,1,0.374,0.379
120,1,0.38,0.374
121,1,0.384,0.375
122,1,0.386,0.381
123,1,0.388,0.386
124,1,0.389,0.393
125,1,0.391,0.4
126,1,0.392,0.408
127,1,0.394,0.412
128,1,0.395,0.419
129,1,0.395,0.419
130,1,0.396,0.417
131,1,0.396,0.414
132,1,0.398,0.411
133,1,0.398,0.411
134,1,0.398,0.411
135,1,0.398,0.411
136,1,0.398,0.411
137,1,0.398,0.415
138,1,0.399,0.418
139,1,0.4,0.421
140,1,0.4,0.425
141,1,0.4,0.431
