Frame,Ball,x,y
0,1,0.436,0.504
1,1,0.436,0.507
2,1,0.434,0.514
3,1,0.434,0.521
4,1,0.431,0.529
5,1,0.43,0.537
6,1,0.43,0.549
7,2,0.0,0.0
8,1,0.494,0.494
9,1,0.519,0.474
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,1,0.584,0.431
14,1,0.599,0.425
15,1,0.608,0.425
16,1,0.618,0.425
17,1,0.627,0.424
18,1,0.634,0.429
19,1,0.64,0.431
20,1,0.648,0.408
21,1,0.655,0.381
22,2,0.0,0.0
23,1,0.665,0.335
24,1,0.67,0.317
25,1,0.675,0.301
26,1,0.679,0.287
27,1,0.682,0.272
28,1,0.688,0.261
29,1,0.691,0.251
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,1,0.638,0.279
34,1,0.621,0.296
35,1,0.602,0.31
36,1,0.583,0.326
37,1,0.564,0.344
38,1,0.544,0.367
39,1,0.526,0.383
40,2,0.0,0.0
41,1,0.485,0.432
42,1,0.463,0.461
43,1,0.445,0.487
44,1,0.42,0.518
45,1,0.398,0.554
46,1,0.377,0.588
47,1,0.353,0.626
48,2,0.0,0.0
49,1,0.306,0.708
50,1,0.284,0.721
51,2,0.0,0.0
52,1,0.252,0.724
53,1,0.234,0.728
54,1,0.216,0.736
55,1,0.198,0.746
56,2,0.0,0.0
57,1,0.161,0.769
58,1,0.141,0.786
59,1,0.121,0.806
60,1,0.101,0.826
61,1,0.082,0.851
62,1,0.062,0.876
63,1,0.039,0.908
64,1,0.018,0.94
65,1,0.002,0.965
66,0,0.0,0.0
67,0,0.0,0.0
68,0,0.0,0.0
69,0,0.0,0.0
70,0,0.0,0.0
71,0,0.0,0.0
72,0,0.0,0.0
73,0,0.0,0.0
74,0,0.0,0.0
75,0,0.0,0.0
76,0,0.0,0.0
77,0,0.0,0.0
78,0,0.0,0.0
79,0,0.0,0.0
80,0,0.0,0.0
81,0,0.0,0.0
82,0,0.0,0.0
83,0,0.0,0.0
84,0,0.0,0.0
85,0,0.0,0.0
86,0,0.0,0.0
87,0,0.0,0.0
88,0,0.0,0.0
89,0,0.0,0.0
90,0,0.0,0.0
91,0,0.0,0.0
92,0,0.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,0,0.0,0.0
96,0,0.0,0.0
97,0,0.0,0.0
98,0,0.0,0.0
99,0,0.0,0.0
100,0,0.0,0.0
101,0,0.0,0.0
102,0,0.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,0,0.0,0.0
108,0,0.0,0.0
109,0,0.0,0.0
110,0,0.0,0.0
111,0,0.0,0.0
112,0,0.0,0.0
113,0,0.0,0.0
114,0,0.0,0.0
115,0,0.0,0.0
116,0,0.0,0.0
117,0,0.0,0.0
118,0,0.0,0.0
119,0,0.0,0.0
120,0,0.0,0.0
121,0,0.0,0.0
122,0,0.0,0.0
123,0,0.0,0.0
124,0,0.0,0.0
125,0,0.0,0.0
126,0,0.0,0.0
127,0,0.0,0.0
128,0,0.0,0.0
129,0,0.0,0.0
130,0,0.0,0.0
