Frame,Ball,x,y
0,1,0.637,0.586
1,1,0.645,0.56
2,1,0.648,0.528
3,1,0.648,0.494
4,1,0.648,0.463
5,1,0.648,0.432
6,1,0.645,0.403
7,1,0.645,0.374
8,1,0.645,0.353
9,1,0.645,0.329
10,1,0.642,0.311
11,1,0.641,0.289
12,1,0.639,0.278
13,1,0.639,0.264
14,1,0.637,0.256
15,1,0.637,0.246
16,1,0.634,0.242
17,1,0.634,0.237
18,1,0.631,0.233
19,1,0.63,0.236
20,1,0.629,0.242
21,1,0.627,0.244
22,1,0.627,0.256
23,1,0.625,0.264
24,1,0.623,0.278
25,1,0.62,0.29
26,1,0.571,0.264
27,2,0.0,0.0
28,1,0.503,0.24
29,1,0.48,0.233
30,1,0.46,0.231
31,1,0.443,0.229
32,1,0.427,0.233
33,1,0.413,0.232
34,1,0.404,0.236
35,1,0.392,0.239
36,1,0.383,0.242
37,1,0.376,0.228
38,1,0.368,0.21
39,2,0.0,0.0
40,1,0.355,0.176
41,1,0.349,0.164
42,1,0.343,0.153
43,1,0.338,0.146
44,1,0.332,0.136
45,1,0.328,0.131
46,1,0.322,0.128
47,1,0.319,0.121
48,1,0.315,0.119
49,2,0.0,0.0
50,1,0.306,0.121
51,1,0.301,0.121
52,1,0.297,0.119
53,2,0.0,0.0
54,1,0.287,0.128
55,1,0.285,0.126
56,2,0.0,0.0
