Frame,Ball,x,y
0,0,0.0,0.0
1,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
4,1,0.489,0.019
5,1,0.506,0.06
6,1,0.525,0.103
7,1,0.543,0.149
8,1,0.563,0.199
9,1,0.584,0.247
10,1,0.605,0.303
11,1,0.631,0.367
12,1,0.655,0.431
13,1,0.681,0.492
14,1,0.708,0.546
15,1,0.722,0.546
16,1,0.751,0.556
17,1,0.775,0.568
18,1,0.8,0.579
19,2,0.0,0.0
20,1,0.855,0.615
21,1,0.88,0.636
22,2,0.0,0.0
23,1,0.825,0.512
24,1,0.798,0.463
25,2,0.0,0.0
26,1,0.752,0.376
27,1,0.73,0.34
28,1,0.709,0.312
29,1,0.691,0.29
30,2,0.0,0.0
31,1,0.655,0.243
32,1,0.641,0.229
33,1,0.626,0.217
34,1,0.609,0.207
35,1,0.597,0.2
36,1,0.582,0.194
37,1,0.57,0.192
38,1,0.559,0.192
39,1,0.545,0.192
40,1,0.534,0.196
41,1,0.523,0.199
42,1,0.512,0.206
43,1,0.502,0.215
44,1,0.492,0.224
45,1,0.484,0.233
46,1,0.475,0.246
47,1,0.468,0.247
48,1,0.462,0.224
49,1,0.463,0.222
50,1,0.452,0.182
51,1,0.445,0.157
52,1,0.442,0.14
53,1,0.436,0.126
54,1,0.43,0.111
55,1,0.426,0.1
56,1,0.421,0.092
57,1,0.417,0.082
58,1,0.417,0.081
59,1,0.424,0.092
60,1,0.431,0.108
61,1,0.436,0.119
62,1,0.442,0.139
63,1,0.45,0.16
64,1,0.455,0.182
65,1,0.462,0.207
66,1,0.468,0.236
67,1,0.474,0.265
68,1,0.48,0.297
69,1,0.487,0.338
70,1,0.494,0.372
71,1,0.5,0.414
72,1,0.507,0.461
73,1,0.512,0.511
74,1,0.519,0.565
75,1,0.525,0.607
76,2,0.0,0.0
77,3,0.0,0.0
78,3,0.0,0.0
79,3,0.0,0.0
80,1,0.552,0.611
81,1,0.558,0.626
82,1,0.564,0.632
83,1,0.57,0.647
84,1,0.568,0.601
85,1,0.566,0.55
86,1,0.564,0.506
87,1,0.562,0.464
88,1,0.56,0.425
89,1,0.559,0.389
90,1,0.558,0.357
91,1,0.555,0.328
92,1,0.555,0.301
93,1,0.553,0.278
94,1,0.552,0.256
95,1,0.552,0.237
96,1,0.551,0.219
97,1,0.549,0.201
98,1,0.548,0.19
99,1,0.548,0.175
100,1,0.548,0.161
101,1,0.548,0.156
102,1,0.546,0.149
103,1,0.547,0.142
104,1,0.545,0.136
105,1,0.545,0.133
106,1,0.544,0.132
107,1,0.544,0.129
108,1,0.544,0.131
109,1,0.544,0.131
110,1,0.545,0.132
111,1,0.553,0.157
112,1,0.568,0.194
113,1,0.584,0.229
114,1,0.598,0.268
115,1,0.613,0.312
116,1,0.629,0.353
117,1,0.645,0.399
118,1,0.662,0.449
119,1,0.679,0.501
120,1,0.696,0.539
121,1,0.709,0.539
122,1,0.722,0.537
123,1,0.735,0.546
124,1,0.748,0.551
125,1,0.764,0.56
126,1,0.778,0.571
127,1,0.792,0.586
