Frame,Ball,x,y
0,1,0.418,0.81
1,1,0.419,0.786
2,1,0.417,0.771
3,1,0.416,0.757
4,1,0.416,0.743
5,1,0.415,0.736
6,1,0.415,0.731
7,1,0.415,0.724
8,1,0.413,0.721
9,1,0.416,0.721
10,1,0.419,0.732
11,1,0.42,0.749
12,1,0.422,0.771
13,1,0.423,0.801
14,1,0.424,0.817
15,1,0.422,0.806
16,1,0.422,0.786
17,1,0.419,0.771
18,1,0.42,0.758
19,1,0.418,0.751
20,1,0.418,0.74
21,1,0.419,0.736
22,1,0.418,0.738
23,1,0.424,0.744
24,1,0.424,0.762
25,1,0.425,0.785
26,1,0.426,0.804
27,1,0.427,0.814
28,1,0.427,0.797
29,1,0.425,0.782
30,1,0.423,0.768
31,1,0.423,0.754
32,1,0.422,0.746
33,1,0.422,0.742
34,1,0.423,0.738
35,1,0.422,0.74
36,1,0.425,0.756
37,1,0.427,0.779
38,1,0.426,0.801
39,1,0.427,0.818
40,1,0.427,0.794
41,1,0.427,0.782
42,1,0.425,0.765
43,1,0.424,0.753
44,1,0.422,0.743
45,1,0.422,0.733
46,1,0.423,0.731
47,1,0.423,0.732
48,1,0.422,0.738
49,1,0.425,0.754
50,1,0.425,0.782
51,1,0.425,0.804
52,1,0.424,0.814
53,1,0.423,0.79
54,1,0.421,0.774
55,1,0.422,0.761
56,1,0.421,0.747
57,1,0.42,0.74
58,1,0.42,0.728
59,1,0.42,0.724
60,1,0.42,0.719
61,1,0.42,0.721
62,1,0.419,0.721
63,1,0.42,0.733
64,1,0.42,0.754
65,1,0.42,0.774
66,1,0.42,0.796
67,1,0.418,0.819
68,1,0.418,0.801
69,1,0.417,0.786
70,1,0.416,0.772
71,1,0.416,0.76
72,1,0.415,0.749
73,1,0.413,0.739
74,1,0.412,0.731
75,1,0.415,0.731
76,1,0.416,0.729
77,1,0.419,0.733
78,1,0.42,0.749
79,1,0.42,0.769
80,1,0.422,0.792
81,1,0.424,0.814
82,1,0.423,0.807
83,1,0.421,0.792
84,1,0.42,0.775
85,1,0.417,0.76
86,1,0.416,0.751
87,1,0.416,0.744
88,1,0.416,0.74
89,1,0.416,0.74
90,1,0.418,0.74
91,1,0.417,0.746
92,1,0.419,0.757
93,1,0.42,0.765
94,1,0.42,0.779
95,1,0.42,0.793
96,1,0.42,0.807
97,1,0.42,0.824
98,1,0.423,0.831
99,1,0.423,0.812
100,1,0.423,0.808
101,1,0.424,0.794
102,1,0.424,0.79
103,1,0.424,0.786
104,1,0.424,0.778
105,1,0.421,0.769
106,1,0.421,0.76
107,1,0.419,0.756
108,1,0.418,0.749
109,1,0.419,0.746
110,1,0.417,0.738
111,1,0.417,0.733
112,1,0.416,0.728
113,1,0.415,0.725
114,1,0.416,0.732
115,1,0.416,0.751
116,1,0.417,0.771
117,1,0.42,0.796
118,1,0.42,0.818
119,1,0.42,0.804
120,1,0.42,0.789
121,1,0.421,0.774
122,1,0.42,0.758
123,1,0.421,0.749
124,1,0.42,0.74
125,1,0.422,0.729
126,1,0.422,0.725
127,1,0.423,0.724
128,1,0.427,0.726
129,1,0.428,0.738
130,1,0.43,0.747
131,1,0.43,0.765
132,1,0.43,0.782
133,1,0.428,0.807
134,1,0.43,0.818
135,1,0.43,0.792
136,1,0.43,0.779
137,1,0.428,0.764
138,1,0.429,0.757
139,1,0.43,0.747
140,1,0.427,0.738
141,1,0.43,0.731
142,1,0.43,0.729
143,1,0.433,0.729
144,1,0.435,0.726
145,1,0.434,0.724
146,2,0.0,0.0
147,1,0.436,0.722
148,1,0.436,0.719
149,1,0.435,0.724
150,1,0.435,0.722
151,1,0.433,0.728
152,1,0.431,0.731
153,1,0.429,0.739
154,1,0.428,0.743
155,1,0.426,0.749
156,1,0.422,0.753
157,1,0.419,0.757
158,1,0.418,0.764
159,1,0.416,0.762
160,1,0.412,0.768
161,1,0.41,0.768
162,2,0.0,0.0
163,3,0.0,0.0
164,1,0.399,0.778
165,1,0.398,0.779
166,1,0.395,0.785
167,1,0.395,0.781
168,1,0.394,0.782
169,1,0.395,0.779
170,1,0.395,0.779
171,2,0.0,0.0
172,1,0.402,0.765
173,1,0.407,0.758
174,1,0.415,0.742
175,1,0.421,0.714
176,1,0.424,0.688
177,1,0.422,0.66
178,1,0.42,0.632
179,1,0.421,0.61
180,1,0.421,0.585
181,1,0.42,0.565
182,1,0.42,0.54
183,1,0.418,0.529
184,1,0.419,0.514
185,1,0.418,0.496
186,1,0.417,0.485
187,1,0.417,0.471
188,1,0.416,0.465
189,1,0.416,0.456
190,1,0.417,0.447
191,1,0.416,0.449
192,1,0.416,0.442
193,1,0.416,0.442
194,1,0.417,0.442
195,1,0.416,0.443
196,1,0.416,0.446
197,1,0.416,0.453
198,1,0.415,0.465
199,1,0.417,0.469
200,1,0.418,0.482
201,1,0.416,0.494
202,1,0.417,0.506
203,1,0.418,0.522
204,1,0.445,0.503
205,1,0.477,0.474
206,1,0.503,0.451
207,1,0.527,0.435
208,1,0.547,0.422
209,2,0.0,0.0
210,1,0.578,0.404
211,1,0.589,0.4
