Frame,Ball,x,y
0,1,0.566,0.628
1,1,0.566,0.607
2,1,0.567,0.586
3,1,0.566,0.561
4,1,0.565,0.533
5,1,0.564,0.511
6,1,0.562,0.486
7,1,0.562,0.467
8,1,0.56,0.45
9,1,0.559,0.432
10,1,0.558,0.418
11,1,0.556,0.404
12,1,0.555,0.392
13,1,0.554,0.385
14,1,0.553,0.375
15,1,0.552,0.368
16,1,0.552,0.365
17,1,0.549,0.36
18,1,0.548,0.361
19,1,0.547,0.361
20,1,0.546,0.361
21,1,0.545,0.367
22,1,0.543,0.372
23,1,0.543,0.381
24,1,0.541,0.389
25,1,0.539,0.4
26,1,0.537,0.411
27,1,0.537,0.422
28,1,0.534,0.393
29,1,0.533,0.368
30,1,0.529,0.351
31,1,0.525,0.336
32,1,0.521,0.328
33,1,0.517,0.324
34,1,0.511,0.319
35,1,0.508,0.319
36,2,0.0,0.0
37,2,0.0,0.0
38,1,0.492,0.328
39,1,0.488,0.328
40,1,0.487,0.297
41,1,0.486,0.272
42,1,0.484,0.256
43,1,0.483,0.236
44,1,0.481,0.217
45,1,0.478,0.199
46,1,0.477,0.188
47,1,0.474,0.176
48,1,0.473,0.165
49,1,0.47,0.167
50,1,0.468,0.167
51,1,0.467,0.167
52,1,0.465,0.168
53,1,0.464,0.172
54,1,0.462,0.172
55,2,0.0,0.0
56,2,0.0,0.0
57,1,0.455,0.185
58,1,0.455,0.188
59,2,0.0,0.0
60,1,0.445,0.215
61,1,0.445,0.224
62,1,0.442,0.231
63,1,0.439,0.247
64,1,0.437,0.258
65,1,0.434,0.272
66,1,0.43,0.287
67,1,0.428,0.303
68,1,0.425,0.321
69,2,0.0,0.0
70,1,0.418,0.361
71,1,0.415,0.383
72,1,0.411,0.406
73,1,0.406,0.433
74,1,0.402,0.461
75,1,0.399,0.489
76,1,0.394,0.519
77,1,0.391,0.55
78,1,0.385,0.586
79,1,0.381,0.625
80,1,0.375,0.665
81,1,0.373,0.661
82,1,0.37,0.658
83,1,0.365,0.656
84,1,0.361,0.651
85,1,0.356,0.65
86,1,0.353,0.649
87,1,0.349,0.656
88,1,0.345,0.66
89,1,0.341,0.664
90,1,0.338,0.672
91,1,0.343,0.592
92,1,0.347,0.528
93,1,0.352,0.472
94,1,0.355,0.433
95,1,0.358,0.394
96,1,0.36,0.36
97,2,0.0,0.0
98,1,0.364,0.314
99,1,0.366,0.294
100,1,0.366,0.285
101,1,0.367,0.269
102,2,0.0,0.0
103,2,0.0,0.0
104,2,0.0,0.0
105,2,0.0,0.0
106,2,0.0,0.0
107,2,0.0,0.0
108,2,0.0,0.0
109,2,0.0,0.0
110,2,0.0,0.0
111,2,0.0,0.0
112,2,0.0,0.0
113,2,0.0,0.0
114,1,0.366,0.225
115,1,0.366,0.208
116,1,0.367,0.197
117,1,0.366,0.189
118,1,0.366,0.178
119,1,0.366,0.171
120,1,0.366,0.164
121,1,0.366,0.158
122,1,0.366,0.156
123,1,0.365,0.151
124,1,0.365,0.147
125,1,0.366,0.149
126,1,0.365,0.149
127,1,0.366,0.149
128,1,0.366,0.15
129,1,0.366,0.156
