Frame,Ball,x,y
0,1,0.498,0.544
1,1,0.497,0.518
2,1,0.495,0.496
3,1,0.494,0.474
4,1,0.493,0.456
5,1,0.492,0.436
6,1,0.491,0.421
7,1,0.491,0.404
8,1,0.489,0.392
9,1,0.489,0.382
10,1,0.487,0.372
11,1,0.487,0.365
12,1,0.486,0.36
13,1,0.485,0.357
14,2,0.0,0.0
15,2,0.0,0.0
16,1,0.483,0.353
17,1,0.481,0.357
18,1,0.481,0.36
19,1,0.48,0.365
20,1,0.48,0.371
21,1,0.477,0.383
22,1,0.478,0.392
23,1,0.477,0.407
24,1,0.475,0.422
25,1,0.475,0.435
26,1,0.474,0.454
27,1,0.474,0.474
28,1,0.481,0.456
29,1,0.489,0.425
30,1,0.495,0.4
31,1,0.503,0.371
32,2,0.0,0.0
33,1,0.51,0.342
34,1,0.512,0.329
35,1,0.513,0.322
36,1,0.516,0.317
37,1,0.518,0.308
38,1,0.518,0.306
39,1,0.52,0.303
40,1,0.519,0.281
41,1,0.52,0.247
42,1,0.52,0.226
43,1,0.52,0.206
44,1,0.52,0.19
45,1,0.52,0.175
46,1,0.52,0.161
47,1,0.52,0.149
48,1,0.52,0.139
49,1,0.519,0.132
50,1,0.516,0.135
51,1,0.513,0.143
52,1,0.51,0.149
53,1,0.508,0.158
54,1,0.504,0.167
55,1,0.5,0.178
56,1,0.495,0.192
57,1,0.492,0.206
58,2,0.0,0.0
59,1,0.485,0.24
60,1,0.48,0.258
61,1,0.475,0.278
62,1,0.471,0.303
63,1,0.466,0.326
64,1,0.46,0.357
65,1,0.454,0.381
66,1,0.448,0.415
67,1,0.444,0.442
68,1,0.438,0.474
69,1,0.43,0.522
70,1,0.426,0.554
71,1,0.417,0.601
72,1,0.412,0.614
73,1,0.408,0.617
74,1,0.403,0.624
75,1,0.398,0.629
76,1,0.393,0.635
77,1,0.388,0.647
78,1,0.383,0.661
79,1,0.379,0.672
80,1,0.373,0.69
81,1,0.37,0.7
82,1,0.402,0.615
83,1,0.421,0.569
84,1,0.445,0.512
85,1,0.461,0.474
86,1,0.478,0.44
87,1,0.49,0.417
88,1,0.503,0.39
89,1,0.516,0.368
90,1,0.528,0.35
91,1,0.535,0.342
92,1,0.545,0.325
93,1,0.556,0.314
94,1,0.565,0.307
95,1,0.572,0.301
96,2,0.0,0.0
97,2,0.0,0.0
98,2,0.0,0.0
99,1,0.599,0.281
100,1,0.604,0.264
101,1,0.607,0.247
102,1,0.611,0.229
103,2,0.0,0.0
104,1,0.62,0.206
105,1,0.621,0.194
106,1,0.624,0.188
107,1,0.629,0.176
108,1,0.63,0.174
109,1,0.635,0.167
110,1,0.637,0.163
111,1,0.641,0.16
112,1,0.644,0.16
113,1,0.642,0.163
114,1,0.634,0.168
115,2,0.0,0.0
116,1,0.625,0.183
117,1,0.616,0.193
118,1,0.612,0.204
119,2,0.0,0.0
120,1,0.597,0.237
121,1,0.59,0.253
122,1,0.58,0.274
123,1,0.574,0.293
124,1,0.565,0.318
125,1,0.557,0.339
126,1,0.551,0.361
127,1,0.543,0.389
128,1,0.536,0.422
129,1,0.525,0.458
130,1,0.517,0.49
131,1,0.509,0.521
132,1,0.498,0.571
133,1,0.491,0.582
134,2,0.0,0.0
135,1,0.475,0.593
136,1,0.467,0.599
137,1,0.458,0.611
138,1,0.449,0.625
139,1,0.44,0.642
140,1,0.431,0.66
141,1,0.422,0.675
142,1,0.412,0.699
143,1,0.408,0.701
144,1,0.409,0.642
145,1,0.412,0.607
146,1,0.412,0.56
147,1,0.416,0.531
148,1,0.416,0.499
149,1,0.417,0.469
150,1,0.416,0.446
151,1,0.417,0.422
152,1,0.417,0.399
153,1,0.417,0.385
154,1,0.417,0.36
155,2,0.0,0.0
156,1,0.415,0.336
157,1,0.415,0.325
158,1,0.413,0.314
159,1,0.412,0.304
160,1,0.412,0.301
161,1,0.41,0.293
162,1,0.409,0.289
163,1,0.408,0.285
164,1,0.406,0.285
165,1,0.405,0.285
166,1,0.403,0.281
167,1,0.402,0.281
168,1,0.402,0.281
169,1,0.399,0.285
170,1,0.398,0.285
171,1,0.398,0.278
172,1,0.391,0.261
173,1,0.39,0.249
174,1,0.388,0.239
175,1,0.386,0.232
176,1,0.384,0.225
177,2,0.0,0.0
178,1,0.379,0.212
179,1,0.379,0.208
180,1,0.376,0.206
181,1,0.373,0.201
182,1,0.372,0.204
183,1,0.38,0.2
184,1,0.388,0.206
185,1,0.395,0.211
186,1,0.404,0.217
187,2,0.0,0.0
188,1,0.427,0.232
189,1,0.44,0.247
190,1,0.453,0.256
191,1,0.463,0.268
192,1,0.478,0.287
193,1,0.488,0.303
194,1,0.503,0.318
195,1,0.518,0.342
196,1,0.53,0.357
197,1,0.548,0.389
198,1,0.56,0.41
199,1,0.577,0.44
200,1,0.595,0.471
201,1,0.609,0.499
202,1,0.627,0.537
203,1,0.637,0.543
204,1,0.651,0.543
205,1,0.664,0.544
206,1,0.676,0.544
207,1,0.689,0.549
208,1,0.706,0.554
209,1,0.721,0.565
210,1,0.731,0.575
211,1,0.745,0.585
212,1,0.759,0.6
213,1,0.775,0.615
214,1,0.791,0.632
215,3,0.0,0.0
216,1,0.821,0.672
217,1,0.839,0.696
218,1,0.838,0.672
219,1,0.811,0.597
220,1,0.794,0.546
221,1,0.779,0.506
222,1,0.764,0.471
223,1,0.743,0.418
224,1,0.734,0.394
225,1,0.719,0.353
226,1,0.709,0.342
227,1,0.698,0.314
228,1,0.684,0.301
229,1,0.674,0.278
230,1,0.664,0.265
231,1,0.66,0.261
232,1,0.653,0.253
233,1,0.644,0.247
234,1,0.634,0.233
235,1,0.628,0.236
236,1,0.622,0.233
237,1,0.616,0.233
238,1,0.609,0.231
239,1,0.603,0.232
240,1,0.597,0.233
241,1,0.591,0.236
242,1,0.588,0.219
243,1,0.585,0.2
244,1,0.583,0.189
245,1,0.58,0.176
246,1,0.578,0.167
247,1,0.575,0.16
248,1,0.573,0.151
249,1,0.57,0.146
250,1,0.566,0.14
251,1,0.564,0.135
252,1,0.561,0.133
253,1,0.562,0.126
254,1,0.56,0.119
255,1,0.56,0.114
256,1,0.562,0.114
257,1,0.562,0.108
258,1,0.56,0.104
259,1,0.559,0.103
260,1,0.556,0.103
261,3,0.0,0.0
262,3,0.0,0.0
263,2,0.0,0.0
264,1,0.556,0.104
265,1,0.554,0.108
266,1,0.553,0.111
267,1,0.552,0.115
268,1,0.549,0.119
269,1,0.548,0.131
270,1,0.548,0.133
271,1,0.547,0.143
272,1,0.545,0.149
273,1,0.542,0.164
274,1,0.54,0.178
275,1,0.537,0.189
276,1,0.537,0.201
277,2,0.0,0.0
278,1,0.53,0.236
279,1,0.529,0.253
280,1,0.526,0.275
281,1,0.525,0.297
282,1,0.522,0.314
283,1,0.518,0.339
284,1,0.516,0.362
285,1,0.513,0.39
286,1,0.509,0.422
287,2,0.0,0.0
288,1,0.502,0.478
289,1,0.501,0.504
290,1,0.497,0.544
291,1,0.493,0.581
292,1,0.491,0.592
293,1,0.489,0.581
294,1,0.488,0.569
295,1,0.484,0.558
296,1,0.482,0.553
297,1,0.48,0.547
298,1,0.48,0.543
299,1,0.478,0.539
300,1,0.475,0.536
301,1,0.472,0.536
302,1,0.47,0.535
303,1,0.466,0.511
304,1,0.463,0.482
305,1,0.457,0.454
306,1,0.454,0.435
307,1,0.45,0.414
308,1,0.447,0.394
309,1,0.446,0.381
310,1,0.441,0.362
311,1,0.44,0.353
312,1,0.436,0.339
313,1,0.431,0.326
314,1,0.429,0.318
315,1,0.426,0.311
316,1,0.426,0.307
317,1,0.422,0.301
318,2,0.0,0.0
319,1,0.417,0.293
320,1,0.416,0.293
321,1,0.413,0.294
322,1,0.412,0.292
323,1,0.41,0.293
324,1,0.409,0.296
325,1,0.407,0.297
326,1,0.404,0.304
327,1,0.403,0.306
328,1,0.401,0.311
329,1,0.399,0.317
330,1,0.399,0.322
331,1,0.397,0.319
332,1,0.395,0.304
333,1,0.393,0.292
334,1,0.391,0.285
335,1,0.391,0.278
336,1,0.39,0.269
337,1,0.388,0.264
338,1,0.385,0.258
339,1,0.384,0.256
340,1,0.384,0.249
341,1,0.38,0.249
342,1,0.38,0.253
343,1,0.377,0.246
344,1,0.376,0.249
345,1,0.377,0.249
346,1,0.376,0.256
347,1,0.374,0.258
348,1,0.373,0.264
349,1,0.372,0.271
350,1,0.371,0.275
351,1,0.37,0.272
352,2,0.0,0.0
353,1,0.366,0.258
354,1,0.366,0.253
