Frame,Ball,x,y
0,1,0.474,0.076
1,1,0.473,0.075
2,1,0.473,0.075
3,1,0.473,0.071
4,1,0.473,0.069
5,1,0.474,0.069
6,1,0.472,0.071
7,1,0.473,0.071
8,1,0.472,0.072
9,1,0.471,0.078
10,1,0.472,0.082
11,1,0.47,0.086
12,1,0.47,0.09
13,1,0.473,0.099
14,1,0.48,0.104
15,1,0.487,0.114
16,1,0.493,0.124
17,1,0.499,0.14
18,1,0.505,0.153
19,1,0.512,0.172
20,1,0.518,0.192
21,1,0.524,0.219
22,1,0.531,0.247
23,1,0.54,0.281
24,1,0.545,0.317
25,1,0.552,0.358
26,1,0.56,0.381
27,1,0.568,0.369
28,1,0.576,0.362
29,1,0.584,0.361
30,1,0.594,0.361
31,1,0.603,0.361
32,1,0.613,0.368
33,1,0.624,0.375
34,1,0.635,0.385
35,1,0.646,0.4
36,1,0.659,0.422
37,1,0.673,0.447
38,1,0.688,0.482
39,1,0.704,0.518
40,1,0.722,0.565
41,1,0.74,0.619
42,1,0.761,0.69
43,1,0.781,0.768
44,1,0.745,0.633
45,1,0.709,0.514
46,1,0.681,0.431
47,1,0.659,0.367
48,1,0.643,0.319
49,1,0.63,0.285
50,1,0.618,0.258
51,1,0.609,0.239
52,1,0.601,0.222
53,1,0.594,0.21
54,1,0.589,0.2
55,1,0.584,0.196
56,1,0.58,0.192
57,1,0.574,0.185
58,1,0.571,0.188
59,1,0.568,0.19
60,1,0.565,0.19
61,1,0.562,0.192
62,1,0.56,0.194
63,1,0.558,0.197
64,1,0.555,0.204
65,1,0.555,0.21
66,1,0.552,0.214
67,1,0.551,0.221
68,1,0.549,0.21
69,1,0.552,0.199
70,1,0.548,0.189
71,1,0.548,0.178
72,1,0.548,0.174
73,1,0.549,0.165
74,1,0.547,0.16
75,1,0.547,0.158
76,1,0.548,0.15
77,1,0.545,0.153
78,1,0.545,0.149
79,1,0.543,0.144
80,1,0.54,0.143
81,1,0.538,0.142
82,1,0.537,0.142
83,1,0.535,0.142
84,2,0.0,0.0
85,2,0.0,0.0
86,2,0.0,0.0
87,1,0.526,0.163
88,1,0.522,0.172
89,1,0.52,0.182
90,1,0.516,0.194
91,1,0.513,0.21
92,1,0.509,0.229
93,1,0.505,0.249
94,1,0.502,0.275
