Frame,Ball,x,y
0,1,0.467,0.047
1,1,0.47,0.051
2,1,0.47,0.054
3,1,0.47,0.06
4,1,0.47,0.065
5,1,0.47,0.072
6,1,0.47,0.079
7,1,0.47,0.075
8,1,0.472,0.101
9,1,0.474,0.139
10,1,0.477,0.165
11,1,0.48,0.199
12,1,0.484,0.239
13,1,0.485,0.244
14,1,0.49,0.287
15,2,0.0,0.0
16,1,0.5,0.375
17,1,0.507,0.433
18,1,0.512,0.487
19,1,0.513,0.49
20,1,0.52,0.536
21,1,0.526,0.547
22,1,0.534,0.56
23,1,0.543,0.575
24,1,0.553,0.596
25,1,0.551,0.596
26,1,0.563,0.619
27,1,0.573,0.649
28,1,0.584,0.679
29,1,0.588,0.658
30,1,0.589,0.611
31,1,0.588,0.61
32,1,0.588,0.564
33,1,0.589,0.524
34,1,0.59,0.494
35,1,0.591,0.463
36,1,0.59,0.433
37,1,0.59,0.435
38,1,0.591,0.41
39,1,0.591,0.397
40,1,0.59,0.374
41,1,0.591,0.36
42,1,0.592,0.346
43,1,0.591,0.343
44,1,0.592,0.338
45,1,0.593,0.318
46,1,0.592,0.312
47,1,0.594,0.304
48,1,0.593,0.301
49,1,0.593,0.296
50,1,0.594,0.292
51,1,0.594,0.287
52,1,0.596,0.285
53,1,0.596,0.285
54,1,0.597,0.281
55,1,0.596,0.285
56,1,0.597,0.285
57,1,0.598,0.281
58,1,0.598,0.281
59,1,0.598,0.285
60,1,0.598,0.287
61,1,0.599,0.285
62,1,0.601,0.289
63,2,0.0,0.0
64,1,0.6,0.301
65,1,0.601,0.297
66,1,0.602,0.287
67,1,0.602,0.287
68,1,0.602,0.278
69,1,0.603,0.265
70,1,0.602,0.258
71,1,0.602,0.247
72,1,0.604,0.24
73,1,0.603,0.242
74,1,0.604,0.239
75,2,0.0,0.0
76,1,0.606,0.228
77,1,0.605,0.225
78,1,0.607,0.224
79,1,0.607,0.225
80,1,0.607,0.226
81,1,0.607,0.224
82,1,0.609,0.225
83,1,0.612,0.228
84,2,0.0,0.0
85,2,0.0,0.0
86,1,0.617,0.237
87,1,0.617,0.244
88,1,0.62,0.258
89,1,0.623,0.265
90,1,0.625,0.281
91,1,0.626,0.281
92,1,0.628,0.297
93,1,0.629,0.312
94,1,0.631,0.338
95,1,0.634,0.36
96,1,0.638,0.385
97,1,0.637,0.383
98,1,0.639,0.414
99,1,0.641,0.443
100,1,0.645,0.478
101,1,0.645,0.519
102,1,0.648,0.558
103,1,0.648,0.558
104,1,0.652,0.603
105,1,0.655,0.65
106,1,0.659,0.679
107,1,0.66,0.681
108,1,0.664,0.681
109,1,0.662,0.682
110,1,0.664,0.682
111,1,0.666,0.694
112,1,0.67,0.7
113,1,0.672,0.713
114,1,0.674,0.726
115,1,0.673,0.726
116,2,0.0,0.0
117,1,0.66,0.707
118,1,0.627,0.624
119,1,0.602,0.554
120,1,0.578,0.496
121,1,0.578,0.492
122,1,0.557,0.443
123,1,0.539,0.404
124,1,0.525,0.372
125,1,0.509,0.342
126,1,0.495,0.318
127,1,0.495,0.317
128,1,0.485,0.301
129,1,0.474,0.285
130,1,0.466,0.274
131,1,0.457,0.264
132,1,0.449,0.258
133,1,0.45,0.256
134,1,0.442,0.251
135,1,0.436,0.251
136,1,0.429,0.246
137,1,0.427,0.247
138,1,0.427,0.249
139,1,0.427,0.251
140,1,0.437,0.261
141,1,0.446,0.268
142,1,0.457,0.285
143,1,0.467,0.293
144,1,0.477,0.304
145,1,0.477,0.303
146,1,0.486,0.319
147,1,0.498,0.336
148,1,0.509,0.353
149,1,0.52,0.372
150,1,0.533,0.392
151,1,0.531,0.392
152,1,0.545,0.415
153,1,0.557,0.439
154,1,0.572,0.463
155,1,0.584,0.487
156,1,0.598,0.519
157,1,0.599,0.518
158,1,0.613,0.553
159,1,0.627,0.586
160,1,0.637,0.594
161,1,0.652,0.594
162,1,0.662,0.599
163,1,0.665,0.599
164,1,0.678,0.603
165,1,0.691,0.613
166,1,0.705,0.621
167,1,0.718,0.631
168,1,0.731,0.644
169,1,0.733,0.643
170,1,0.745,0.658
171,1,0.762,0.674
172,1,0.778,0.694
173,1,0.793,0.714
174,1,0.807,0.739
175,1,0.809,0.739
176,1,0.826,0.768
