Frame,Ball,x,y
0,1,0.45,0.562
1,1,0.449,0.547
2,1,0.448,0.535
3,1,0.447,0.528
4,1,0.446,0.519
5,1,0.445,0.514
6,1,0.445,0.51
7,1,0.444,0.506
8,1,0.443,0.506
9,1,0.442,0.504
10,1,0.44,0.506
11,1,0.44,0.511
12,1,0.438,0.517
13,1,0.438,0.522
14,1,0.437,0.531
15,1,0.435,0.543
16,1,0.434,0.553
17,1,0.448,0.549
18,1,0.478,0.518
19,1,0.503,0.494
20,1,0.526,0.475
21,2,0.0,0.0
22,2,0.0,0.0
23,1,0.578,0.438
24,1,0.592,0.426
25,1,0.602,0.422
26,1,0.613,0.419
27,2,0.0,0.0
28,2,0.0,0.0
29,1,0.638,0.417
30,1,0.645,0.407
31,1,0.651,0.381
32,2,0.0,0.0
33,2,0.0,0.0
34,1,0.664,0.317
35,1,0.669,0.297
36,1,0.671,0.287
37,1,0.676,0.268
38,1,0.68,0.257
39,1,0.67,0.263
40,2,0.0,0.0
41,1,0.64,0.285
42,1,0.627,0.297
43,1,0.612,0.312
44,1,0.597,0.329
45,1,0.58,0.351
46,1,0.564,0.372
47,1,0.548,0.39
48,2,0.0,0.0
49,1,0.519,0.438
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,1,0.449,0.561
54,1,0.433,0.594
55,1,0.415,0.632
56,2,0.0,0.0
57,1,0.383,0.69
58,1,0.37,0.69
59,1,0.355,0.694
60,2,0.0,0.0
61,1,0.321,0.713
62,2,0.0,0.0
63,2,0.0,0.0
64,1,0.284,0.753
65,1,0.27,0.765
66,1,0.282,0.731
67,1,0.295,0.697
68,1,0.305,0.662
69,1,0.316,0.636
70,1,0.325,0.608
71,1,0.335,0.582
72,1,0.344,0.561
73,1,0.352,0.543
74,1,0.357,0.526
75,1,0.366,0.507
76,1,0.371,0.496
77,1,0.377,0.483
78,1,0.382,0.471
79,2,0.0,0.0
80,2,0.0,0.0
81,1,0.397,0.443
82,1,0.402,0.436
83,1,0.405,0.431
84,1,0.409,0.425
85,2,0.0,0.0
86,1,0.416,0.418
87,1,0.42,0.415
88,1,0.422,0.415
89,1,0.426,0.414
90,1,0.426,0.415
91,1,0.43,0.414
92,1,0.43,0.4
93,1,0.431,0.389
94,1,0.433,0.376
95,1,0.434,0.369
96,1,0.434,0.361
97,1,0.434,0.353
98,1,0.434,0.349
99,1,0.435,0.344
100,1,0.435,0.34
101,1,0.437,0.34
102,1,0.438,0.339
103,1,0.439,0.336
104,1,0.447,0.333
105,2,0.0,0.0
106,2,0.0,0.0
107,2,0.0,0.0
108,2,0.0,0.0
109,2,0.0,0.0
110,1,0.485,0.354
111,1,0.491,0.362
112,1,0.5,0.372
113,1,0.509,0.386
114,1,0.516,0.399
115,2,0.0,0.0
116,1,0.534,0.435
117,1,0.544,0.45
118,2,0.0,0.0
119,1,0.562,0.494
120,1,0.57,0.518
121,2,0.0,0.0
122,1,0.591,0.575
123,1,0.6,0.6
124,1,0.609,0.626
125,1,0.618,0.624
126,1,0.625,0.619
127,1,0.63,0.617
128,1,0.64,0.617
129,1,0.648,0.618
130,1,0.655,0.625
131,1,0.665,0.631
132,1,0.671,0.636
133,1,0.68,0.642
134,1,0.688,0.653
135,1,0.697,0.664
136,2,0.0,0.0
137,1,0.713,0.693
138,2,0.0,0.0
139,2,0.0,0.0
140,2,0.0,0.0
141,2,0.0,0.0
142,1,0.71,0.619
143,1,0.702,0.582
144,2,0.0,0.0
145,2,0.0,0.0
146,2,0.0,0.0
147,1,0.666,0.464
148,1,0.657,0.44
149,2,0.0,0.0
150,1,0.646,0.408
151,1,0.64,0.397
152,1,0.634,0.386
153,1,0.627,0.378
154,1,0.62,0.371
155,1,0.616,0.367
156,1,0.609,0.361
157,1,0.606,0.361
158,1,0.599,0.36
159,1,0.596,0.361
160,1,0.591,0.362
161,1,0.586,0.367
162,1,0.583,0.362
163,2,0.0,0.0
164,1,0.577,0.325
165,1,0.574,0.31
166,1,0.571,0.296
167,1,0.57,0.285
168,1,0.566,0.275
169,1,0.563,0.264
170,1,0.56,0.264
171,1,0.554,0.269
172,2,0.0,0.0
173,2,0.0,0.0
174,1,0.538,0.287
175,1,0.533,0.296
176,1,0.527,0.304
177,1,0.521,0.317
178,1,0.516,0.333
179,1,0.508,0.343
180,1,0.502,0.36
181,1,0.498,0.376
182,1,0.49,0.397
183,2,0.0,0.0
184,1,0.477,0.44
185,2,0.0,0.0
186,1,0.462,0.487
187,1,0.455,0.518
188,1,0.447,0.55
189,1,0.44,0.578
190,1,0.433,0.613
191,1,0.424,0.647
192,2,0.0,0.0
193,1,0.413,0.665
194,1,0.408,0.661
195,1,0.404,0.661
196,1,0.398,0.66
197,1,0.394,0.66
198,1,0.389,0.664
199,1,0.384,0.668
200,2,0.0,0.0
201,1,0.37,0.683
202,1,0.366,0.696
203,1,0.38,0.674
204,1,0.389,0.657
205,1,0.408,0.624
206,1,0.424,0.597
207,1,0.438,0.572
208,1,0.45,0.554
209,2,0.0,0.0
210,1,0.477,0.517
211,1,0.487,0.5
212,2,0.0,0.0
213,1,0.509,0.472
214,2,0.0,0.0
215,1,0.529,0.45
216,1,0.537,0.443
217,1,0.545,0.436
218,1,0.554,0.426
219,1,0.561,0.424
220,2,0.0,0.0
221,1,0.575,0.415
222,1,0.586,0.411
223,1,0.59,0.411
224,1,0.597,0.411
225,1,0.603,0.411
226,1,0.609,0.411
227,1,0.613,0.403
228,1,0.617,0.39
229,1,0.621,0.381
230,1,0.626,0.369
231,1,0.63,0.362
232,1,0.634,0.353
233,2,0.0,0.0
234,2,0.0,0.0
235,2,0.0,0.0
236,2,0.0,0.0
237,2,0.0,0.0
238,2,0.0,0.0
239,2,0.0,0.0
240,2,0.0,0.0
241,2,0.0,0.0
242,1,0.609,0.354
243,1,0.602,0.36
244,1,0.597,0.369
245,1,0.589,0.375
246,1,0.581,0.381
247,1,0.574,0.392
248,1,0.567,0.404
249,1,0.561,0.415
250,1,0.554,0.429
251,1,0.548,0.443
252,2,0.0,0.0
253,1,0.536,0.475
254,1,0.529,0.492
255,1,0.524,0.512
256,2,0.0,0.0
257,1,0.512,0.554
258,1,0.508,0.575
259,2,0.0,0.0
260,1,0.497,0.626
261,1,0.49,0.656
262,1,0.486,0.689
263,1,0.483,0.7
264,1,0.481,0.7
265,1,0.479,0.704
266,1,0.479,0.707
267,1,0.478,0.71
268,1,0.476,0.719
269,1,0.473,0.726
270,1,0.473,0.733
271,1,0.473,0.744
272,2,0.0,0.0
273,1,0.454,0.647
274,1,0.446,0.604
275,1,0.439,0.564
276,1,0.43,0.531
277,1,0.425,0.507
278,1,0.416,0.481
279,1,0.412,0.464
280,1,0.407,0.446
281,1,0.4,0.429
282,2,0.0,0.0
283,1,0.389,0.408
284,1,0.384,0.401
285,1,0.379,0.394
286,1,0.373,0.39
287,1,0.37,0.389
288,1,0.365,0.39
289,1,0.361,0.389
290,1,0.356,0.392
291,1,0.353,0.394
292,1,0.348,0.392
293,1,0.344,0.372
294,1,0.344,0.353
295,1,0.34,0.336
296,1,0.334,0.319
297,1,0.334,0.31
298,1,0.33,0.3
299,1,0.327,0.293
300,1,0.326,0.287
301,1,0.322,0.275
302,1,0.32,0.274
303,1,0.318,0.268
304,1,0.316,0.265
305,1,0.313,0.264
306,1,0.31,0.265
307,1,0.309,0.264
308,1,0.306,0.269
309,1,0.305,0.272
310,1,0.302,0.275
311,1,0.301,0.281
