Frame,Ball,x,y
0,1,0.449,0.085
1,1,0.449,0.071
2,1,0.45,0.064
3,2,0.0,0.0
4,1,0.45,0.046
5,1,0.452,0.039
6,1,0.452,0.029
7,1,0.452,0.019
8,1,0.453,0.019
9,1,0.453,0.015
10,1,0.453,0.011
11,2,0.0,0.0
12,1,0.454,0.01
13,1,0.455,0.004
14,1,0.455,0.006
15,1,0.455,0.004
16,1,0.455,0.004
17,1,0.456,0.006
18,1,0.456,0.006
19,1,0.458,0.01
20,1,0.458,0.014
21,1,0.459,0.017
22,1,0.459,0.024
23,1,0.46,0.026
24,1,0.46,0.037
25,1,0.463,0.044
26,1,0.471,0.067
27,1,0.48,0.087
28,1,0.492,0.115
29,1,0.502,0.146
30,1,0.516,0.182
31,1,0.531,0.219
32,1,0.548,0.264
33,1,0.567,0.318
34,1,0.588,0.381
35,1,0.61,0.419
36,1,0.631,0.432
37,1,0.658,0.449
38,1,0.684,0.467
39,1,0.716,0.492
40,1,0.754,0.528
41,1,0.792,0.567
42,1,0.842,0.617
43,1,0.851,0.613
44,1,0.815,0.536
45,1,0.784,0.475
46,1,0.756,0.426
47,1,0.734,0.383
48,1,0.712,0.349
49,1,0.696,0.319
50,1,0.68,0.296
51,1,0.665,0.274
52,2,0.0,0.0
53,1,0.642,0.243
54,2,0.0,0.0
55,1,0.622,0.226
56,1,0.613,0.221
57,1,0.606,0.212
58,1,0.601,0.212
59,1,0.593,0.21
60,1,0.59,0.208
61,1,0.584,0.211
62,1,0.58,0.212
63,1,0.576,0.215
64,1,0.57,0.221
65,1,0.567,0.225
66,1,0.565,0.228
67,2,0.0,0.0
68,1,0.56,0.226
69,1,0.558,0.212
70,1,0.555,0.2
71,1,0.555,0.189
72,1,0.552,0.183
73,1,0.552,0.171
74,1,0.548,0.161
75,1,0.548,0.158
76,1,0.547,0.151
77,1,0.545,0.149
78,1,0.543,0.144
79,1,0.542,0.144
80,1,0.542,0.143
81,1,0.54,0.143
82,1,0.538,0.144
83,1,0.537,0.146
84,1,0.533,0.143
85,1,0.527,0.146
86,2,0.0,0.0
87,1,0.509,0.156
88,1,0.499,0.16
89,1,0.489,0.165
90,1,0.479,0.176
91,1,0.468,0.189
92,1,0.456,0.201
93,1,0.443,0.221
94,1,0.428,0.242
95,1,0.412,0.268
96,1,0.395,0.297
97,1,0.377,0.331
98,1,0.356,0.368
99,1,0.336,0.411
100,1,0.312,0.463
101,1,0.285,0.522
102,1,0.257,0.592
103,1,0.228,0.658
104,1,0.202,0.668
105,1,0.175,0.681
106,1,0.145,0.704
107,1,0.113,0.731
108,1,0.076,0.758
109,1,0.037,0.793
