Frame,Ball,x,y
0,3,0.0,0.0
1,1,0.33,0.604
2,1,0.329,0.608
3,1,0.329,0.603
4,1,0.329,0.603
5,1,0.327,0.603
6,1,0.328,0.6
7,1,0.33,0.596
8,1,0.334,0.592
9,1,0.338,0.585
10,1,0.346,0.572
11,1,0.355,0.554
12,1,0.362,0.532
13,1,0.366,0.499
14,1,0.366,0.463
15,1,0.363,0.425
16,1,0.361,0.394
17,1,0.362,0.367
18,1,0.36,0.336
19,1,0.359,0.311
20,1,0.358,0.287
21,1,0.357,0.264
22,1,0.355,0.246
23,1,0.355,0.231
24,1,0.355,0.215
25,1,0.355,0.204
26,1,0.355,0.194
27,1,0.355,0.185
28,1,0.355,0.182
29,1,0.354,0.179
30,1,0.353,0.179
31,1,0.354,0.181
32,1,0.355,0.189
33,1,0.354,0.196
34,1,0.355,0.204
35,1,0.354,0.214
36,1,0.355,0.228
37,1,0.355,0.246
38,1,0.356,0.264
39,1,0.361,0.275
40,1,0.413,0.246
41,1,0.445,0.232
42,1,0.472,0.221
43,1,0.49,0.217
44,1,0.507,0.212
45,1,0.518,0.211
46,1,0.527,0.212
47,1,0.535,0.212
48,1,0.542,0.215
49,1,0.546,0.201
50,1,0.549,0.176
51,1,0.553,0.156
52,1,0.555,0.14
53,1,0.56,0.125
54,1,0.561,0.111
55,1,0.563,0.103
56,1,0.564,0.093
57,1,0.566,0.086
58,1,0.566,0.082
59,1,0.566,0.079
60,1,0.563,0.075
61,1,0.564,0.072
62,1,0.563,0.071
63,1,0.562,0.065
64,1,0.562,0.065
65,1,0.562,0.065
66,1,0.562,0.064
67,1,0.561,0.064
68,1,0.56,0.068
69,1,0.559,0.069
70,1,0.559,0.072
71,1,0.556,0.075
72,1,0.556,0.079
73,1,0.555,0.086
74,1,0.556,0.092
75,1,0.554,0.1
76,1,0.553,0.11
77,1,0.553,0.118
78,1,0.549,0.131
79,1,0.548,0.143
80,1,0.548,0.158
81,1,0.548,0.174
82,1,0.547,0.192
83,1,0.545,0.212
84,1,0.544,0.232
85,1,0.542,0.258
86,1,0.539,0.287
87,1,0.539,0.308
88,1,0.536,0.343
89,1,0.535,0.376
90,1,0.533,0.411
91,1,0.531,0.442
92,1,0.53,0.438
93,1,0.527,0.432
94,1,0.527,0.426
95,1,0.524,0.429
96,1,0.522,0.425
97,1,0.52,0.425
98,1,0.518,0.429
99,1,0.519,0.435
100,1,0.515,0.439
101,1,0.513,0.454
102,1,0.503,0.408
103,1,0.497,0.353
104,1,0.487,0.307
105,1,0.48,0.275
106,1,0.475,0.251
107,1,0.47,0.232
108,1,0.467,0.212
109,1,0.466,0.201
110,1,0.462,0.19
111,1,0.459,0.185
112,1,0.456,0.182
113,1,0.454,0.178
114,1,0.455,0.176
115,1,0.452,0.179
116,1,0.452,0.175
117,1,0.448,0.178
118,1,0.447,0.182
119,1,0.446,0.165
120,1,0.445,0.15
121,1,0.445,0.14
122,1,0.443,0.131
123,1,0.442,0.125
124,1,0.441,0.118
125,1,0.442,0.113
126,1,0.439,0.108
127,1,0.44,0.104
128,1,0.443,0.101
129,1,0.445,0.094
130,1,0.448,0.09
131,2,0.0,0.0
132,2,0.0,0.0
133,1,0.459,0.082
134,1,0.466,0.082
135,1,0.471,0.083
136,1,0.475,0.086
137,1,0.481,0.09
138,1,0.487,0.092
139,1,0.492,0.1
140,1,0.5,0.108
141,1,0.506,0.121
142,1,0.515,0.133
143,1,0.523,0.153
144,1,0.531,0.176
145,1,0.542,0.194
146,1,0.552,0.221
147,1,0.56,0.221
148,1,0.566,0.208
149,1,0.571,0.197
150,1,0.574,0.193
151,1,0.58,0.189
152,1,0.584,0.181
153,1,0.589,0.181
154,1,0.593,0.179
155,1,0.595,0.179
156,1,0.597,0.183
157,1,0.602,0.183
158,1,0.605,0.188
159,1,0.608,0.19
160,1,0.608,0.193
161,1,0.613,0.2
162,1,0.613,0.208
163,1,0.617,0.212
164,1,0.616,0.199
165,1,0.618,0.189
166,1,0.621,0.176
167,2,0.0,0.0
168,1,0.622,0.16
169,1,0.622,0.15
170,1,0.625,0.149
171,1,0.625,0.14
172,1,0.627,0.135
173,1,0.629,0.139
174,1,0.628,0.132
175,1,0.627,0.133
176,1,0.63,0.133
177,1,0.631,0.132
178,1,0.631,0.135
179,1,0.634,0.139
180,1,0.634,0.142
181,1,0.634,0.142
182,1,0.636,0.15
183,1,0.638,0.153
184,1,0.637,0.151
185,1,0.637,0.143
186,1,0.637,0.135
187,1,0.639,0.132
188,1,0.639,0.128
189,1,0.639,0.121
190,2,0.0,0.0
191,0,0.0,0.0
192,0,0.0,0.0
193,0,0.0,0.0
