Frame,Ball,x,y
0,1,0.48,0.086
1,1,0.48,0.078
2,1,0.481,0.072
3,1,0.481,0.065
4,2,0.0,0.0
5,2,0.0,0.0
6,1,0.482,0.053
7,1,0.483,0.05
8,1,0.481,0.049
9,2,0.0,0.0
10,1,0.482,0.044
11,1,0.482,0.043
12,2,0.0,0.0
13,1,0.483,0.049
14,1,0.484,0.053
15,1,0.484,0.053
16,1,0.484,0.058
17,2,0.0,0.0
18,1,0.485,0.064
19,1,0.484,0.072
20,1,0.485,0.078
21,1,0.489,0.086
22,1,0.494,0.1
23,1,0.503,0.113
24,1,0.51,0.126
25,1,0.521,0.146
26,1,0.531,0.167
27,1,0.545,0.192
28,1,0.559,0.221
29,1,0.574,0.258
30,1,0.593,0.297
31,1,0.613,0.344
32,1,0.631,0.374
33,1,0.646,0.367
34,1,0.663,0.361
35,1,0.682,0.358
36,1,0.702,0.357
37,1,0.725,0.36
38,1,0.747,0.367
39,1,0.773,0.371
40,1,0.802,0.383
41,1,0.834,0.399
42,1,0.866,0.425
43,1,0.905,0.456
44,1,0.945,0.492
45,1,0.99,0.537
46,0,0.0,0.0
47,0,0.0,0.0
48,0,0.0,0.0
49,1,0.974,0.501
50,1,0.901,0.418
51,1,0.844,0.358
52,1,0.797,0.308
53,1,0.754,0.274
54,1,0.719,0.244
55,1,0.69,0.224
56,1,0.666,0.21
57,1,0.644,0.196
58,1,0.627,0.189
59,1,0.611,0.185
60,1,0.597,0.182
61,1,0.584,0.181
62,1,0.573,0.178
63,1,0.563,0.181
64,1,0.555,0.182
65,1,0.546,0.185
66,1,0.538,0.19
67,1,0.533,0.194
68,1,0.523,0.199
69,1,0.521,0.206
70,1,0.516,0.214
71,1,0.51,0.221
72,1,0.507,0.229
73,1,0.502,0.217
74,1,0.501,0.206
75,1,0.497,0.194
76,1,0.493,0.188
77,1,0.492,0.176
78,1,0.489,0.172
79,1,0.486,0.163
80,1,0.485,0.16
81,1,0.483,0.157
82,1,0.481,0.153
83,1,0.48,0.15
84,1,0.477,0.15
85,1,0.474,0.146
86,1,0.471,0.144
87,1,0.465,0.143
88,1,0.462,0.144
89,1,0.458,0.146
90,1,0.452,0.149
91,1,0.448,0.15
92,1,0.441,0.163
93,1,0.435,0.172
94,1,0.43,0.181
95,1,0.423,0.192
96,1,0.416,0.21
97,1,0.409,0.229
98,1,0.398,0.251
99,1,0.391,0.278
100,1,0.38,0.307
101,1,0.371,0.342
102,1,0.359,0.382
103,1,0.347,0.425
104,1,0.338,0.433
105,1,0.33,0.426
106,1,0.321,0.422
107,1,0.31,0.419
108,1,0.298,0.421
109,1,0.284,0.425
110,1,0.272,0.431
111,1,0.257,0.439
112,1,0.241,0.453
113,1,0.224,0.469
114,1,0.205,0.494
115,1,0.186,0.521
116,1,0.165,0.56
117,1,0.141,0.601
118,1,0.117,0.658
119,1,0.102,0.694
120,1,0.175,0.554
121,1,0.234,0.456
122,1,0.279,0.385
123,1,0.318,0.328
124,1,0.349,0.287
125,1,0.376,0.256
126,1,0.397,0.233
127,1,0.416,0.214
128,1,0.434,0.204
129,1,0.448,0.193
130,1,0.461,0.19
131,1,0.474,0.183
132,1,0.484,0.183
133,1,0.493,0.183
134,1,0.501,0.189
135,1,0.509,0.19
136,1,0.516,0.194
137,1,0.521,0.2
138,1,0.528,0.208
139,1,0.533,0.217
140,1,0.538,0.224
141,2,0.0,0.0
142,1,0.546,0.239
143,2,0.0,0.0
144,1,0.553,0.215
145,1,0.556,0.206
146,1,0.559,0.192
147,1,0.561,0.182
148,1,0.565,0.172
149,1,0.566,0.167
150,1,0.568,0.16
151,1,0.57,0.158
152,1,0.572,0.151
153,1,0.574,0.149
154,1,0.576,0.149
155,1,0.576,0.147
156,1,0.579,0.147
157,1,0.581,0.146
158,1,0.583,0.147
159,1,0.58,0.149
160,1,0.57,0.144
161,1,0.563,0.147
162,1,0.552,0.143
163,1,0.545,0.147
164,1,0.534,0.15
165,1,0.522,0.156
166,1,0.512,0.16
167,1,0.502,0.168
168,1,0.489,0.179
169,1,0.474,0.194
170,1,0.46,0.207
171,1,0.443,0.229
172,1,0.425,0.253
173,1,0.405,0.281
174,1,0.384,0.307
175,1,0.364,0.344
176,1,0.34,0.388
177,1,0.316,0.433
178,1,0.291,0.458
179,1,0.274,0.451
180,1,0.252,0.45
181,1,0.228,0.449
182,1,0.206,0.45
183,1,0.181,0.454
184,1,0.154,0.464
185,1,0.126,0.474
186,3,0.0,0.0
187,1,0.065,0.514
188,1,0.062,0.504
189,1,0.127,0.421
190,1,0.176,0.368
191,1,0.217,0.322
192,1,0.248,0.292
193,1,0.273,0.268
194,1,0.295,0.253
195,1,0.315,0.237
196,1,0.33,0.231
197,1,0.345,0.221
198,1,0.356,0.215
199,1,0.366,0.215
200,1,0.377,0.215
201,1,0.383,0.212
202,1,0.382,0.217
203,1,0.398,0.221
204,1,0.404,0.222
205,1,0.406,0.228
206,1,0.413,0.217
207,1,0.416,0.204
208,1,0.42,0.196
209,1,0.42,0.19
210,1,0.423,0.183
211,1,0.427,0.178
212,1,0.429,0.174
213,1,0.431,0.172
214,1,0.434,0.172
215,1,0.437,0.168
216,1,0.44,0.168
217,1,0.443,0.168
218,1,0.444,0.168
219,1,0.446,0.172
220,1,0.447,0.174
221,1,0.447,0.178
222,1,0.448,0.176
223,1,0.452,0.172
224,1,0.452,0.168
